AE4_low_normal_status,AE4_low_pump_status,I,I_reduction_percent,Q_005_1,Q_005_s,Q_1_1,Q_1_s,R_AE4,R_AE4_reduction_percent,R_coupled,R_coupled_reduction_percent,R_pump_AE4,R_pump_AE4_reduction_percent,R_pump_WT,R_pump_WT_reduction_percent,WT_normal_status,WT_pump_status,calcium_uM,complete_factorial_comparison,pump_scale,root_id,routing_family
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.1715851322063742,,1.0228347840731686,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.2421550665997492,1.2421550665997492,1.0644291289302974,1.0644291289302974,1.1669683146007646,-16.696831460076456,1.1669683146007646,-16.696831460076456,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3465951181512852,-34.65951181512852,1.2421550665997492,1.03157667330572,1.0644291289302974,0.6564556839846364,1.5714338354786228,-57.14338354786228,0.9691360798650891,3.0863920134910905,0.8304733451110397,16.952665488896034,0.6167208939916407,38.327910600835935,BASELINE_HASH_VALID_REUSE,COMPLETE,0.5,True,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.2421550665997492,,1.0644291289302974,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.8367580788124779,0.8367580788124779,0.7193712867851209,0.7193712867851209,1.163179701753124,-16.317970175312404,1.163179701753124,-16.317970175312404,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.1,True,1.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,COMPLETE,1.2095074911950128,-20.95074911950128,0.8367580788124779,0.5952482795141826,0.7193712867851209,0.4230997526156029,1.4068745628763841,-40.68745628763841,0.8274562669499286,17.254373305007142,0.7113744038885832,28.86255961114168,0.5881521272644074,41.184787273559266,BASELINE_HASH_VALID_REUSE,COMPLETE,0.1,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.8367580788124779,,0.7193712867851209,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.9863302450769835,0.9863302450769835,0.8200870108901432,0.8200870108901432,1.202714141279223,-20.271414127922306,1.202714141279223,-20.271414127922306,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.25,True,1.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,COMPLETE,1.1857954334910839,-18.579543349108384,0.9863302450769835,0.6737027462012487,0.8200870108901432,0.4723850305582393,1.426172936524053,-42.617293652405294,0.8215015446592608,17.849845534073914,0.6830397319395451,31.696026806045484,0.5760181837845482,42.398181621545184,BASELINE_HASH_VALID_REUSE,COMPLETE,0.25,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9863302450769835,,0.8200870108901432,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
