Q_0_600_pL,ae4_expression,all_flow_nonnegative,calcium_uM,contract_sha256,dynamic_gate_pass,max_abs_charge_fmol,max_abs_conservation__ae4_charge_fmol_s,max_abs_conservation__apical_current_A,max_abs_conservation__basolateral_current_A,max_abs_conservation__buffer_site_accounting_fmol_s,max_abs_conservation__carbon_accounting_fmol_s,max_abs_conservation__cell_bulk_charge_rate_fmol_s,max_abs_conservation__cell_speciation_alkalinity_mM,max_abs_conservation__homeostasis_charge_fmol_s,max_abs_conservation__lumen_bulk_charge_rate_minus_outflow_fmol_s,max_abs_conservation__lumen_speciation_alkalinity_mM,max_abs_conservation__water_volume_accounting_pL_s,max_dimensionless_conservation_ratio,new_trajectory,positive_core,pump_scale,rest_status,root_id,routing_family,sample_count,solver_message,solver_success,status,trajectory_path,trajectory_sha256
1.0790057552771866,1.0,True,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,2.1316282072803006e-13,0.0,2.0356397887047165e-25,2.0679515313825692e-25,0.0,1.734723475976807e-18,2.518818487118324e-15,6.544098596350523e-12,6.678685382510707e-17,2.0322285521068295e-15,1.1102230246251565e-14,4.336808689942018e-19,0.006544098596350523,False,True,1.0,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,BASELINE_HASH_VALID_REUSE,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.50_WT_production_radau.json,192072ef63d3361104c16209704dbb775998b96e432e2f2d2a1478dfadd8802a
0.9897637110199196,0.05,True,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,1.8474111129762605e-13,2.6020852139652106e-18,9.370405376577267e-26,5.816113682013476e-26,0.0,8.673617379884035e-19,9.54097911787244e-16,3.055333763768431e-13,6.765421556309548e-17,9.983333604246525e-16,7.993605777301127e-15,2.168404344971009e-19,0.0003055333763768431,False,True,1.0,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,BASELINE_HASH_VALID_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.10_AE4_5pct_production_radau.json,6b90de97d1b92cc0b4b3e982002807b740a65535072a878b2834bae0c52ef913
1.2090616109782286,0.05,True,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,6.394884621840902e-13,1.734723475976807e-18,1.8740810753154533e-25,1.1632227364026952e-25,0.0,1.734723475976807e-18,2.009677146919131e-15,1.3358203432289883e-12,6.852157730108388e-17,1.871766630578975e-15,2.930988785010413e-14,4.336808689942018e-19,0.0013358203432289883,False,True,1.0,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,BASELINE_HASH_VALID_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,23fa81b10a3269d74223b5a052086056699e8c01a02ac97c6bd846f78f08fe45
1.2775439798341002,0.05,True,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,1.7053025658242404e-13,2.6020852139652106e-18,2.455692443516801e-25,2.3264454728053903e-25,0.0,1.734723475976807e-18,3.1710745140856034e-15,2.099653784171096e-12,6.765421556309548e-17,2.4615726124110893e-15,3.597122599785507e-14,1.0842021724855044e-18,0.002099653784171096,False,True,1.0,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,BASELINE_HASH_VALID_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.50_AE4_5pct_production_radau.json,48091297dcec49a3e5ed6215e48d450b321379f655a93fbba809cf2bbcb4014c
0.5776738190780659,1.0,True,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,1.5631940186722204e-13,0.0,1.260157964436253e-25,5.816113682013476e-26,0.0,1.3010426069826053e-18,1.3357370765021415e-15,2.1671553440683056e-13,6.071532165918825e-17,1.3817072486155269e-15,5.231370892033738e-13,2.168404344971009e-19,0.0005231370892033738,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.10.json,474594c287983f52b75646a8a8b9d5b023900687955aa7536daebf39fcc27d18
0.6411472010328546,1.0,True,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,3.552713678800501e-13,0.0,2.81112161297318e-25,1.1309109937248425e-25,0.0,8.673617379884035e-19,3.183217578417441e-15,1.5987211554602254e-13,6.591949208711867e-17,2.892651396191326e-15,2.042810365310288e-13,2.168404344971009e-19,0.0002042810365310288,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.25.json,a17c428ba076ce6d1249574bb4753ab93f3f84b7e57b8ebf5cfabf380af3355a
0.6583550441749153,1.0,True,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,2.2737367544323206e-13,0.0,3.0373038117181485e-25,1.550963648536927e-25,0.0,1.734723475976807e-18,3.888382671402013e-15,1.4210854715202004e-13,6.591949208711867e-17,3.144186300207963e-15,1.8918200339612667e-13,2.168404344971009e-19,0.00018918200339612667,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.50.json,8da5d7a49699b34c846f0f723b1e2ff11e81699ffe7f4eff314773db0e635334
0.856962428485862,0.05,True,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,1.2789769243681803e-13,1.734723475976807e-18,9.04728794979874e-26,5.816113682013476e-26,0.0,8.673617379884035e-19,1.0061396160665481e-15,2.4868995751603507e-14,6.678685382510707e-17,9.636388909051163e-16,6.661338147750939e-15,2.168404344971009e-19,2.4868995751603507e-05,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.10.json,7448c4b9a5ae83c0dc981ece7c8cf5dcf7880a998e06cf3fbf1728869d8d8e9a
1.0069047385882808,0.05,True,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,3.552713678800501e-13,1.734723475976807e-18,2.2941337301275377e-25,1.0662875083691372e-25,0.0,1.734723475976807e-18,2.854487479719836e-15,8.881784197001252e-14,6.591949208711867e-17,2.4216739724636227e-15,3.197442310920451e-14,2.168404344971009e-19,8.881784197001252e-05,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.25.json,1b927cd4bdb240c54f071be100226034b883f893636ca942e7b972edb71d9870
1.0489219561200747,0.05,True,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,2.1316282072803006e-13,1.734723475976807e-18,2.003328046026864e-25,2.261821987449685e-25,0.0,1.734723475976807e-18,2.703566537309854e-15,1.3145040611561853e-13,6.678685382510707e-17,2.0946785972419946e-15,4.618527782440651e-14,2.168404344971009e-19,0.00013145040611561853,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.50.json,4a712b75b7f82a69a668bea732cd7a2bb19b1697fa73487e1782ced41087e840
,1.0,,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,REST_CONTINUATION_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,,,,NOT_RUN_REST_FAILURE,,
,1.0,,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,REST_CONTINUATION_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,,,,NOT_RUN_REST_FAILURE,,
,1.0,,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,REST_CONTINUATION_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,,,,NOT_RUN_REST_FAILURE,,
,0.05,,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,NOT_RUN_PARENT_REST_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,,,,NOT_RUN_REST_FAILURE,,
,0.05,,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,NOT_RUN_PARENT_REST_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,,,,NOT_RUN_REST_FAILURE,,
,0.05,,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,NOT_RUN_PARENT_REST_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,,,,NOT_RUN_REST_FAILURE,,
