family,initial_condition,solver_label,solver_method,time_s,flow_pL_s,cumulative_flow_pL,cell_na_mM,cell_k_mM,cell_cl_mM,cell_ph,cell_volume_pL,capacity_multiplier
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,200,0.000866015089997,0.207438549464,23.3371642126,97.2015128532,31.4834151842,6.87963075281,1.07306561088,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,205,0.000859428158206,0.211752157584,23.4333084519,97.0031484256,31.1482188077,6.87861806385,1.06962744594,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,210,0.000852935728226,0.2160330673,23.5255537653,96.8103267593,30.8195835522,6.87759825381,1.06627473418,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,215,0.000846539509366,0.220281755394,23.6139692517,96.6229857586,30.497518362,6.87657162298,1.06300620764,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,220,0.000840241073223,0.224498706851,23.6986235771,96.4410618098,30.1820245005,6.87553847233,1.05982057145,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,225,0.000834041850789,0.228684414161,23.7795851205,96.2644896797,29.8730957798,6.87449910311,1.0567165063,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,230,0.000827943131406,0.232839376616,23.8569221008,96.0932024386,29.5707188099,6.87345381654,1.05369267096,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,235,0.000821946062746,0.236964099602,23.9307026785,95.9271314124,29.2748732565,6.87240291346,1.05074770476,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,240,0.000816051651919,0.241059093888,24.0009950421,95.7662061546,28.9855321127,6.87134669405,1.04788023004,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,245,0.00081026076706,0.245124874936,24.067867473,95.610354442,28.7026619769,6.87028545753,1.04508885458,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,250,0.000804574139648,0.249161962203,24.1313883972,95.4595022871,28.4262233408,6.86921950185,1.04237217392,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,255,0.000798992367018,0.253170878469,24.1916264199,95.3135739699,28.1561708805,6.86814912345,1.03972877371,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,260,0.000793515915392,0.257152149175,24.248650349,95.1724920826,27.8924537542,6.86707461699,1.03715723194,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,265,0.00078814512296,0.261106301771,24.3025292031,95.0361775907,27.6350159017,6.86599627507,1.03465612106,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,270,0.000782880203358,0.265033865087,24.3533322129,94.9045499032,27.3837963456,6.86491438801,1.03222401011,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,275,0.000777721249126,0.268935368718,24.401128808,94.7775269567,27.1387294936,6.86382924364,1.02985946673,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,280,0.000772668235488,0.27281134243,24.4459885987,94.6550253055,26.8997454398,6.86274112701,1.02756105905,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,285,0.000767721024084,0.276662315579,24.4879813475,94.5369602232,26.666770264,6.86165032023,1.02532735756,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,290,0.000762879366971,0.280488816556,24.5271769353,94.4232458074,26.4397263283,6.86055710224,1.02315693689,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,295,0.000758142910559,0.28429137225,24.5636453204,94.3137950929,26.2185325706,6.85946174861,1.0210483774,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,300,0.00075351119978,0.288070507526,24.5974564935,94.2085201673,26.0031047923,6.85836453138,1.01900026685,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,305,0.00074898368218,0.291826744731,24.6286804274,94.1073322916,25.7933559422,6.85726571883,1.01701120187,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,310,0.000744559712207,0.295560603217,24.6573870241,94.0101420215,25.589196392,6.85616557538,1.01507978933,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,315,0.000740238555418,0.299272598886,24.6836460584,93.9168593326,25.3905342079,6.85506436137,1.01320464772,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,320,0.000736019392853,0.302963243757,24.7075271197,93.8273937431,25.1972754119,6.85396233296,1.01138440838,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,325,0.000731901325304,0.306633045552,24.7290995517,93.7416544396,25.0093242373,6.85285974197,1.00961771663,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,330,0.000727883377734,0.31028250731,24.7484323925,93.6595503999,24.8265833744,6.85175683576,1.00790323287,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,335,0.00072396450358,0.313912127013,24.7655943123,93.5809905155,24.648954209,6.8506538571,1.00623963358,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,340,0.000720143589158,0.317522397245,24.7806535533,93.5058837112,24.4763370497,6.8495510441,1.00462561222,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,345,0.00071641945796,0.321113804863,24.7936778676,93.4341390633,24.3086313484,6.84844863008,1.00305988006,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,350,0.000712790875013,0.324686830695,24.8047344594,93.3656659126,24.145735908,6.84734684352,1.00154116698,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,355,0.000709256551117,0.32824194926,24.8138899243,93.3003739772,23.9875490844,6.84624590793,1.00006822215,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,360,0.00070581514712,0.331779628506,24.8212101942,93.2381734577,23.8339689745,6.84514604187,0.998639814616,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,365,0.000702465278054,0.335300329569,24.8267604813,93.1789751412,23.684893598,6.84404745879,0.997254733925,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,370,0.000699205517285,0.338804506557,24.8306052256,93.1226904989,23.5402210662,6.8429503671,0.995911790547,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,375,0.000696034400513,0.342292606352,24.8328080438,93.0692317808,23.3998497442,6.84185497004,0.994609816341,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,380,0.000692950429751,0.345765068427,24.8334316825,93.0185121032,23.2636783996,6.84076146571,0.993347664902,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,385,0.00068995207716,0.349222324695,24.832537971,92.9704455339,23.1316063455,6.83967004701,0.992124211885,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,390,0.000687037788827,0.35266479936,24.8301877807,92.9249471697,23.0035335705,6.83858090168,0.990938355238,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,395,0.000684205988393,0.356092908803,24.8264409837,92.8819332115,22.8793608626,6.83749421225,0.989789015423,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,400,0.00068145508061,0.359507061475,24.8213564176,92.8413210307,22.7589899207,6.83641015609,0.988675135547,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,405,0.000678783454735,0.362907657813,24.8149918502,92.8030292347,22.6423234609,6.83532890539,0.987595681479,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,410,0.000676189487836,0.36629509017,24.8074039503,92.7669777226,22.5292653102,6.83425062718,0.986549641896,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,415,0.000673671547943,0.369669742759,24.7986482589,92.7330877404,22.4197204962,6.83317548339,0.98553602831,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,420,0.000671227997082,0.373031991622,24.7887791652,92.7012819268,22.3135953243,6.83210363085,0.984553875026,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,425,0.00066885719416,0.3763822046,24.7778498841,92.6714843583,22.2107974512,6.83103522134,0.9836022391,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,430,0.000666557497722,0.37972074133,24.7659124387,92.643620585,22.1112359475,6.82997040165,0.982680200222,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,435,0.000664327268566,0.383047953245,24.7530176425,92.6176176664,22.0148213566,6.82890931359,0.981786860604,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,440,0.00066216487221,0.386364183597,24.7392150884,92.5934041983,21.9214657427,6.8278520941,0.9809213448,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,445,0.000660068681232,0.389669767481,24.7245531361,92.5709103389,21.8310827371,6.82679887525,0.980082799538,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,450,0.000658037077452,0.392965031878,24.7090789061,92.5500678277,21.7435875734,6.82574978434,0.979270393486,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,455,0.000656068453999,0.396250295706,24.6928382729,92.5308100035,21.6588971212,6.82470494395,0.978483317031,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,460,0.000654161217203,0.399525869884,24.6758758634,92.5130718142,21.5769299108,6.82366447204,0.977720782006,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,465,0.000652313788405,0.402792057398,24.6582350552,92.4967898288,21.497606156,6.82262848195,0.976982021416,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,470,0.000650524605566,0.406049153383,24.6399579788,92.4819022386,21.4208477679,6.82159708256,0.976266289147,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,475,0.000648792124816,0.409297445209,24.6210855214,92.4683488644,21.3465783694,6.82057037831,0.975572859626,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,480,0.000647114821821,0.412537212576,24.6016573316,92.4560711473,21.274723299,6.81954846929,0.974901027547,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,485,0.000645491193035,0.415768727613,24.5817118286,92.445012156,21.2052096183,6.81853145135,0.974250107442,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,490,0.000643919756925,0.418992254988,24.5612862089,92.4351165641,21.1379661066,6.81751941614,0.973619433463,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,495,0.000642399054794,0.422208052017,24.5404164606,92.4263306614,21.0729232629,6.81651245121,0.973008358833,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,500,0.000640927652118,0.425416368784,24.5191373714,92.4186023164,21.0100132922,6.81551064011,0.972416255713,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,505,0.000639504138684,0.428617448261,24.4974825464,92.4118809871,20.9491701021,6.81451406244,0.971842514601,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,510,0.000638127130002,0.431811526433,24.4754844214,92.4061176901,20.8903292858,6.81352279399,0.971286544069,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,515,0.000636795267508,0.434998832427,24.453174278,92.4012649855,20.8334281088,6.81253690675,0.97074777038,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,520,0.000635507219162,0.438179588644,24.4305822627,92.3972769581,20.7784054912,6.81155646907,0.970225637058,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,525,0.000634261679913,0.441354010891,24.407737404,92.3941091965,20.7252019889,6.8105815457,0.969719604522,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,530,0.000633057372011,0.444522308521,24.3846676321,92.3917187696,20.6737597719,6.8096121979,0.969229149681,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,535,0.0006318930453,0.447684684564,24.3613997981,92.3900642031,20.6240226027,6.80864848351,0.968753765551,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,540,0.000630767477386,0.450841335871,24.3379596954,92.3891054541,20.5759358108,6.80769045704,0.968292960853,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,545,0.000629679473783,0.453992453249,24.3143720799,92.3888038854,20.529446269,6.80673816976,0.967846259636,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,550,0.000628627867951,0.457138221603,24.2906606926,92.3891222382,20.4845023654,6.80579166977,0.967413200874,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,555,0.000627611521314,0.460278820077,24.2668482808,92.3900246051,20.4410539776,6.80485100211,0.966993338092,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,560,0.000626629323182,0.463414422188,24.2429566215,92.3914764008,20.399052443,6.80391620881,0.966586238975,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,565,0.00062568019066,0.466545195972,24.2190065432,92.3934443344,20.3584505316,6.802987329,0.966191484994,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,570,0.000624763068474,0.46967130412,24.1950179498,92.3958963791,20.3192024151,6.80206439896,0.965808671031,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,575,0.000623876928787,0.472792904113,24.1710098429,92.3988017436,20.2812636382,6.80114745224,0.965437405009,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,580,0.000623020770936,0.475910148363,24.1470003462,92.4021308414,20.2445910876,6.8002365197,0.965077307526,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,585,0.000622193621176,0.479023184343,24.1230067274,92.4058552612,20.2091429628,6.7993316296,0.964728011499,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,590,0.00062139453235,0.482132154727,24.0990454228,92.4099477369,20.1748787441,6.79843280769,0.964389161807,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,595,0.000620622583563,0.485237197517,24.07513206,92.4143821171,20.1417591635,6.79754007728,0.96406041495,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_radau,Radau,600,0.0006198768798,0.488338446175,24.0512814811,92.4191333354,20.1097461729,6.79665345927,0.963741438701,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,0,0.000328213387533,0,14.7567734958,111.103746371,50.1,6.91,1.3,1
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,1e-06,0.000328213387533,3.28213387533e-10,14.7567734958,111.103746371,50.1,6.91,1.3,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,5,0.00122197655437,0.00387547440788,15.190558114,110.464133354,49.3150604981,6.90977494502,1.28959254674,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,10,0.00139647839081,0.0104216117708,15.5905719629,109.888011914,48.6425329115,6.90948932997,1.28048166807,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,15,0.00138374559347,0.0173721717316,15.9672443775,109.345856938,48.0224769975,6.90913621729,1.27202447874,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,20,0.00133105614449,0.0241591760765,16.3246298522,108.829459098,47.4356000669,6.90872022271,1.26400193788,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,25,0.00127818478527,0.0306822784008,16.6651994126,108.334357016,46.8720228206,6.90824918359,1.25630728434,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,30,0.00123384638732,0.0369623563323,16.9907397346,107.857628628,46.3257899254,6.90773125658,1.2488779231,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,35,0.00119822279431,0.0430425292864,17.3026511728,107.397158228,45.7929909777,6.90717379572,1.24167303494,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,40,0.00116962340593,0.048962144787,17.6020808736,106.951318025,45.2709266272,6.90658298917,1.23466409494,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,45,0.00114631582056,0.0547519928532,17.8899939126,106.518805878,44.7576772149,6.90596383653,1.22783020573,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,50,0.00112692061711,0.0604350839474,18.1672161951,106.098553145,44.2518556072,6.90532026975,1.2211555534,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,55,0.00111041319536,0.0660284184785,18.4344626039,105.689668068,43.7524550633,6.90465532248,1.21462791268,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,60,0.00109604701854,0.0715445690133,18.6923568505,105.291398307,43.2587493946,6.90397130207,1.20823770406,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,65,0.00108327769978,0.0769928808091,18.9414461932,104.90310474,42.770224424,6.90326994532,1.20197736486,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,70,0.00107170588522,0.0823803397716,19.182212897,104.524241988,42.2865285788,6.90255255062,1.19584090284,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,75,0.00106103641968,0.0877121955338,19.4150834779,104.154343264,41.8074359844,6.90182008618,1.18982356363,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,80,0.0010510499479,0.0929924114527,19.6404363534,103.79300815,41.3328181085,6.90107327613,1.18392157292,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,85,0.00104158282967,0.0982239933967,19.8586083061,103.439892468,40.8626214893,6.90031266788,1.17813193102,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,90,0.0010325128321,0.103409232551,20.0698999981,103.094699758,40.3968500667,6.89953868362,1.17245224683,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,95,0.00102374872181,0.108549886436,20.2745807173,102.757174038,39.9355510566,6.89875165933,1.16688060253,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,100,0.00101522261323,0.113647314773,20.4728924723,102.427093641,39.4788036651,6.89795187378,1.16141544351,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,105,0.00100688426112,0.118702581959,20.665053537,102.104265944,39.0267100738,6.89713956965,1.15605548899,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,110,0.000998696780749,0.123716534564,20.8512615207,101.788522869,38.5793882719,6.89631496882,1.15079965992,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,115,0.000990633400856,0.128689860018,21.0316960314,101.479717044,38.1369663778,6.89547828308,1.14564702119,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,120,0.000982675002591,0.133623131027,21.2065209873,101.177718521,37.6995781674,6.89462972143,1.14059673572,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,125,0.000974808241322,0.138516839136,21.3758866285,100.882411971,37.2673595645,6.893769495,1.13564802827,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,130,0.000967024114867,0.143371420027,21.5399312678,100.593694288,36.840445906,6.89289782007,1.13080015713,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,135,0.000959316869391,0.148187272488,21.6987828204,100.311472539,36.4189698186,6.8920149199,1.12605239231,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,140,0.00095168316513,0.152964772574,21.8525601408,100.035662199,36.0030595841,6.89112102556,1.12140399889,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,145,0.000944121440078,0.157704284087,22.001374196,99.7661856373,35.5928378869,6.89021637625,1.11685422449,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,150,0.000936631426249,0.162406166253,22.1453290961,99.5029708199,35.1884208668,6.88930121914,1.11240229012,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,155,0.000929213782285,0.167070779274,22.2845230015,99.2459501793,34.7899174095,6.88837580898,1.10804738362,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,160,0.000921869815657,0.171698488269,22.4190489245,98.9950596464,34.3974286271,6.88744040757,1.10378865518,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,165,0.000914601272998,0.17628966599,22.5489954371,98.7502378089,34.0110474876,6.88649528314,1.09962521457,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,170,0.00090741018273,0.18084469463,22.6744472977,98.5114251842,33.6308585642,6.88554070969,1.09555612958,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,175,0.000900298737284,0.18536396693,22.7954860063,98.2785635892,33.25693788,6.88457696637,1.09158042552,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,180,0.00089326920556,0.189847886787,22.9121902968,98.0515955954,32.8893528292,6.88360433678,1.08769708549,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,185,0.000886323868156,0.194296869471,23.0246365726,97.8304640591,32.528162162,6.88262310847,1.08390505129,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,190,0.000879464969888,0.198711341566,23.1328992929,97.6151117166,32.1734160211,6.88163357229,1.08020322475,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,195,0.000872694685244,0.203091740704,23.2370513133,97.4054808381,31.8251560208,6.88063602191,1.07659046946,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,200,0.0008660150936,0.207438515151,23.3371641868,97.2015129332,31.4834153629,6.87963075333,1.07306561271,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,205,0.000859428161712,0.21175212329,23.4333084277,97.0031485031,31.148218983,6.87861806437,1.06962744773,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,210,0.000852935731636,0.216033033023,23.5255537424,96.8103268346,30.8195837237,6.87759825433,1.06627473592,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,215,0.000846539512701,0.220281721134,23.6139692304,96.6229858315,30.4975185301,6.87657162351,1.06300620934,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,220,0.000840241076478,0.224498672607,23.6986235571,96.4410618805,30.1820246649,6.87553847286,1.05982057311,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,225,0.000834041853982,0.228684379933,23.7795851019,96.264489748,29.8730959408,6.87449910365,1.05671650791,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,230,0.000827943134528,0.232839342404,23.8569220834,96.0932025048,29.5707189673,6.87345381707,1.05369267253,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,235,0.000821946065812,0.236964065405,23.9307026626,95.9271314763,29.2748734105,6.872402914,1.05074770629,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,240,0.000816051654919,0.241059059707,24.0009950274,95.7662062163,28.9855322631,6.87134669459,1.04788023153,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,245,0.000810260770008,0.245124840769,24.0678674597,95.6103545014,28.702662124,6.87028545807,1.04508885602,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,250,0.000804574142532,0.24916192805,24.1313883851,95.4595023444,28.4262234844,6.8692195024,1.04237217532,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,255,0.000798992369852,0.253170844331,24.1916264092,95.3135740251,28.1561710208,6.868149124,1.03972877508,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,260,0.000793515918167,0.257152115051,24.2486503395,95.1724921358,27.8924538915,6.86707461754,1.03715723327,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,265,0.000788145125695,0.261106267661,24.3025291952,95.0361776416,27.6350160364,6.86599627562,1.03465612236,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,270,0.000782880206045,0.26503383099,24.3533322063,94.9045499521,27.3837964776,6.86491438856,1.03222401138,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,275,0.000777721251774,0.268935334635,24.4011288027,94.7775270035,27.138729623,6.86382924419,1.02985946797,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,280,0.000772668238085,0.27281130836,24.4459885946,94.6550253505,26.8997455663,6.86274112756,1.02756106026,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,285,0.000767721026633,0.276662281521,24.4879813445,94.5369602662,26.6667703871,6.86165032079,1.02532735874,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,290,0.00076287936946,0.280488782512,24.5271769334,94.4232458485,26.4397264483,6.8605571028,1.02315693803,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,295,0.000758142912997,0.284291338218,24.5636453195,94.3137951321,26.2185326874,6.85946174917,1.02104837851,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,300,0.000753511202159,0.288070473506,24.5974564936,94.2085202047,26.0031049061,6.85836453194,1.01900026793,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,305,0.000748983684508,0.291826710722,24.6286804285,94.1073323271,25.7933560528,6.85726571939,1.01701120291,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,310,0.000744559714477,0.29556056922,24.6573870262,94.0101420555,25.5891964998,6.85616557594,1.01507979034,1.7
R0_G170_P21_FIGURE_VISUAL_STATIC,baseline,production_bdf,BDF,315,0.000740238557638,0.2992725649,24.6836460614,93.9168593648,25.3905343127,6.85506436193,1.01320464871,1.7
