root_id,rest_wt_gate_status,root_production_eligible_before_vbeta,source_class,source_scale,topology_id,routing_id,solver,solver_success,initial_volume_pL,final_volume_pL,status,exact_rest_initialization,sample_count,maximum_relative_swelling,minimum_relative_swelling,maximum_rectified_gate,activation_detected,usable_rescue,production_eligible,rejection_reasons
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KHIGH,AE4NA10,BDF,True,1.3,1.2779619724186937,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.016952328908697245,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KHIGH,AE4NA10,Radau,True,1.3000000000000016,1.2701152252301355,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.02298828828451238,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KHIGH,AE4NA10,BDF,True,1.3000000000000016,1.2701152252321724,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.022988288282945524,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KHIGH,AE4NA20,Radau,True,1.3,1.2903841700425436,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.007396792274966479,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KHIGH,AE4NA20,BDF,True,1.3,1.2903841700450809,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.007396792273014707,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PHIGH_KHIGH,AE4NA20,Radau,True,1.3,1.2600134315425158,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.030758898813449398,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PHIGH_KHIGH,AE4NA20,BDF,True,1.3,1.2600134315442946,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.03075889881208116,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA05,Radau,True,1.3,1.2792620724113082,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.015952251991301458,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA05,BDF,True,1.3,1.2792620724155699,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01595225198802319,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA05,Radau,True,1.3,1.2795438864282898,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.015735471978238658,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA05,BDF,True,1.3,1.2795438864323174,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01573547197514047,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA10,Radau,True,1.3,1.2793567579166782,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.015879416987170658,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA10,BDF,True,1.3,1.2793567579213483,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01587941698357831,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA10,Radau,True,1.300000000000047,1.2713288471545734,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.02205473295805571,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA10,BDF,True,1.300000000000047,1.2713288471561404,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.022054732956850343,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA20,Radau,True,1.3,1.2918173952874277,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.006294311317363355,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA20,BDF,True,1.3,1.2918173952896166,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0062943113156795905,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA20,Radau,True,1.2999999999999317,1.2612894783340916,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.02977732435834013,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PHIGH_KLOW,AE4NA20,BDF,True,1.2999999999999317,1.2612894783354947,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.02977732435726077,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P0.5_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA05,Radau,True,1.299999999999999,1.3026411973897096,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.0020316902997774555,-6.565328386154423e-05,0.0020316902997774555,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P0.5_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA05,BDF,True,1.299999999999999,1.302641197391538,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.002031690301183886,-6.565328415075733e-05,0.002031690301183886,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA05,Radau,True,1.2999999999999972,1.2781472098792208,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0168098385544434,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA05,BDF,True,1.2999999999999972,1.2781472098837081,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.016809838550991607,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA05,Radau,True,1.3,1.2788993271423779,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.016231286813555568,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA05,BDF,True,1.3,1.2788993271468396,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.016231286810123424,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA10,Radau,True,1.2999999999999998,1.277265461173324,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.017488106789750546,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA10,BDF,True,1.2999999999999998,1.2772654611784213,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01748810678582957,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA10,Radau,True,1.3,1.2705029195923672,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.022690061852025267,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA10,BDF,True,1.3,1.2705029195943238,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.022690061850520138,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA20,Radau,True,1.3,1.2894286220083557,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.008131829224341747,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA20,BDF,True,1.3,1.2894286220111644,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.008131829222181253,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA20,Radau,True,1.3000000000000016,1.2602042494423786,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.03061211581355605,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KHIGH,AE4NA20,BDF,True,1.3000000000000016,1.260204249443909,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.03061211581237888,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA05,Radau,True,1.2999999999999794,1.2791011301322124,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.016076053744436436,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA05,BDF,True,1.2999999999999794,1.2791011301364386,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01607605374118548,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA05,Radau,True,1.3,1.2798843337985362,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.015473589385741393,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA05,BDF,True,1.3,1.2798843338025352,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.015473589382665298,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA10,Radau,True,1.3,1.2787479832067286,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01634770522559348,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA10,BDF,True,1.3,1.2787479832115383,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01634770522189366,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA10,Radau,True,1.3,1.2717063113245344,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.021764375904204325,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA10,BDF,True,1.3,1.2717063113259939,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.021764375903081667,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA20,Radau,True,1.3,1.2909877794768871,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.00693247732547142,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA20,BDF,True,1.3,1.2909877794791824,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.006932477323705832,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA20,Radau,True,1.2999999999999685,1.261510252575892,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.029607498018521028,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PLOW_KLOW,AE4NA20,BDF,True,1.2999999999999685,1.2615102525770503,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.029607498017630074,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P0.5_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA05,Radau,True,1.2999999999999499,1.3032314439531059,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.0024857261178123924,-5.7074142996382804e-05,0.0024857261178123924,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P0.5_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA05,BDF,True,1.2999999999999499,1.303231443954767,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.002485726119090259,-5.707414489752871e-05,0.002485726119090259,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA05,Radau,True,1.2999999999999954,1.2788755580512905,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.016249570729773066,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_PASS_RETAINED,True,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA05,BDF,True,1.2999999999999954,1.2788755580555828,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.016249570726471263,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA05,Radau,True,1.3,1.2793717534391251,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01586788196990374,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA05,BDF,True,1.3,1.2793717534432456,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.015867881966734165,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA10,Radau,True,1.3,1.2785581883992194,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01649370123136973,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA10_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA10,BDF,True,1.3,1.2785581884040984,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.01649370122761662,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA10,Radau,True,1.3000000000000203,1.2711065046917986,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.022225765621708526,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA10,BDF,True,1.3000000000000203,1.2711065046934673,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.022225765620424998,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA20,Radau,True,1.2999999999999998,1.290851310766144,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.007037453256812265,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P1_H1:B00,REST_WT_FAIL,False,N_ABS_NKCC,4.0,PNOM_KMID,AE4NA20,BDF,True,1.2999999999999998,1.2908513107685022,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0070374532549981605,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
