root_id,panel_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,regulatory_member_id,arm,initial_condition,comparison_kind,reference_solver_label,comparison_solver_label,reference_numerical_gate_pass,comparison_numerical_gate_pass,both_success,max_relative_state_difference,max_abs_flow_difference_pL_s,max_relative_flow_difference,endpoint_cumulative_flow_relative_difference,max_abs_state_difference__na_i_fmol,max_abs_state_difference__k_i_fmol,max_abs_state_difference__cl_i_fmol,max_abs_state_difference__tic_i_fmol,max_abs_state_difference__alk_i_fmol,max_abs_state_difference__volume_i_pL,max_abs_state_difference__na_l_fmol,max_abs_state_difference__k_l_fmol,max_abs_state_difference__cl_l_fmol,max_abs_state_difference__tic_l_fmol,max_abs_state_difference__alk_l_fmol,max_abs_state_difference__volume_l_pL,solver_gate_pass,max_abs_state_difference__ae4_effective_activation_fraction,max_abs_state_difference__camp_effective_fraction,max_abs_state_difference__ae4_activation_fraction,max_abs_state_difference__pka_effective_activity_fraction,max_abs_state_difference__ae4_regulated_fraction
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R0_G125_P21_PROSE_STATIC,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.661237493083904e-07,2.1331045345872324e-09,1.4391458606088221e-06,3.227618299086587e-08,2.47857524726669e-07,6.155776759442233e-07,4.616753130903817e-07,1.874519206523928e-08,1.6909339706216997e-08,2.947582178336461e-09,1.2501979611556635e-06,5.189940268657267e-07,1.5580270460446854e-06,5.660527613304822e-08,5.0668167328460356e-08,1.0665522673369843e-08,True,,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G125_P21_PROSE_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7781912339806767e-07,2.1736904886725944e-09,1.457428858197024e-06,3.228408145005938e-08,1.2915943159441667e-07,5.541067196190852e-07,4.687431669481157e-07,1.2520622760803235e-08,9.672891820855511e-09,3.0439608611487756e-09,1.23746734104202e-06,5.575550252601147e-07,1.5868857410339388e-06,5.376115164157369e-08,4.8935963947727146e-08,1.0868452443579812e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G125_P21_PROSE_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.7537335600022013e-07,2.32986939181605e-09,1.538511466511108e-06,3.666810578213848e-08,1.795303532503567e-07,2.4859028258106264e-07,4.112627038921346e-07,1.5779145101646463e-08,1.5454961754812757e-08,2.7376667599554594e-09,1.3561471678968928e-06,3.9732576073703285e-07,1.6971957403910665e-06,6.199103846915577e-08,5.627718763223655e-08,1.1649346959297091e-08,True,2.67057804870241e-07,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,3.415174415926668e-07,1.2418178985118544e-10,8.4543119859895e-08,4.273704957041489e-10,1.620990239814546e-07,4.692597599387227e-08,1.2844525087984948e-07,9.248417143226106e-09,9.504177000962954e-09,7.971983073673528e-10,1.7237786842372316e-07,1.1622101636632465e-07,9.143990631343968e-08,8.504543458354163e-09,8.236750392853764e-09,6.209089492559272e-10,True,,2.2764903884198162e-07,3.395235825820464e-07,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G125_P21_PROSE_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G125_P21_PROSE_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,3.415174395825308e-07,1.241817926701111e-10,8.4543121779023e-08,4.2736621622968214e-10,1.6209904885045034e-07,4.692591915045341e-08,1.2844525087984948e-07,9.248410037798749e-09,9.504187659103991e-09,7.971980853227478e-10,1.7237787197643684e-07,1.1622101636632465e-07,9.143990453708284e-08,8.504543902443373e-09,8.236750559387218e-09,6.20908963133715e-10,True,,,,2.2764903695460248e-07,3.3952358058364496e-07
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G125_P21_PROSE_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7781912339806767e-07,2.1736904886725944e-09,1.457428858197024e-06,3.228408145005938e-08,1.2915943159441667e-07,5.541067196190852e-07,4.687431669481157e-07,1.2520622760803235e-08,9.672891820855511e-09,3.0439608611487756e-09,1.23746734104202e-06,5.575550252601147e-07,1.5868857410339388e-06,5.376115164157369e-08,4.8935963947727146e-08,1.0868452443579812e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G125_P21_PROSE_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.0936153443069118e-07,3.598268746981756e-09,2.459071940820597e-06,2.9761447534647307e-08,2.971071566548744e-08,4.596219298491633e-07,4.947417409084665e-07,1.6765557830922262e-08,1.4989495866757352e-08,5.2037283371220155e-09,2.250104975232148e-06,5.58999245559022e-07,2.7170605765292066e-06,1.0271379768944655e-07,9.204364642689811e-08,1.7991343734258258e-08,True,2.921109987230608e-08,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.591109979910631e-07,1.7175586729777093e-09,1.1334856088546447e-06,3.4339346020700994e-08,7.202276464113311e-08,3.980733254138613e-07,3.221206839043589e-07,1.764496104783575e-08,1.7653572825793162e-08,2.1624411150611422e-09,9.902363178326823e-07,3.3352796346974856e-07,1.2520706533791781e-06,4.638823425384686e-08,4.222331612124819e-08,8.587793365322227e-09,True,,2.1933034477505942e-07,1.026682461269246e-07,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.591109961254061e-07,1.7175586647377727e-09,1.1334856034167813e-06,3.433934446667e-08,7.202278595741518e-08,3.980734106789896e-07,3.2212074074777775e-07,1.764496460054943e-08,1.765357637850684e-08,2.162442225284167e-09,9.902363178326823e-07,3.335279603611241e-07,1.2520706391683234e-06,4.638823408731341e-08,4.222331573267013e-08,8.587793323688864e-09,True,,,,2.1933034533017093e-07,1.0266824657101381e-07
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G125_P21_PROSE_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7781912339806767e-07,2.1736904886725944e-09,1.457428858197024e-06,3.228408145005938e-08,1.2915943159441667e-07,5.541067196190852e-07,4.687431669481157e-07,1.2520622760803235e-08,9.672891820855511e-09,3.0439608611487756e-09,1.23746734104202e-06,5.575550252601147e-07,1.5868857410339388e-06,5.376115164157369e-08,4.8935963947727146e-08,1.0868452443579812e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G125_P21_PROSE_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7305652726432483e-07,2.3137467913825205e-09,1.5269460628631183e-06,3.97386614377407e-08,1.1714776348981104e-07,6.619935959406575e-07,5.912953895403916e-07,1.5736345559957954e-08,1.4907939771546808e-08,3.8852632222585726e-09,1.295774277210171e-06,5.450292941411305e-07,1.6930312050078555e-06,5.883559783814718e-08,5.1968358449894225e-08,1.1568733956912602e-08,True,5.142499759358543e-10,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.9498680037441851e-07,2.628018772000626e-09,1.7341807929452147e-06,4.7131446466565563e-08,1.643276164031704e-07,7.223410420920118e-07,6.378024437481145e-07,2.077075578199583e-08,2.011719857364369e-08,4.199278258454342e-09,1.5339432692940136e-06,6.133176304601307e-07,1.9155912447388346e-06,6.787904210936446e-08,6.121194595642976e-08,1.314009386021997e-08,True,,3.1744237904973716e-08,1.4573496798231389e-08,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G125_P21_PROSE_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.9498679882137847e-07,2.628018763543849e-09,1.734180787364748e-06,4.713144607958543e-08,1.6432761285045672e-07,7.223411557788495e-07,6.378024579589692e-07,2.0770766440136867e-08,2.0117212784498406e-08,4.199279146632762e-09,1.5339432675176567e-06,6.133176255751493e-07,1.9155912376334072e-06,6.787904210936446e-08,6.121194584540746e-08,1.3140093818586607e-08,True,,,,3.174423757190681e-08,1.4573496909253691e-08
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R0_G170_P21_FIGURE_VISUAL_STATIC,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.625709468478094e-07,2.1151697977752487e-09,1.4364936140856632e-06,3.191551688656586e-08,1.3340977389475484e-07,5.778272509360249e-07,5.050443121490389e-07,1.1946386990757674e-08,1.1144731359991056e-08,3.285967720145777e-09,1.2493770018551231e-06,5.129517739455025e-07,1.5444653893581517e-06,5.658503743344312e-08,5.0643527427229884e-08,1.0575848988225722e-08,True,,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R0_G170_P21_FIGURE_VISUAL_STATIC,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7295639295893878e-07,2.1629688151236087e-09,1.4594251783304729e-06,3.252260781026357e-08,5.340656343832961e-07,7.290321661912458e-07,3.613597243656841e-07,4.2874237493606415e-08,4.138142983833859e-08,2.1172013031645065e-09,1.250846205280709e-06,5.311570769883645e-07,1.580523715460913e-06,5.664209556943689e-08,5.072858616506082e-08,1.0814844075834884e-08,True,,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7781912339806767e-07,2.1736904886725944e-09,1.457428858197024e-06,3.228408145005938e-08,1.2915943159441667e-07,5.541067196190852e-07,4.687431669481157e-07,1.2520622760803235e-08,9.672891820855511e-09,3.0439608611487756e-09,1.23746734104202e-06,5.575550252601147e-07,1.5868857410339388e-06,5.376115164157369e-08,4.8935963947727146e-08,1.0868452443579812e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.752490527962752e-07,2.3369762819792222e-09,1.545239178504842e-06,3.868071804628852e-08,5.942453853435836e-07,1.424606637101533e-07,4.957448993536673e-07,6.7620753441133274e-09,4.573241341176981e-09,3.3131524190821438e-09,1.3673334144925775e-06,3.916097042200306e-07,1.7026652052720692e-06,6.194257301528339e-08,5.6277912885427384e-08,1.168488140967927e-08,True,2.6693725529991497e-07,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,3.4132421452957757e-07,1.241977547281753e-10,8.478775605927814e-08,5.385321140293966e-10,5.454463725129699e-07,4.013224099708168e-07,1.8467969198354695e-07,2.1751970891159544e-08,2.1908622471755734e-08,1.1240115505017911e-09,1.7698623011597192e-07,1.2103492652570935e-07,9.148576474160564e-08,7.991253991868064e-09,7.853703021254432e-09,6.209887742913978e-10,True,,2.2764318674539652e-07,3.393314836896977e-07,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,3.413242134128352e-07,1.2419774930716443e-10,8.478775235844338e-08,5.385306215907222e-10,5.454463654075425e-07,4.013222394405602e-07,1.8467972040525638e-07,2.175195312759115e-08,2.190860115547366e-08,1.124011994591001e-09,1.7698623189232876e-07,1.210349247493525e-07,9.14857629652488e-08,7.991253936356912e-09,7.853702965743281e-09,6.209887465358221e-10,True,,,,2.276431863013073e-07,3.3933148257947465e-07
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7781912339806767e-07,2.1736904886725944e-09,1.457428858197024e-06,3.228408145005938e-08,1.2915943159441667e-07,5.541067196190852e-07,4.687431669481157e-07,1.2520622760803235e-08,9.672891820855511e-09,3.0439608611487756e-09,1.23746734104202e-06,5.575550252601147e-07,1.5868857410339388e-06,5.376115164157369e-08,4.8935963947727146e-08,1.0868452443579812e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.094263469412944e-07,3.598979878005615e-09,2.4596494709628586e-06,3.132553754445156e-08,2.8425629849948564e-07,3.980451879215252e-07,5.930151303346065e-07,1.7563440479761994e-08,1.5369131745046616e-08,5.213092846290124e-09,2.251882261106175e-06,5.577653796606796e-07,2.71757576086884e-06,1.0273453121545373e-07,9.207187523507798e-08,1.7994899390028074e-08,True,2.931218068269459e-08,,,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.589963337754897e-07,1.7171432136441067e-09,1.1334241605226022e-06,3.585815308631143e-08,1.7695312237719918e-07,4.918775573514722e-07,3.1926661847592186e-07,2.2441337677037154e-08,2.254149222835622e-08,2.23594609494171e-09,9.890128058742675e-07,3.3439651980771146e-07,1.2517286762658841e-06,4.640455320004122e-08,4.2228428587254285e-08,8.585716068654214e-09,True,,2.1938343031102647e-07,1.0267944328123946e-07,,
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8586234509143936e-07,2.82438138436876e-09,1.8637285499851044e-06,6.096616073158127e-08,1.4045825125208466e-07,7.889103983416135e-07,7.043561538466747e-07,2.596732606718888e-08,2.5741726972228207e-08,4.671433240233114e-09,1.63028625088657e-06,5.848679291986514e-07,2.0555479665063103e-06,7.515729089080381e-08,6.81954044901012e-08,1.4121906921626959e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.589963328426612e-07,1.7171432221008837e-09,1.1334241661046128e-06,3.5858153356443245e-08,1.7695311527177182e-07,4.918775857731816e-07,3.192665758433577e-07,2.2441334124323475e-08,2.2541481570215183e-08,2.23594520676329e-09,9.89012812979695e-07,3.343965171431762e-07,1.2517286815949547e-06,4.6404553311063523e-08,4.222842880929889e-08,8.585716110287578e-09,True,,,,2.193834314212495e-07,1.0267944394737327e-07
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.7781912339806767e-07,2.1736904886725944e-09,1.457428858197024e-06,3.228408145005938e-08,1.2915943159441667e-07,5.541067196190852e-07,4.687431669481157e-07,1.2520622760803235e-08,9.672891820855511e-09,3.0439608611487756e-09,1.23746734104202e-06,5.575550252601147e-07,1.5868857410339388e-06,5.376115164157369e-08,4.8935963947727146e-08,1.0868452443579812e-08,True,0.0,,,,
