root_id,panel_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,r2_member_id,r3_member_id,arm,solver_label,max_relative_state_difference,max_relative_flow_difference,max_relative_capacity_difference,r2_r3_isomorphism_gate_pass
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_radau,1.331123643084932e-15,3.961521893949163e-15,1.8945406952222285e-16,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_bdf,1.4087874730881303e-15,1.3531796595862481e-14,1.8945406938838555e-16,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_radau,7.286587607422107e-15,6.148918404799928e-15,3.0160871271865854e-15,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_bdf,2.1074973328922056e-15,1.0466428678095167e-14,2.7447017592315877e-16,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_radau,1.247196976747605e-15,4.249630039626175e-15,2.8958122632035603e-16,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_bdf,1.7963124207525265e-15,1.3336912376377922e-14,4.532751212045633e-16,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_radau,1.3179622808245547e-15,4.225846368908663e-15,2.848980206979197e-16,True
N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.4,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_bdf,1.6093188482684029e-15,1.1353021896430031e-14,2.671119788678334e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_radau,3.306150538831058e-15,7.000864958991095e-15,7.207931258030957e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_bdf,1.16832749589513e-13,1.4230473275602255e-14,2.1074476997397156e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_radau,1.659027429951624e-15,7.240380337217472e-15,1.7833778065310276e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_bdf,1.5516440034824262e-15,1.1890326599831816e-14,1.9856106333737886e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_radau,2.4701493251725387e-15,6.9890112430457684e-15,1.908933723199477e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_bdf,2.387864461944811e-15,3.664332668544117e-14,2.1138201546762159e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_radau,3.648166111949784e-15,5.091460140661829e-15,1.3455401367108752e-15,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_bdf,4.270599968720725e-15,1.3277333016729036e-14,9.156365235199917e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_radau,2.6126076979249737e-15,4.970007191565377e-15,2.6122993832644285e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_bdf,6.908177918239837e-13,7.072225991356474e-14,1.2538989775215609e-14,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_radau,2.214093326657894e-15,5.061749037318893e-15,2.6711197884385577e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.056878,0.2,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_bdf,2.217177678653412e-15,1.220089498921422e-14,2.768718770058385e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_radau,2.270895625122642e-15,5.877103272548347e-15,3.637959263473596e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_bdf,9.578743999111976e-13,3.3400612115354496e-13,1.9782371928006636e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_radau,2.148780054555018e-15,4.037479713905419e-15,2.0667126269950034e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_bdf,1.093674750556463e-12,9.130276057611887e-14,1.9362290102793915e-14,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_radau,1.491802425831635e-15,4.0306108700121036e-15,2.0374114981394735e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_bdf,2.4692074023461183e-15,1.9012294460258642e-14,2.113820154634824e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_radau,2.0520934466143395e-15,6.456459943790442e-15,9.242589272997565e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_bdf,2.955543491870626e-15,8.441775676793128e-15,5.258944689105072e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_radau,2.3553869340476516e-15,4.294312416619525e-15,2.612488603265375e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_bdf,2.4760992128827213e-15,1.0514569044205935e-14,1.9456461326175785e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_radau,7.354887340304677e-16,6.1373262169556286e-15,2.778164536371681e-16,True
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_bdf,1.8560527491690267e-15,1.5442812784071286e-14,3.937793706326145e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_radau,3.475141776435932e-15,7.0755752307127435e-15,7.119132572998651e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_bdf,2.2649276394395592e-15,1.2561048541574424e-14,3.564025939105525e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
