ae2_expression,calcium_uM,candidate_id,capacities_refitted_after_freeze,condition,max_dimensionless_conservation_ratio,maximum_flow_pL_s,mean_0_600_pL_s,message,minimum_flow_pL_s,numerical_gate_pass,paired_numerical_gate_pass,root_id,routing_family,secretion_ratio,secretion_reduction,solver_success,source,source_path,source_sha256,status,target_share,total_0_600_pL
0.0,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.006500476391930395,0.0019976417005137777,0.0012611201729037817,The solver successfully reached the end of the integration interval.,0.000971031404560524,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0009739846917978,-0.000973984691797769,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.756672103742269
0.0,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.008346517921253849,0.0022464558859027236,0.001296721544732737,The solver successfully reached the end of the integration interval.,0.000971031404560524,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0009981867326117,-0.00099818673261165,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7780329268396422
0.0,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003867615074729,-0.00038676150747285476,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8574172383133264
0.0,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0004615686467857,-0.00046156864678570386,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.9859784960905108
0.0,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0004821047930643,-0.00048210479306431964,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,1.0232171518402016
0.0,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,6.557254739192331e-05,0.0016182838525223176,0.0013707199899968309,The solver successfully reached the end of the integration interval.,0.0011359453203267783,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.000331621247858,-0.00033162124785790503,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8224319939980985
0.0,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006263434215725283,0.0023302856993331457,0.0015481526780485972,The solver successfully reached the end of the integration interval.,0.0011359453203267783,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003755464582504,-0.00037554645825044197,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.9288916068291583
0.0,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006327383061943692,0.002647890008171042,0.0015992742297693938,The solver successfully reached the end of the integration interval.,0.0011359453203267783,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003887738151316,-0.00038877381513158227,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.9595645378616363
0.0,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0034141578453272814,0.0013246542674067053,0.001322436719858735,The solver successfully reached the end of the integration interval.,0.0011358673978362711,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0002659975910035,-0.0002659975910035417,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7934620319152411
0.0,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006306066779870889,0.0015438598754492078,0.0014345371206247847,The solver successfully reached the end of the integration interval.,0.0011358673978362711,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003301747396198,-0.00033017473961982624,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.8607222723748709
