D_AE2,D_AE4_5pct,R_AE2,R_AE4_5pct,ae2_paired_numerical_gate_pass,ae2_total_0_600_pL,ae4_5pct_total_0_600_pL,ae4_cancellation_fraction,ae4_paired_numerical_gate_pass,ae4_productive_fraction,calcium_uM,candidate_id,capacities_refitted_after_freeze,condition,g_cl_apical_nS,g_k_total_nS,largest_abs_log_fold,largest_fold_multiplier,realized_ae4_share,root_id,routing_family,source,target_share,v_apical_mV,v_basolateral_mV,v_transepithelial_mV,wt_numerical_gate_pass,wt_total_0_600_pL
-0.0002600988507417412,-0.18616504327057282,1.0002600988507417,1.1861650432705728,True,0.8627846054324898,1.0231388216043646,0.9900156984517631,True,0.009984301548236962,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,14.22946140569236,54.943124070760305,2.0940661464769055,8.117856540460307,0.10000000000000053,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.1,-46.47009135270322,-89.67912527016134,-43.209033917458115,True,0.8625602545015983
-0.00030935796210984634,-0.3141537029460264,1.0003093579621098,1.3141537029460264,True,0.9849903292220039,1.2940283705335014,0.9900156984517631,True,0.009984301548236962,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,14.22946140569236,54.943124070760305,2.0940661464769055,8.117856540460307,0.10000000000000053,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.1,-46.47009135270322,-89.67912527016134,-43.209033917458115,True,0.9846857088577929
-0.0003264125331341461,-0.36106519182072416,1.0003264125331341,1.3610651918207242,True,1.0240041073787869,1.3932815622706083,0.9900156984517631,True,0.009984301548236962,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,14.22946140569236,54.943124070760305,2.0940661464769055,8.117856540460307,0.10000000000000053,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.1,-46.47009135270322,-89.67912527016134,-43.209033917458115,True,1.0236699686712196
-0.00030023879328267,-0.22384380246162805,1.0003002387932827,1.223843802461628,True,0.8547214798892812,1.045731616794604,0.990015698451763,True,0.009984301548236986,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,13.597596312809394,177.80832936747046,3.2021521800506973,24.585385475829312,0.3000000000000018,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.3,-47.34587655468604,-91.17058135542888,-43.824704800742836,True,0.8544649363678838
-0.0003503586815700732,-0.36440812250101384,1.00035035868157,1.3644081225010138,True,0.9712588486297818,1.3247293316993658,0.990015698451763,True,0.009984301548236986,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,13.597596312809394,177.80832936747046,3.2021521800506973,24.585385475829312,0.3000000000000018,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.3,-47.34587655468604,-91.17058135542888,-43.824704800742836,True,0.9709186788415513
-0.000367617826259492,-0.41699190719779256,1.0003676178262595,1.4169919071977926,True,1.007874680854198,1.4276254456769042,0.990015698451763,True,0.009984301548236986,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,13.597596312809394,177.80832936747046,3.2021521800506973,24.585385475829312,0.3000000000000018,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.3,-47.34587655468604,-91.17058135542888,-43.824704800742836,True,1.0075043043118999
-0.0013919277856357937,-0.16317970175312402,1.0013919277856358,1.163179701753124,True,0.7203725996673856,0.8367580788124779,0.9686028013801633,True,0.0313971986198367,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.018682466119821606,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-34.501865042602475,-66.66292026419362,-32.161055221591134,True,0.7193712867851209
-0.0015598183303151547,-0.20271414127922305,1.0015598183303152,1.202714141279223,True,0.8213661976421831,0.9863302450769835,0.9686028013801633,True,0.0313971986198367,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.018682466119821606,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-34.501865042602475,-66.66292026419362,-32.161055221591134,True,0.8200870108901432
-0.00160080127286788,-0.21330518556080125,1.0016008012728679,1.2133051855608012,True,0.8489069774313635,1.028337074478457,0.9686028013801633,True,0.0313971986198367,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.018682466119821606,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-34.501865042602475,-66.66292026419362,-32.161055221591134,True,0.8475502179636278
-0.0007553869869627583,-0.2066926575858905,1.0007553869869628,1.2066926575858905,True,0.6892552870729338,0.8310914984102898,0.9686028013801632,True,0.03139719861983678,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,24.238127163676648,10.864366249424709,1.8766762569830897,6.531758855257991,0.10000000000000024,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-36.6137814898623,-73.05172778650963,-36.43794629664734,True,0.6887350255971323
-0.0009430199903242009,-0.4001682196562557,1.0009430199903242,1.4001682196562557,True,0.7807047665334115,1.0920881420850572,0.9686028013801632,True,0.03139719861983678,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,24.238127163676648,10.864366249424709,1.8766762569830897,6.531758855257991,0.10000000000000024,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-36.6137814898623,-73.05172778650963,-36.43794629664734,True,0.7799692399483023
-0.0009972921524852296,-0.4616459437595468,1.0009972921524852,1.4616459437595468,True,0.8094471294691349,1.1819463676392645,0.9686028013801632,True,0.03139719861983678,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,24.238127163676648,10.864366249424709,1.8766762569830897,6.531758855257991,0.10000000000000024,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-36.6137814898623,-73.05172778650963,-36.43794629664734,True,0.80864067846632
-0.000891488515976091,-0.4630343502804992,1.000891488515976,1.4630343502804992,True,0.6778314127181928,0.9908073471343591,0.9686028013801632,True,0.03139719861983681,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,16.965349971488077,5824.647029982844,6.030796351271724,416.04621642741904,0.3000000000000008,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.3,-40.58311174763711,-82.12657997314763,-41.543468225510516,True,0.6772276720258805
