G2,G4,min_state_ratio,Q_star,Na_i,K_i,Cl_i,HCO3_i,volume_star,Na_i_mM,K_i_mM,Cl_i_mM,HCO3_i_mM
0.025,0.47500000000000003,0.9279573252747803,0.9613565885753966,0.9973025851852076,1.0204639165151421,0.9279573252747803,1.1000981071301543,1.011455483526321,24.932564629630193,122.45566998181705,46.39786626373901,13.311187096274868
0.025,0.5,0.928992454013162,0.9617412472364194,0.9972642870663654,1.0194789785709657,0.928992454013162,1.097722028634729,1.0108644370713056,24.931607176659135,122.33747742851588,46.4496227006581,13.28243654648022
0.025,0.525,0.9300275827515438,0.9621259058974423,0.9972259889475232,1.018494040626789,0.9300275827515438,1.0953459501393032,1.0102733906162897,24.93064972368808,122.21928487521468,46.50137913757719,13.253685996685569
0.025,0.55,0.9310627114899257,0.9625105645584651,0.997187690828681,1.0175091026826126,0.9310627114899257,1.0929698716438776,1.0096823441612743,24.929692270717023,122.10109232191351,46.55313557449629,13.22493544689092
0.025,0.5750000000000001,0.9320978402283076,0.962895223219488,0.9971493927098387,1.0165241647384362,0.9320978402283076,1.090593793148452,1.0090912977062585,24.92873481774597,121.98289976861234,46.60489201141538,13.196184897096268
0.025,0.6000000000000001,0.9331329689666893,0.9632798818805107,0.9971110945909964,1.0155392267942596,0.9331329689666893,1.0882177146530265,1.0085002512512429,24.92777736477491,121.86470721531114,46.656648448334465,13.16743434730162
0.025,0.625,0.9341680977050711,0.9636645405415336,0.9970727964721543,1.0145542888500831,0.9341680977050711,1.0858416361576009,1.0079092047962273,24.926819911803857,121.74651466200997,46.70840488525356,13.138683797506971
0.025,0.65,0.9352032264434529,0.9640491992025564,0.997034498353312,1.0135693509059067,0.9352032264434529,1.0834655576621752,1.0073181583412116,24.9258624588328,121.6283221087088,46.76016132217264,13.10993324771232
0.025,0.675,0.9362383551818347,0.9644338578635793,0.9969962002344698,1.0125844129617303,0.9362383551818347,1.0810894791667498,1.0067271118861962,24.924905005861746,121.51012955540763,46.811917759091735,13.081182697917672
0.025,0.7000000000000001,0.9372734839202166,0.9648185165246022,0.9969579021156275,1.0115994750175537,0.9372734839202166,1.0787134006713242,1.0061360654311804,24.923947552890688,121.39193700210643,46.86367419601083,13.052432148123021
0.025,0.7250000000000001,0.9383086126585983,0.9652031751856249,0.9969196039967853,1.0106145370733772,0.9383086126585983,1.0763373221758985,1.0055450189761648,24.92299009991963,121.27374444880527,46.91543063292992,13.023681598328372
0.025,0.75,0.9393437413969802,0.9655878338466478,0.9968813058779431,1.0096295991292008,0.9393437413969802,1.0739612436804729,1.0049539725211492,24.922032646948576,121.15555189550409,46.96718706984901,12.99493104853372
0.025,0.775,0.940378870135362,0.9659724925076707,0.9968430077591008,1.0086446611850242,0.940378870135362,1.0715851651850474,1.0043629260661335,24.921075193977522,121.0373593422029,47.0189435067681,12.966180498739073
0.025,0.8,0.9414139988737438,0.9663571511686935,0.9968047096402586,1.0076597232408477,0.9414139988737438,1.0692090866896218,1.003771879611118,24.920117741006464,120.91916678890173,47.07069994368719,12.937429948944423
0.025,0.8250000000000001,0.9424491276121256,0.9667418098297164,0.9967664115214163,1.0066747852966713,0.9424491276121256,1.0668330081941961,1.0031808331561023,24.919160288035407,120.80097423560056,47.12245638060628,12.908679399149772
0.025,0.8500000000000001,0.9434842563505075,0.9671264684907392,0.9967281134025742,1.005689847352495,0.9434842563505075,1.0644569296987705,1.0025897867010867,24.918202835064353,120.68278168229939,47.17421281752537,12.879928849355123
0.025,0.875,0.9445193850888892,0.967511127151762,0.9966898152837319,1.0047049094083182,0.9445193850888892,1.062080851203345,1.001998740246071,24.9172453820933,120.5645891289982,47.22596925444446,12.851178299560475
0.025,0.9,0.9455545138272711,0.9678957858127848,0.9966515171648896,1.0037199714641418,0.9455545138272711,1.0597047727079194,1.0014076937910554,24.91628792912224,120.44639657569702,47.27772569136356,12.822427749765824
0.025,0.925,0.9465896425656529,0.9682804444738077,0.9966132190460474,1.0027350335199654,0.9465896425656529,1.0573286942124938,1.0008166473360398,24.915330476151183,120.32820402239585,47.32948212828265,12.793677199971174
0.025,0.9500000000000001,0.9476247713040347,0.9686651031348305,0.9965749209272052,1.0017500955757888,0.9476247713040347,1.054952615717068,1.0002256008810242,24.91437302318013,120.21001146909465,47.381238565201734,12.764926650176523
0.025,0.9750000000000001,0.9486599000424165,0.9690497617958533,0.996536622808363,1.0007651576316123,0.9486599000424165,1.0525765372216427,0.9996345544260086,24.913415570209075,120.09181891579348,47.432995002120826,12.736176100381876
0.025,1.0,0.9496950287807984,0.9694344204568762,0.9964983246895207,0.9997802196874359,0.9496950287807984,1.050200458726217,0.999043507970993,24.912458117238018,119.97362636249231,47.48475143903992,12.707425550587226
0.05,0.0,0.9095797503024283,0.9548318068247607,0.9981200359896327,1.0391833728471251,0.9095797503024283,1.1439564072938504,1.022709891608259,24.953000899740818,124.70200474165502,45.47898751512142,13.841872528255589
0.05,0.025,0.9106148790408102,0.9552164654857835,0.9980817378707905,1.0381984349029487,0.9106148790408102,1.1415803287984247,1.0221188451532435,24.95204344676976,124.58381218835385,45.53074395204051,13.81312197846094
0.05,0.05,0.911650007779192,0.9556011241468064,0.9980434397519482,1.0372134969587723,0.911650007779192,1.1392042503029993,1.0215277986982279,24.951085993798706,124.46561963505268,45.5825003889596,13.784371428666292
