ae4_expression,ae4_parameters_sha256,both_warm_starts_accepted,boundary_hits,bulk_charge_gate_pass,calcium_uM,conservation_ae4_charge_fmol_s,conservation_apical_current_A,conservation_basolateral_current_A,conservation_buffer_site_accounting_fmol_s,conservation_carbon_accounting_fmol_s,conservation_cell_bulk_charge_rate_fmol_s,conservation_cell_speciation_alkalinity_mM,conservation_gate_pass,conservation_homeostasis_charge_fmol_s,conservation_lumen_bulk_charge_rate_minus_outflow_fmol_s,conservation_lumen_speciation_alkalinity_mM,conservation_water_volume_accounting_pL_s,core_state_sha256,current_gate_pass,finite_observables_gate_pass,full_rhs_gate_pass,independent_jacobian_nullity,independent_jacobian_rank,max_abs_amount_rhs_fmol_s,max_abs_bulk_charge_fmol,max_abs_current_residual_A,max_abs_omitted_rhs_fmol_s,max_abs_regulatory_rhs_s_inv,max_abs_scaled_independent_rhs,max_abs_volume_rhs_pL_s,max_dimensionless_conservation_ratio,positivity_gate_pass,rest_ae4_charge_residual_fmol_s,rest_ae4_cl_source_fmol_s,rest_ae4_hco3_source_fmol_s,rest_ae4_k_source_fmol_s,rest_ae4_na_source_fmol_s,rest_beta_input,rest_cell_cl_mM,rest_cell_k_mM,rest_cell_na_mM,rest_cell_ph,rest_cell_volume_pL,rest_gate_pass,rest_integration_used,rest_lumen_cl_mM,rest_lumen_k_mM,rest_lumen_na_mM,rest_lumen_ph,rest_lumen_volume_pL,rest_method,rest_outflow_pL_s,rest_protocol,rest_protocol_time_invariant_rhs,resting_calcium_uM,root_alias,root_cluster_relative_tolerance,root_id,root_internal_gate_pass,routing_family,routing_gate_pass,selected_seed_id,wall_seconds,warm_start_count,warm_start_root_distance_normalized,warm_starts_same_root,whole_cell_parameters_sha256
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.25,0.0,6.462348535570529e-27,3.2311742677852644e-27,0.0,2.168404344971009e-19,4.423544863740858e-17,0.0,True,3.469446951953614e-18,6.852157730108388e-17,8.881784197001252e-16,0.0,7825de4a3bea72c1a0d5e4fd206dfb5fe75dbd2575605d7f1aecbb35437bff78,True,True,True,0,10,5.4023625850607715e-14,7.771561172376096e-16,6.462348535570529e-27,5.4023625850607715e-14,0.0,1.9704290282751558e-11,1.9704290282751558e-15,8.881784197001251e-07,True,0.0,0.003685986130293885,-0.00737197226058777,-0.0033575460868278868,-0.00032844004346599815,0.0,59.43516966776154,119.13728636419133,11.654182697710773,7.141437804736713,1.5299948314771894,True,False,146.05624556861198,23.58991202715358,126.74957694360927,6.86550804015482,0.10531359360614227,direct_charge_manifold_least_squares,0.0010627187212284533,REST,True,0.058,R07,2e-05,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,AE4NA05,True,inherited_saved_rest,1.4871136199999455,2,1.1832510280227225e-12,True,68be924cb8feccee742c3e40b972050f8ccd9784ba57548ad796e8d1e403b2e7
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.1,0.0,2.261821987449685e-26,6.462348535570529e-27,0.0,2.168404344971009e-19,3.2612801348363973e-16,0.0,True,3.469446951953614e-17,2.0296264668928643e-16,0.0,0.0,a6e88bede221b03cbe77922ffe9abe29f0ce382c699d353ab0820623191ece40,True,True,True,0,10,2.0462798122622416e-14,2.842170943040401e-14,2.261821987449685e-26,2.0462798122622416e-14,0.0,1.0857200555269841e-11,1.0857200555269841e-15,3.2612801348363973e-06,True,0.0,0.003925805411768318,-0.007851610823536637,-0.0036962208791765207,-0.00022958453259179788,0.0,66.45075064322893,127.85798384366808,7.941683253901751,7.145458222096073,1.5805341111315327,True,False,146.49908613246345,25.704835546660455,124.65602131514704,6.831375420701049,0.10584284741630082,direct_charge_manifold_least_squares,0.0011685694832601623,REST,True,0.058,R08,2e-05,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,AE4NA20,True,inherited_saved_rest,1.40031871499923,2,5.246173865695407e-12,True,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.5,0.0,1.9387045606711586e-26,3.2311742677852644e-27,0.0,4.336808689942018e-19,2.8362728832220796e-16,0.0,True,4.423544863740858e-17,2.680147770384167e-16,0.0,0.0,fc2b18ea07f6977ef3260d5e2eccc2558eca033ef5ef2468359635a5ffeb1f29,True,True,True,0,10,2.498001805406602e-16,1.4210854715202004e-14,1.9387045606711586e-26,1.8908485888147197e-16,0.0,7.116703060194851e-12,7.116703060194851e-16,2.8362728832220796e-06,True,0.0,0.003685986130314395,-0.00737197226062879,-0.0033575460868466122,-0.00032844004346778297,0.0,59.43516966775327,119.13728636421679,11.654182697711597,7.141437804739625,1.529994831477893,True,False,146.05624556861284,23.589912027154565,126.74957694360971,6.865508040156508,0.10531359360614244,direct_charge_manifold_least_squares,0.0010627187212284867,REST,True,0.058,R07,2e-05,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,AE4NA05,True,previous_routed_endpoint,1.5669010319998051,2,1.6179650212203949e-12,True,68be924cb8feccee742c3e40b972050f8ccd9784ba57548ad796e8d1e403b2e7
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.25,0.0,2.908056841006738e-26,0.0,0.0,2.168404344971009e-19,3.2959746043559335e-16,0.0,True,2.42861286636753e-17,2.7668839441830073e-16,8.881784197001252e-16,0.0,1c025240657d7211be002acfc2263676cc8aeae6d7a18f3e0918f3781be8fab7,True,True,True,0,10,3.608224830031759e-16,2.842170943040401e-14,2.908056841006738e-26,3.0878077872387166e-16,0.0,1.0857200555269841e-11,1.0857200555269841e-15,3.2959746043559335e-06,True,0.0,0.003925805411777977,-0.007851610823555955,-0.003696220879185618,-0.00022958453259235926,0.0,66.4507506432274,127.85798384367227,7.941683253901883,7.145458222096715,1.5805341111315723,True,False,146.4990861324636,25.704835546660703,124.65602131514747,6.831375420701917,0.10584284741630084,direct_charge_manifold_least_squares,0.001168569483260168,REST,True,0.058,R08,2e-05,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,AE4NA20,True,previous_routed_endpoint,1.68647993400009,2,3.56751665246217e-13,True,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.25,0.0,1.2924697071141057e-26,3.2311742677852644e-27,0.0,2.168404344971009e-19,1.3877787807814457e-16,2.2382096176443156e-13,True,4.423544863740858e-17,1.2923689896027213e-16,1.3322676295501878e-15,0.0,f26defb428cd1be7179833f2a3740f90e077ebe67983ffb7636cecdf7dfee055,True,True,True,0,10,2.220446049250313e-16,1.4210854715202004e-14,1.2924697071141057e-26,1.942890293094024e-16,0.0,5.572799166575493e-13,5.572799166575493e-17,0.00022382096176443153,True,0.0,0.0031988745737547204,-0.006397749147509441,-0.0030145850116402692,-0.00018428956211445126,0.0,65.87353108747118,129.90801435759934,7.9416208163568855,7.346568982892163,1.7135990021473393,True,False,146.50922399685825,25.79504641152515,124.56119778202658,6.823613705882705,0.1058629794244856,direct_charge_manifold_least_squares,0.001172595884897118,REST,True,0.058,R08,2e-05,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,AE4NA20,True,previous_routed_endpoint,1.3700631600004272,2,7.894919286223336e-15,True,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.1,0.0,2.261821987449685e-26,1.2924697071141057e-26,0.0,4.336808689942018e-19,4.423544863740858e-16,0.0,True,6.765421556309548e-17,2.7929047963226594e-16,1.7763568394002505e-15,0.0,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,True,True,True,0,10,3.3306690738754696e-16,9.43689570931383e-16,2.261821987449685e-26,1.1796119636642288e-16,0.0,6.036837696399289e-12,6.036837696399289e-16,4.423544863740858e-06,True,0.0,0.004537824623978226,-0.009075649247956452,-0.004127557643794841,-0.0004102669801833851,0.0,60.398947130736765,116.6462631786104,11.59429238157565,6.887592191666372,1.447916833638324,True,False,145.89734648276394,25.697372543832955,124.65026421173987,6.889883718761326,0.10537916362178068,direct_charge_manifold_least_squares,0.001075832724356135,REST,True,0.058,R09,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,previous_routed_endpoint,0.8242865320007695,2,2.4671622769447926e-15,True,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.5,0.0,3.2311742677852644e-27,6.462348535570529e-27,0.0,4.336808689942018e-19,1.0495077029659683e-16,2.2026824808563106e-13,True,2.949029909160572e-17,3.9898639947466563e-17,2.220446049250313e-15,0.0,14e54404a58835b347b3b9e7e40b6715d3177275d9a47629faa1e24079fccac2,True,True,True,0,10,1.3877787807814457e-16,2.842170943040401e-14,6.462348535570529e-27,3.642919299551295e-17,0.0,5.572799166575493e-13,5.572799166575493e-17,0.00022026824808563103,True,0.0,0.003198874573754794,-0.006397749147509588,-0.0030145850116403386,-0.00018428956211445538,0.0,65.87353108747118,129.90801435759943,7.9416208163568855,7.346568982892171,1.7135990021473437,True,False,146.50922399685828,25.795046411525146,124.56119778202658,6.823613705882704,0.1058629794244856,direct_charge_manifold_least_squares,0.001172595884897118,REST,True,0.058,R08,2e-05,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,AE4NA20,True,previous_routed_endpoint,1.4130988360011543,2,4.884981308350689e-15,True,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.5,0.0,1.6155871338926322e-26,9.693522803355793e-27,0.0,2.168404344971009e-19,2.0469737016526324e-16,0.0,True,1.734723475976807e-17,1.6653345369377348e-16,1.7763568394002505e-15,0.0,bba949651746ec42c6cd1498ca7c21b7ae989a06b55394e16f955b2495ddad20,True,True,True,0,10,3.157196726277789e-16,1.4210854715202004e-14,1.6155871338926322e-26,3.157196726277789e-16,0.0,1.0857200555269841e-11,1.0857200555269841e-15,2.0469737016526324e-06,True,0.0,0.003925805411778283,-0.007851610823556565,-0.0036962208791859056,-0.00022958453259237693,0.0,66.4507506432274,127.85798384367236,7.941683253901882,7.145458222096723,1.5805341111315736,True,False,146.4990861324636,25.704835546660703,124.65602131514747,6.83137542070192,0.10584284741630084,direct_charge_manifold_least_squares,0.001168569483260168,REST,True,0.058,R08,2e-05,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,AE4NA20,True,previous_routed_endpoint,1.6901369449988124,2,3.611925573447176e-13,True,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.1,8.673617379884035e-19,1.2924697071141057e-26,1.6155871338926322e-26,0.0,2.168404344971009e-19,4.597017211338539e-17,0.0,True,6.938893903907228e-18,9.194034422677078e-17,0.0,0.0,dbac78ecb3cc72117863409b0a46a1aa3018547f5ef1bf149033cfcfb6feee47,True,True,True,0,10,1.4311468676808659e-16,1.4210854715202004e-14,1.6155871338926322e-26,1.4311468676808659e-16,0.0,2.2768245622195593e-13,2.2768245622195593e-17,1.6155871338926322e-06,True,8.673617379884035e-19,0.003688032172199407,-0.007376064344398814,-0.0033610948692194944,-0.00032693730297991234,0.0,59.637226159657125,119.28351542144178,11.602835486433333,7.1426900414425845,1.5334312441989992,True,False,145.91509896021387,25.840089083529424,124.50255206549326,6.880944585095767,0.10540691956900251,direct_charge_manifold_least_squares,0.0010813839138005016,REST,True,0.058,R09,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,previous_routed_endpoint,0.9776800399995409,2,6.611994902212045e-14,True,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.25,0.0,3.2311742677852644e-27,0.0,0.0,3.2526065174565133e-19,5.724587470723463e-17,0.0,True,1.5612511283791264e-17,5.204170427930421e-18,1.7763568394002505e-15,0.0,590a8da34b9fecfe2d1de57a6db8bfbfbab304a06e1a714ef8ba0f666091930e,True,True,True,0,10,1.942890293094024e-16,1.4210854715202004e-14,3.2311742677852644e-27,1.4051260155412137e-16,0.0,8.49147141490647e-12,8.491471414906471e-16,1.7763568394002503e-06,True,0.0,0.004537824623978184,-0.009075649247956369,-0.0041275576437948035,-0.00041026698018338113,0.0,60.39894713073677,116.64626317861044,11.59429238157565,6.887592191666377,1.4479168336383244,True,False,145.8973464827639,25.69737254383295,124.65026421173987,6.889883718761332,0.10537916362178068,direct_charge_manifold_least_squares,0.001075832724356135,REST,True,0.058,R09,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,inherited_saved_rest,0.88980772099967,2,2.886579864025407e-15,True,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.5,0.0,1.9387045606711586e-26,9.693522803355793e-27,0.0,1.0842021724855044e-19,1.0234868508263162e-16,0.0,True,5.0306980803327406e-17,1.951563910473908e-16,0.0,0.0,9578b2111547673f6a9ac2c0d56c12775fca0d5c6329a5323ffd92904cf27ed9,True,True,True,0,10,5.2740797840122866e-14,1.4210854715202004e-14,1.9387045606711586e-26,5.2740797840122866e-14,0.0,4.367166350771612e-12,4.367166350771612e-16,1.951563910473908e-06,True,0.0,0.004537824623952774,-0.009075649247905548,-0.0041275576437716805,-0.000410266980181094,0.0,60.39894713074149,116.64626317859899,11.59429238157483,6.887592191664723,1.4479168336382504,True,False,145.89734648276368,25.697372543832476,124.65026421173867,6.889883718759151,0.10537916362178061,direct_charge_manifold_least_squares,0.0010758327243561212,REST,True,0.058,R09,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,previous_routed_endpoint,0.9100170739984605,2,9.187712319342408e-13,True,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.25,0.0,2.908056841006738e-26,6.462348535570529e-27,0.0,1.0842021724855044e-19,2.7842311789427754e-16,0.0,True,4.336808689942018e-18,3.226585665316861e-16,0.0,0.0,ac1ff29ae56a9527dba128a636c83eb020ed3fdd7dc66000719ec2786d1870b5,True,True,True,0,10,1.9081958235744878e-16,2.609024107869118e-15,2.908056841006738e-26,1.9081958235744878e-16,0.0,2.2768245622195593e-13,2.2768245622195593e-17,3.226585665316861e-06,True,0.0,0.0036880321721993892,-0.0073760643443987785,-0.0033610948692194783,-0.0003269373029799108,0.0,59.63722615965714,119.28351542144175,11.602835486433333,7.142690041442583,1.5334312441989986,True,False,145.91509896021387,25.840089083529424,124.50255206549325,6.88094458509577,0.10540691956900251,direct_charge_manifold_least_squares,0.0010813839138005016,REST,True,0.058,R09,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,previous_routed_endpoint,1.2284071920003043,2,6.513308411134253e-14,True,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.1,0.0,3.2311742677852644e-27,9.693522803355793e-27,0.0,3.2526065174565133e-19,1.3270634591222574e-16,1.8118839761882555e-13,True,2.42861286636753e-17,8.673617379884035e-19,1.3322676295501878e-15,0.0,44023543c875c674da6bd374bceedeaf42e0a6abc2dc64e474bb49b238a3b4cb,True,True,True,0,10,4.5857415087446896e-15,4.263256414560601e-14,9.693522803355793e-27,4.5857415087446896e-15,0.0,3.3436794999452957e-12,3.3436794999452957e-16,0.00018118839761882555,True,0.0,0.003199102130030994,-0.006398204260061988,-0.003014942839339899,-0.00018415929069109512,0.0,66.0225100021193,129.79753004558984,7.92831650230736,7.347745665014063,1.7228327634271137,True,False,146.36641332332525,28.473832769724392,121.88656339822792,6.841242329244682,0.10598863471839078,direct_charge_manifold_least_squares,0.0011977269436781542,REST,True,0.058,R10,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,True,AE4NA20,True,inherited_saved_rest,0.8311048989999108,2,1.0436096431476473e-12,True,a7b4789da3671f71c7347bbc8a8a183ec5d06a26d7e325b5c8833a6f3cbb2b9d
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.1,0.0,9.693522803355793e-27,0.0,0.0,3.2526065174565133e-19,1.6479873021779667e-16,0.0,True,2.6020852139652106e-17,1.1622647289044608e-16,0.0,0.0,5f75991981718a02ae9bf52b52d9f6217a79958c290a2a91bb6535cfcbf7ff80,True,True,True,0,10,1.5178830414797062e-16,1.4210854715202004e-14,9.693522803355793e-27,1.5178830414797062e-16,0.0,6.7307270867900115e-12,6.730727086790012e-16,1.6479873021779667e-06,True,0.0,0.003926268277805123,-0.007852536555610246,-0.003696829524162643,-0.0002294387536424796,0.0,66.60711835432689,127.74128358355824,7.928091004072141,7.1466330301597285,1.5888148638451882,True,False,146.35623657078887,28.363987551124122,122.00096853523101,6.848933375610138,0.10596717789253725,direct_charge_manifold_least_squares,0.0011934355785074486,REST,True,0.058,R10,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,True,AE4NA20,True,inherited_saved_rest,1.1862978439985454,2,1.1102230246251565e-15,True,a7b4789da3671f71c7347bbc8a8a183ec5d06a26d7e325b5c8833a6f3cbb2b9d
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,True,[],True,0.5,0.0,1.6155871338926322e-26,3.2311742677852644e-27,0.0,2.168404344971009e-19,1.249000902703301e-16,0.0,True,2.2551405187698492e-17,1.2576745200831851e-16,0.0,0.0,ca3968b2b9d48c7c0761a1a89cddc16ff655d5a33015407f2542d6734de70bee,True,True,True,0,10,4.0245584642661925e-16,1.4210854715202004e-14,1.6155871338926322e-26,4.0245584642661925e-16,0.0,2.2768245622195593e-13,2.2768245622195593e-17,1.6155871338926322e-06,True,0.0,0.003688032172199267,-0.007376064344398534,-0.003361094869219367,-0.0003269373029799002,0.0,59.63722615965716,119.28351542144162,11.602835486433328,7.1426900414425685,1.5334312441989943,True,False,145.91509896021384,25.84008908352942,124.50255206549326,6.880944585095771,0.10540691956900251,direct_charge_manifold_least_squares,0.0010813839138005016,REST,True,0.058,R09,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,previous_routed_endpoint,1.4326383789993997,2,5.723816482511919e-14,True,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.25,0.0,9.693522803355793e-27,0.0,0.0,3.2526065174565133e-19,1.6479873021779667e-16,0.0,True,2.6020852139652106e-17,1.1622647289044608e-16,0.0,0.0,5f75991981718a02ae9bf52b52d9f6217a79958c290a2a91bb6535cfcbf7ff80,True,True,True,0,10,1.5178830414797062e-16,1.4210854715202004e-14,9.693522803355793e-27,1.5178830414797062e-16,0.0,6.7307270867900115e-12,6.730727086790012e-16,1.6479873021779667e-06,True,0.0,0.003926268277805123,-0.007852536555610246,-0.003696829524162643,-0.0002294387536424796,0.0,66.60711835432689,127.74128358355824,7.928091004072141,7.1466330301597285,1.5888148638451882,True,False,146.35623657078887,28.363987551124122,122.00096853523101,6.848933375610138,0.10596717789253725,direct_charge_manifold_least_squares,0.0011934355785074486,REST,True,0.058,R10,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,True,AE4NA20,True,inherited_saved_rest,1.6246893940005975,2,3.774758283725532e-15,True,a7b4789da3671f71c7347bbc8a8a183ec5d06a26d7e325b5c8833a6f3cbb2b9d
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.25,8.673617379884035e-19,6.462348535570529e-27,6.462348535570529e-27,0.0,4.336808689942018e-19,2.5153490401663703e-17,1.8474111129762605e-13,True,4.163336342344337e-17,1.3183898417423734e-16,1.7763568394002505e-15,0.0,318317179d00076944deb8fa3101cfe5b9e1da73b3878834c0b12ff9ec92a295,True,True,True,0,10,1.3903808659954109e-15,2.842170943040401e-14,6.462348535570529e-27,1.3903808659954109e-15,0.0,3.3436794999452957e-12,3.3436794999452957e-16,0.00018474111129762605,True,-8.673617379884035e-19,0.003199102130032222,-0.006398204260064444,-0.003014942839341058,-0.0001841592906911645,0.0,66.02251000211893,129.79753004559115,7.92831650230738,7.347745665014227,1.7228327634271876,True,False,146.3664133233253,28.47383276972445,121.88656339822793,6.841242329244779,0.10598863471839079,direct_charge_manifold_least_squares,0.001197726943678157,REST,True,0.058,R10,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,True,AE4NA20,True,previous_routed_endpoint,1.3892469959992013,2,9.128500424695732e-14,True,a7b4789da3671f71c7347bbc8a8a183ec5d06a26d7e325b5c8833a6f3cbb2b9d
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.5,0.0,3.2311742677852644e-27,9.693522803355793e-27,0.0,3.2526065174565133e-19,1.3270634591222574e-16,1.8118839761882555e-13,True,2.42861286636753e-17,8.673617379884035e-19,1.3322676295501878e-15,0.0,44023543c875c674da6bd374bceedeaf42e0a6abc2dc64e474bb49b238a3b4cb,True,True,True,0,10,4.5857415087446896e-15,4.263256414560601e-14,9.693522803355793e-27,4.5857415087446896e-15,0.0,3.3436794999452957e-12,3.3436794999452957e-16,0.00018118839761882555,True,0.0,0.003199102130030994,-0.006398204260061988,-0.003014942839339899,-0.00018415929069109512,0.0,66.0225100021193,129.79753004558984,7.92831650230736,7.347745665014063,1.7228327634271137,True,False,146.36641332332525,28.473832769724392,121.88656339822792,6.841242329244682,0.10598863471839078,direct_charge_manifold_least_squares,0.0011977269436781542,REST,True,0.058,R10,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,True,AE4NA20,True,inherited_saved_rest,1.5196514429990202,2,1.2582527612418442e-13,True,a7b4789da3671f71c7347bbc8a8a183ec5d06a26d7e325b5c8833a6f3cbb2b9d
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,True,[],True,0.5,0.0,9.693522803355793e-27,0.0,0.0,3.2526065174565133e-19,1.6479873021779667e-16,0.0,True,2.6020852139652106e-17,1.1622647289044608e-16,0.0,0.0,5f75991981718a02ae9bf52b52d9f6217a79958c290a2a91bb6535cfcbf7ff80,True,True,True,0,10,1.5178830414797062e-16,1.4210854715202004e-14,9.693522803355793e-27,1.5178830414797062e-16,0.0,6.7307270867900115e-12,6.730727086790012e-16,1.6479873021779667e-06,True,0.0,0.003926268277805123,-0.007852536555610246,-0.003696829524162643,-0.0002294387536424796,0.0,66.60711835432689,127.74128358355824,7.928091004072141,7.1466330301597285,1.5888148638451882,True,False,146.35623657078887,28.363987551124122,122.00096853523101,6.848933375610138,0.10596717789253725,direct_charge_manifold_least_squares,0.0011934355785074486,REST,True,0.058,R10,2e-05,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,True,AE4NA20,True,inherited_saved_rest,1.62768374100051,2,5.412954035616874e-13,True,a7b4789da3671f71c7347bbc8a8a183ec5d06a26d7e325b5c8833a6f3cbb2b9d
