time_s,na_i_fmol,k_i_fmol,cl_i_fmol,tic_i_fmol,alk_i_fmol,volume_i_pL,na_l_fmol,k_l_fmol,cl_l_fmol,tic_l_fmol,alk_l_fmol,volume_l_pL,ae4_effective_activation_fraction
344.0,23.92451119016725,158.49488715023085,77.94535650601715,12.040104165251357,26.412279628436195,1.4180592047116254,12.600570580833212,3.6619575411689773,15.977597529657245,0.36712523453866486,0.2849305923449843,0.1081347450453971,0.9999895265453572
345.0,23.928392199005838,158.47676408211575,77.93125453743878,12.038006651596135,26.41213953773805,1.4179581094004277,12.600962409727638,3.661464225023955,15.97746315097156,0.3671340927652628,0.2849634837800751,0.10813400190837731,0.9999898699060863
346.0,23.932261005563458,158.458708569528,77.91720942544106,12.035918095111581,26.41199794370562,1.4178574165086018,12.60135274573176,3.6609727585770577,15.977329243733633,0.36714296347702113,0.284996260575226,0.10813326152576877,0.9999902020100242
347.0,23.936117643769993,158.44072033130658,77.90322091011829,12.033838451447606,26.411854859013495,1.417757124204386,12.601741595054595,3.6604831342961717,15.977195806214148,0.36715184634901654,0.28502892313665984,0.10813252388649298,0.9999905232263847
348.0,23.93996214749369,158.4227990876567,77.88928873294883,12.031767676525469,26.411710296256775,1.41765723066585,12.60212896387651,3.6599953446830065,15.977062836690331,0.36716074105997637,0.2850614718692281,0.10813178897952223,0.9999908339119382
349.0,23.94379455054616,158.4049445600643,77.87541263670903,12.029705726520483,26.411564267956642,1.4175577340802847,12.602514858350979,3.6595093822708216,15.976930333445338,0.3671696472920561,0.28509390717650407,0.10813105679387455,0.9999911344120872
350.0,23.94761488667801,158.3871564713679,77.86159236554502,12.027652557875651,26.411416786556096,1.4174586326447103,12.602899284603058,3.6590252396264353,15.976798294768843,0.3671785647309962,0.2851262294606929,0.10813032731861821,0.9999914250605927
351.0,23.951423189583608,158.3694345456738,77.84782766488755,12.0256081272845,26.411267864425078,1.4173599245652708,12.603282248731135,3.658542909347968,15.976666718956421,0.36718749306586734,0.2851584391227246,0.10812960054286692,0.999991706180581
352.0,23.95521949289685,158.35177850842726,77.83411828152278,12.023572391704588,26.411117513856524,1.4172616080577363,12.603663756805428,3.6580623840668305,15.976535604310135,0.3671964319892542,0.2851905365621646,0.10812887645578413,0.9999919780842882
353.0,23.95900383019592,158.33418808632857,77.82046396350812,12.021545308340636,26.410965747071575,1.4171636813469042,12.604043814869705,3.6575836564454884,15.976404949137928,0.3672053811970277,0.2852225221773061,0.10812815504657836,0.9999922410740009
354.0,23.9627762349989,158.31666300740335,77.80686446024212,12.019526834657743,26.410812576215342,1.4170661426670945,12.604422428939802,3.657106719179431,15.976274751754193,0.36721434038848677,0.28525439636508126,0.10812743630450747,0.9999924954418182
355.0,23.966536740768486,158.29920300091968,77.7933195223812,12.01751692836475,26.41065801336216,1.4169689902615579,12.604799605005342,3.656631564994952,15.976145010479181,0.36722330926614744,0.2852861595211535,0.10812672021887405,0.9999927414705314
356.0,23.970285380907615,158.28180779745733,77.77982890190877,12.015515547427286,26.410502070511377,1.4168722223829648,12.605175349028242,3.656158186651103,15.97601572363956,0.3672322875358822,0.2853178120398287,0.10812600677902955,0.9999929794334013
357.0,23.974022188764092,158.26447712882594,77.76639235205272,12.013522650051357,26.410344759592515,1.4167758372928196,12.605549666944436,3.6556865769374913,15.975886889567823,0.36724127490671377,0.2853493543141476,0.10812529597436968,0.999993209594981
358.0,23.977747197626215,158.24721072813352,77.75300962735383,12.011538194696191,26.41018609246113,1.4166798332619448,12.605922564662393,3.6552167286762134,15.975758506602855,0.3672502710909512,0.28538078673579753,0.10812458779433869,0.999993432210908
359.0,23.98146044072735,158.23000832970536,77.73968048358404,12.009562140058051,26.410026080903876,1.4165842085699003,12.60629404806482,3.6547486347196743,15.975630573089335,0.36725927580398793,0.28541210969520414,0.10812388222842466,0.9999936475286735
360.0,23.985161951241547,158.21286966915181,77.72640467781416,12.007594445082907,26.409864736634397,1.4164889615054608,12.6066641230072,3.6542822879524985,15.975503087378298,0.36726828876443524,0.2854433235814437,0.10812317926616383,0.999993855787428
361.0,23.988851762288046,158.195794483288,77.7131819683329,12.005635068950456,26.409702071298334,1.4163940903660441,12.607032795319475,3.653817681289372,15.975376047826554,0.36727730969392414,0.28547442878233475,0.10812247889713579,0.9999940572187017
362.0,23.992529906926894,158.17878251020105,77.70001211471389,12.003683971086623,26.40953809646926,1.4162995934581821,12.607400070804601,3.653354807676934,15.975249452797227,0.3672863383172365,0.28550542568435083,0.10812178111096793,0.9999942520462214
