time_s,nkcc_multiplier,nkcc_ca_multiplier,nkcc_beta_increment,nkcc_cycles_fmol_s,nkcc_cl_fmol_s,ae4_cl_fmol_s,ae2_cl_fmol_s,nhe_fmol_s,nbc_cycles_fmol_s,vrac_conductance_S,vrac_current_A,vrac_cl_fmol_s,tmem16a_current_A,tmem16a_cl_fmol_s,total_cl_export_fmol_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,relative_swelling,v_apical_V,v_basolateral_V,v_trans_V,pump_cycles_fmol_s,k_apical_fmol_s,k_basolateral_fmol_s,para_cl_return_fmol_s,lumen_osm_mOsm,volume_l_pL,flow_pL_s,chloride_derivative_mM_s,cell_bulk_charge_rate_fmol_s,lumen_bulk_charge_rate_minus_outflow_fmol_s,carbon_accounting_fmol_s,buffer_site_accounting_fmol_s,water_volume_accounting_pL_s,homeostasis_charge_fmol_s,ae4_charge_fmol_s,apical_current_A,basolateral_current_A,cell_speciation_alkalinity_mM,lumen_speciation_alkalinity_mM,cumulative_pL
320.0,2.5,1.0,1.5,0.14032950195366942,0.28065900390733883,0.005164211480356132,-0.0022088692571973884,0.00875635798628848,0.0,0.0,0.0,0.0,-2.6540474771929745e-11,0.2750726373509398,0.2750726373509398,12.958283488825217,123.11438175164699,62.69863830262614,5.511835345810323,4.730254334989779,6.8829176937656085,1.326510879735351,0.053107723671763196,-0.03275084138787923,-0.0714507844539584,-0.03869994306607917,0.04929675235489837,0.03973316766269491,0.1860427173333468,0.11378258433964118,321.1290844724966,0.10517061550411565,0.0010341231008231283,0.0037382974024953914,-2.5500435096859064e-16,1.465841337200402e-16,-3.2526065174565133e-19,0.0,1.0842021724855044e-19,-5.204170427930421e-18,0.0,1.6155871338926322e-26,9.693522803355793e-27,5.329070518200751e-15,1.7763568394002505e-15,0.3282287810167876
330.0,2.5,1.0,1.5,0.1402137397722546,0.2804274795445092,0.005172561168749576,-0.002209204111768825,0.008757883788719662,0.0,0.0,0.0,0.0,-2.6546516516106748e-11,0.2751352556167866,0.2751352556167866,12.94254405025091,123.14052922117877,62.73537154667044,5.514041276103177,4.732238008873369,6.882976571852088,1.3270727836684462,0.05355381528016512,-0.03273732994448956,-0.07144593420411247,-0.03870860425962291,0.04924013658526553,0.039744826336267955,0.18615029269525327,0.11380562217856287,321.1291083469417,0.1051718783746073,0.001034375674921459,0.003609130219478024,-1.214306433183765e-16,1.474514954580286e-16,-2.168404344971009e-19,0.0,-1.0842021724855044e-19,1.734723475976807e-17,0.0,1.9387045606711586e-26,0.0,5.329070518200751e-15,-8.881784197001252e-16,0.3385712823491028
340.0,2.5,1.0,1.5,0.14010179130196926,0.2802035826039385,0.00518068917655394,-0.002209526111770282,0.008759185868472671,0.0,0.0,0.0,0.0,-2.6552346093179025e-11,0.27519567492554764,0.27519567492554764,12.927378938228744,123.16577444089268,62.77083619721447,5.516167082988419,4.734155406561781,6.883037026265796,1.327616048770256,0.053985109650575014,-0.03272429282939743,-0.07144125189360519,-0.03871695906420776,0.04918544929336217,0.03975608716060043,0.18625413847158498,0.11382784587972704,321.12913131788923,0.10517309691309484,0.0010346193826189676,0.003484550310931552,6.418476861114186e-17,-5.984795992119984e-17,2.168404344971009e-19,0.0,1.0842021724855044e-19,8.673617379884035e-18,0.0,-1.2924697071141057e-26,3.2311742677852644e-27,5.329070518200751e-15,-8.881784197001252e-16,0.34891626481428983
350.0,2.5,1.0,1.5,0.13999353737967435,0.2799870747593487,0.005188599466722052,-0.0022098358007060846,0.008760279490591393,0.0,0.0,0.0,0.0,-2.655797134927526e-11,0.27525397659661655,0.27525397659661655,12.912765464063822,123.19015037575217,62.80507728588673,5.518215712303177,4.7360087334622545,6.883098848465262,1.3281412932819394,0.05440209760033121,-0.03271171272713823,-0.07143673166677429,-0.03872501893963606,0.0491326234995541,0.03976696426190091,0.18635438883516198,0.11384928588784926,321.129153424207,0.10517427275904395,0.0010348545518087894,0.003364390506804294,-4.475586568020162e-16,4.510281037539698e-16,0.0,0.0,0.0,1.0408340855860843e-17,0.0,3.877409121342317e-26,-3.2311742677852644e-27,1.7763568394002505e-15,0.0,0.3592636413989235
360.0,2.5,1.0,1.5,0.1398888618815082,0.2797777237630164,0.005196296134795317,-0.0022101336943814755,0.008761179052698334,0.0,0.0,0.0,0.0,-2.6563399819189674e-11,0.2753102387226324,0.2753102387226324,12.898681938119722,123.21368867903227,62.83813820379711,5.5201900080237785,4.737800128891488,6.883161843995271,1.3286491155548295,0.05480525415637816,-0.03269957298268469,-0.07143236786487225,-0.03873279488218757,0.04908159456118841,0.039777471223622504,0.18645117293782162,0.1138699714109036,321.1291747027762,0.10517540748617078,0.0010350814972341555,0.0032484898335262222,-1.5092094240998222e-16,5.204170427930421e-17,2.168404344971009e-19,0.0,0.0,-1.214306433183765e-17,0.0,3.2311742677852644e-27,9.693522803355793e-27,8.881784197001252e-15,8.881784197001252e-16,0.3696133283022289
370.0,2.5,1.0,1.5,0.1397876516901771,0.2795753033803542,0.00520378339162951,-0.0022104202828315787,0.008761898129961502,0.0,0.0,0.0,0.0,-2.6568638739790558e-11,0.2753645363084496,0.2753645363084496,12.88510761999313,123.23641975060303,62.87006076232185,5.522092714403936,4.739531666749349,6.883225831681605,1.329140094612426,0.05519503900142908,-0.032687857575407944,-0.07142815502106371,-0.03874029744565577,0.04903230009669946,0.03978762111314465,0.18654461509860537,0.11388993047793325,321.1291951886115,0.10517650260553947,0.001035300521107893,0.0031366932794547613,1.43982048506075e-16,1.708702623837155e-16,2.168404344971009e-19,0.0,1.0842021724855044e-19,3.2959746043559335e-17,0.0,1.6155871338926322e-26,-2.5849394142282115e-26,0.0,8.881784197001252e-16,0.3799652448077199
380.0,2.5,1.0,1.5,0.13968979666970283,0.27937959333940565,0.005211065540067644,-0.002210696032103535,0.008762449518053245,0.0,0.0,0.0,0.0,-2.6573695062837695e-11,0.27541694140398104,0.27541694140398104,12.872022671330335,123.25837279240459,62.90088525158368,5.523926478187295,4.741205356308982,6.883290642866959,1.329614790702117,0.05557189691197273,-0.03267655109399945,-0.07142408785518692,-0.038747536761187466,0.04898467991064826,0.03979742650582229,0.18663483498751057,0.11390918999308298,321.1292149149742,0.10517755956843852,0.0010355119136877034,0.00302885156836634,-3.642919299551295e-17,-2.3418766925686896e-17,-3.2526065174565133e-19,0.0,0.0,4.683753385137379e-17,0.0,-6.462348535570529e-27,9.693522803355793e-27,-3.552713678800501e-15,-1.7763568394002505e-15,0.3903193131608046
390.0,2.5,1.0,1.5,0.1395951896413091,0.2791903792826182,0.005218146950244085,-0.0022109613858775283,0.008762845274097987,0.0,0.0,0.0,0.0,-2.6578575467215613e-11,0.2754675232309871,0.2754675232309871,12.859408111225838,123.27957586119554,62.93065049673558,5.525693850949501,4.742823143170445,6.883356120687083,1.330073745837699,0.05593625818897685,-0.03266563871235244,-0.07142016126839523,-0.038754522556042795,0.04893867592020602,0.03980689950693125,0.1867219478038499,0.11392777578635188,321.12923391347863,0.1051785797690672,0.0010357159538134375,0.0029248209477966683,-1.0581813203458523e-16,1.249000902703301e-16,3.2526065174565133e-19,0.0,1.0842021724855044e-19,-2.2551405187698492e-17,0.0,6.462348535570529e-27,-6.462348535570529e-27,1.7763568394002505e-15,-8.881784197001252e-16,0.40067545845194996
400.0,2.5,1.0,1.5,0.13950372635710673,0.27900745271421346,0.005225032036008367,-0.0022112167669302695,0.008763096755646177,0.0,0.0,0.0,0.0,-2.65832863706022e-11,0.275516348304012,0.275516348304012,12.847245774098528,123.30005591869019,62.95939391214592,5.527397291575625,4.744386910381772,6.883422119385685,1.330517484332919,0.056288539081463584,-0.03265510616638907,-0.07141637033775737,-0.0387612641713683,0.04889423208337215,0.039816051771918694,0.1868060644487214,0.11394571266143959,321.1292522141903,0.10517956454705796,0.0010359129094115905,0.002824462980059098,-2.2898349882893854e-16,3.0357660829594124e-16,2.168404344971009e-19,0.0,0.0,-6.938893903907228e-18,0.0,2.5849394142282115e-26,-6.462348535570529e-27,0.0,1.7763568394002505e-15,0.4110336085050509
410.0,2.5,1.0,1.5,0.13941530547006015,0.2788306109401203,0.005231725233646303,-0.0022114625784532007,0.008763214657735708,0.0,0.0,0.0,0.0,-2.6587833940594223e-11,0.2755634805456917,0.2755634805456917,12.835518269919032,123.31983887920892,62.9871515535727,5.5290391688540055,4.745898479709603,6.883488503666421,1.3309465133258813,0.05662914220283266,-0.03264493973181103,-0.07141271031087068,-0.03876777057905965,0.04885129432908149,0.03982489452526177,0.18688729169134857,0.11396302444097789,321.12926984571806,0.10518051518985332,0.001036103037970662,0.0027276443482144807,-1.0234868508263162e-16,8.847089727481716e-17,2.168404344971009e-19,0.0,2.168404344971009e-19,3.642919299551295e-17,0.0,6.462348535570529e-27,6.462348535570529e-27,-1.7763568394002505e-15,-8.881784197001252e-16,0.42139369377069635
420.0,2.5,1.0,1.5,0.1393298284996626,0.2786596569993252,0.005238230983327416,-0.0022116992052411055,0.008763209048114437,0.0,0.0,0.0,0.0,-2.6592224105314406e-11,0.2756089813966886,0.2756089813966886,12.82420894665489,123.33894965497308,63.013958168408564,5.530621764157417,4.7473596130325175,6.883555148080132,1.3313613232939485,0.056958456939636415,-0.03263512620274574,-0.07140917660052423,-0.038774050397778495,0.04880981048927797,0.03983343857816328,0.18696573232924754,0.11397973400937851,321.1292868352996,0.10518143293495327,0.0010362865869906535,0.0026342366650963854,-2.1510571102112408e-16,4.432218481120742e-16,1.0842021724855044e-19,0.0,0.0,-3.469446951953614e-17,0.0,3.877409121342317e-26,-2.261821987449685e-26,1.7763568394002505e-15,-8.881784197001252e-16,0.43175564722405707
430.0,2.5,1.0,1.5,0.13924719979332778,0.27849439958665556,0.0052445537132876086,-0.0022119270147672944,0.008763089400701493,0.0,0.0,0.0,0.0,-2.659646256352502e-11,0.2756529099205117,0.2756529099205117,12.81330185480039,123.35741219917135,63.03984724407175,5.532147274180162,4.748772013828163,6.883621936445534,1.3317623885587306,0.05727685985248909,-0.03262565287125798,-0.07140576477943718,-0.0387801119081792,0.04876973023298331,0.0398416943452499,0.18704148534227863,0.11399586335348665,321.1293032088797,0.10518231897204537,0.0010364637944090733,0.0025441162936282115,-9.540979117872439e-17,5.551115123125783e-17,0.0,0.0,-1.0842021724855044e-19,-1.214306433183765e-17,0.0,3.2311742677852644e-27,6.462348535570529e-27,3.552713678800501e-15,8.881784197001252e-16,0.44211940426714885
440.0,2.5,1.0,1.5,0.13916732648376207,0.27833465296752413,0.005250697826555406,-0.0022121463581604977,0.008762864627366758,0.0,0.0,0.0,0.0,-2.6600554794271662e-11,0.27569532290346704,0.27569532290346704,12.802781713862567,123.3752495469217,63.06485105461422,5.533617813701717,4.75013732872695,6.883688761301604,1.3321501677807503,0.05758471506877649,-0.03261650750769484,-0.07140247057509029,-0.03878596306739545,0.048731005002362326,0.03984967186039969,0.18711464604070538,0.11401143360120261,321.1293189911855,0.10518317444502658,0.001036634889005314,0.0024571641690094193,-3.937822290467352e-16,4.0505793164058446e-16,-1.0842021724855044e-19,0.0,0.0,-3.2959746043559335e-17,0.0,3.877409121342317e-26,-3.2311742677852644e-27,-1.7763568394002505e-15,-1.7763568394002505e-15,0.45248490263524666
450.0,2.5,1.0,1.5,0.13909011844276997,0.27818023688553994,0.00525666768993481,-0.0022123575710969352,0.008762543108106351,0.0,0.0,0.0,0.0,-2.6604506066081544e-11,0.27573627494999126,0.27573627494999126,12.792633880681304,123.39248385424476,63.08900070561229,5.5350354183512405,4.7514571491082895,6.883755523389936,1.332525104443444,0.05788237466690149,-0.032607678341831974,-0.07139928986466214,-0.038791611522830165,0.04869358795076819,0.039857380791790555,0.18718530620743248,0.1140264650582044,321.1293342057935,0.10518400045392683,0.0010368000907853643,0.0023732656334222073,5.551115123125783e-17,7.19910242530375e-17,1.0842021724855044e-19,0.0,-1.0842021724855044e-19,-2.7755575615628914e-17,0.0,6.462348535570529e-27,-9.693522803355793e-27,-1.7763568394002505e-15,0.0,0.46285208230724323
460.0,2.5,1.0,1.5,0.1390154882319401,0.2780309764638802,0.005262467624936845,-0.0022125609746191668,0.0087621327196912,0.0,0.0,0.0,0.0,-2.66083214457376e-11,0.275775818573589,0.275775818573589,12.782844319469087,123.40913643516026,63.112326177403354,5.536402047351774,4.752733012719267,6.883822131165465,1.332887627326199,0.0581701790518252,-0.03259915404478918,-0.07139621867007896,-0.038797064625289784,0.048657433882742206,0.03986483045624268,0.18725355423460452,0.11404097724289679,321.1293488751944,0.1051847980567393,0.0010369596113478598,0.0022923102700118238,-3.608224830031759e-16,1.8041124150158794e-16,-1.0842021724855044e-19,0.0,0.0,0.0,0.0,1.6155871338926322e-26,1.9387045606711586e-26,-3.552713678800501e-15,8.881784197001252e-16,0.4732208854197593
470.0,2.5,1.0,1.5,0.13894335105073352,0.27788670210146704,0.005268101900369568,-0.002212756875891469,0.008761640862860359,0.0,0.0,0.0,0.0,-2.6612005806650846e-11,0.2758140042836062,0.2758140042836062,12.773399573463234,123.4252277970087,63.134856366727085,5.537719586227159,4.753966405299337,6.883888500334032,1.333238150966218,0.05844845732173831,-0.03259092371168463,-0.07139325315318358,-0.03880232944149895,0.048622499195934706,0.03987202983290829,0.18731947525476314,0.1140549889196899,321.1293630208527,0.1051855682711646,0.0010371136542329186,0.0022141917510468934,3.469446951953614e-17,-2.0903417885520525e-16,-3.2526065174565133e-19,0.0,0.0,-2.0816681711721685e-17,0.0,-1.2924697071141057e-26,9.693522803355793e-27,-1.7763568394002505e-15,8.881784197001252e-16,0.4835912561848286
480.0,2.5,1.0,1.5,0.13887362468238373,0.27774724936476747,0.005273574726319494,-0.00221294556889995,0.008761074488130542,0.0,0.0,0.0,0.0,-2.6615563836850285e-11,0.27585088066803953,0.27585088066803953,12.76428673809119,123.44077767409782,63.15661912682919,5.538989849458706,4.755158762198116,6.883954553415327,1.3335770761090378,0.058717527625723465,-0.03258297684499686,-0.07139038961102674,-0.038807412766029885,0.04858874182491142,0.03987898757635853,0.18738315126676955,0.11406851813070659,321.12937666326224,0.10518631207627374,0.0010372624152547472,0.002138807680366631,0.0,2.220446049250313e-16,3.2526065174565133e-19,0.0,-1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.9387045606711586e-26,-2.5849394142282115e-26,-5.329070518200751e-15,-8.881784197001252e-16,0.4939631408109886
490.0,2.5,1.0,1.5,0.13880622943811538,0.27761245887623076,0.005278890249296675,-0.002213127335104128,0.008760440120287455,0.0,0.0,0.0,0.0,-2.661900004661011e-11,0.2758864944725871,0.2758864944725871,12.755493435555868,123.45580505976187,63.177641306080176,5.540214583081718,4.756311469976071,6.884020219329858,1.3339047901476355,0.05897769751236015,-0.03257530333860637,-0.07138762447128377,-0.0388123211326774,0.04855612118680487,0.03988571202909926,0.1874446612566831,0.11408158222600438,321.12938982199825,0.1051870304140946,0.0010374060828189202,0.002066059454774245,-1.1796119636642288e-16,1.5785983631388945e-16,0.0,0.0,0.0,-6.938893903907228e-18,0.0,1.6155871338926322e-26,-3.2311742677852644e-27,-7.105427357601002e-15,-1.7763568394002505e-15,0.5043364874276198
500.0,2.5,1.0,1.5,0.13874108809999158,0.27748217619998317,0.0052840525483509315,-0.002213302444045599,0.00875974388162401,0.0,0.0,0.0,0.0,-2.662231877573209e-11,0.2759208906761245,0.2759208906761245,12.747007790755138,123.47032823692308,63.197948785163355,5.541395467215051,4.757425867980606,6.884085433008651,1.3342216675500473,0.05922926426920694,-0.03256789346248787,-0.0713849542877975,-0.03881706082530963,0.04852459812877065,0.03989221123355427,0.18750408131379984,0.11409419789239655,321.12940251576623,0.10518772419112589,0.0010375448382251768,0.001995852117568813,-2.2898349882893854e-16,2.2724877535296173e-16,0.0,0.0,-1.0842021724855044e-19,3.469446951953614e-17,0.0,1.6155871338926322e-26,3.2311742677852644e-27,3.552713678800501e-15,8.881784197001252e-16,0.5147112460123857
510.0,2.5,1.0,1.5,0.13867812586281592,0.27735625172563183,0.005289065631995202,-0.0022134711539184195,0.008758991513985343,0.0,0.0,0.0,0.0,-2.6625524200500125e-11,0.27595411256278446,0.27595411256278446,12.738818408454971,123.4843648072317,63.21756651288088,5.542534118518769,4.7585032498917474,6.884150135024468,1.3345280702755402,0.05947251525319808,-0.03256073784802693,-0.07138237573624748,-0.038821637888220545,0.04849413487720514,0.039898492943539095,0.1875614847420406,0.1141063811809427,321.1294147624474,0.10518839427978284,0.001037678855956567,0.0019280942268111705,-3.885780586188048e-16,1.8474805019152996e-16,0.0,0.0,-2.168404344971009e-19,-1.3877787807814457e-17,0.0,2.261821987449685e-26,1.2924697071141057e-26,0.0,8.881784197001252e-16,0.5250873683216302
520.0,2.5,1.0,1.5,0.1386172702753554,0.2772345405507108,0.005293933435805628,-0.0022136337121050798,0.008758188399679298,0.0,0.0,0.0,0.0,-2.6628620340323657e-11,0.2759862017908101,0.2759862017908101,12.73091435164183,123.49793171886265,63.23651854062746,5.543632092576973,4.759544865233416,6.884214271243398,1.3348243481793602,0.059707728211970235,-0.032553827473934906,-0.07137988560994583,-0.03882605813601093,0.048464694988682,0.03990456463525464,0.18761694216687363,0.1141181475331825,321.129426579142,0.10518904151977787,0.001037808303955573,0.001862697722068091,-1.6479873021779667e-16,1.0234868508263162e-16,-3.2526065174565133e-19,0.0,0.0,1.734723475976807e-18,0.0,9.693522803355793e-27,3.2311742677852644e-27,3.552713678800501e-15,8.881784197001252e-16,0.5354648078236022
530.0,2.5,1.0,1.5,0.13855845118118812,0.27711690236237624,0.005298659820586776,-0.0022137903556812746,0.008757339581307852,0.0,0.0,0.0,0.0,-2.6631611064084815e-11,0.2760171984583393,0.2760171984583393,12.723285120984528,123.51104529303805,63.25482805557852,5.5446908862041075,4.760551920847385,6.884277792495722,1.3351108394061557,0.05993517159619843,-0.03254715365273716,-0.07137748081575834,-0.038830327163021185,0.0484362433025623,0.03991043351782313,0.18767052163795375,0.11412951180617517,321.1294379822087,0.10518966671943979,0.0010379333438879563,0.0017995777987248772,6.418476861114186e-17,1.4051260155412137e-16,-3.2526065174565133e-19,0.0,0.0,-6.071532165918825e-17,0.0,1.9387045606711586e-26,-2.261821987449685e-26,-7.105427357601002e-15,0.0,0.5458435196343793
540.0,2.5,1.0,1.5,0.13850160065941886,0.2770032013188377,0.0053032485710119565,-0.0022139413118922413,0.008756449780571456,0.0,0.0,0.0,0.0,-2.6634500096204245e-11,0.2760471411662716,0.2760471411662716,12.715920635340824,123.52372124934243,63.27251741263845,5.545711939674124,4.7615255823280505,6.88434065426506,1.3353878707721856,0.06015510486302822,-0.03254070801781122,-0.07137515837015002,-0.0388344503523388,0.04840874589523438,0.03991610654338722,0.18772228872764998,0.11414048829640686,321.129448987303,0.10519027065697445,0.0010380541313948887,0.0017386527870558183,4.336808689942018e-17,1.2663481374630692e-16,-3.2526065174565133e-19,0.0,0.0,-2.6020852139652106e-17,0.0,6.462348535570529e-27,-1.2924697071141057e-26,-1.7763568394002505e-15,0.0,0.5562234604563704
550.0,2.5,1.0,1.5,0.13844665296547318,0.27689330593094635,0.005307703394666269,-0.0022140867986029686,0.0087555234160982,0.0,0.0,0.0,0.0,-2.6637291022439e-11,0.27607606707836035,0.27607606707836035,12.708811213248174,123.53597472989287,63.28960816519333,5.546696638872771,4.762466975416872,6.884402816394776,1.335655758136452,0.06036777877071553,-0.03253448251095154,-0.07137291539535329,-0.038838432884401745,0.04838217003593806,0.03992159041679422,0.18777230662562827,0.11415109076262309,321.12945960941295,0.10519085408166977,0.0010381708163339526,0.0016798440342642984,-1.9949319973733282e-16,1.9949319973733282e-17,0.0,0.0,0.0,-5.204170427930421e-18,0.0,0.0,1.6155871338926322e-26,5.329070518200751e-15,0.0,0.5666045885192837
560.0,2.5,1.0,1.5,0.13839354447215546,0.2767870889443109,0.005312027921429818,-0.0022142270247242995,0.008754564620344414,0.0,0.0,0.0,0.0,-2.6639987295426073e-11,0.27610401197866624,0.27610401197866624,12.701947555342102,123.54782032242346,63.3061210947113,5.547646317373762,4.763377187355949,6.8844642428107825,1.3359148067609146,0.060573435664598385,-0.03252846937043914,-0.07137074911565706,-0.03884227974521792,0.04835648414412837,0.0399268916048845,0.18782063622965361,0.11416133244763953,321.129469862891,0.10519141771504842,0.0010382835430096827,0.0016230757907963224,-2.654126918244515e-16,2.8536201179818477e-16,1.0842021724855044e-19,0.0,-1.0842021724855044e-19,-1.5612511283791264e-17,0.0,2.5849394142282115e-26,-3.2311742677852644e-27,-5.329070518200751e-15,0.0,0.5769868635234521
570.0,2.5,1.0,1.5,0.13834221361114885,0.2766844272222977,0.005316225703151642,-0.002214362190616668,0.00875357725561334,0.0,0.0,0.0,0.0,-2.664259223998331e-11,0.276131010326498,0.276131010326498,12.695320727649317,123.55927208233824,63.32207623923185,5.548562258440092,4.764257268200563,6.884524901259834,1.3361653116599745,0.06077230975454939,-0.03252266111959516,-0.07136865685381442,-0.03884599573421926,0.04833165774833355,0.039932016345400646,0.18786733623276355,0.11417122609918204,321.12947976148666,0.10519196225196958,0.0010383924503939157,0.0015682751030354513,2.3592239273284576e-16,-5.637851296924623e-17,3.2526065174565133e-19,0.0,-1.0842021724855044e-19,-2.7755575615628914e-17,0.0,-9.693522803355793e-27,-1.9387045606711586e-26,0.0,0.0,0.5873702465854126
580.0,2.5,1.0,1.5,0.1382926008150727,0.2765852016301454,0.00532030021357241,-0.0022144924884730252,0.008752564929235781,0.0,0.0,0.0,0.0,-2.6645109058179642e-11,0.2761570953089615,0.2761570953089615,12.688922145706192,123.57034355378654,63.337492920784904,5.549445696952096,4.765108232090932,6.884584763062493,1.3364075579394104,0.06096462738405539,-0.032517050555797955,-0.071366636027567,-0.038849585471769046,0.04830766144646291,0.039936970655536704,0.18791246320696225,0.11418078398980516,321.12948931837633,0.10519248836168316,0.0010384976723366302,0.0015153717056820195,-3.2612801348363973e-16,2.6281060661048627e-16,1.0842021724855044e-19,0.0,0.0,6.938893903907228e-18,0.0,2.908056841006738e-26,9.693522803355793e-27,-1.7763568394002505e-15,8.881784197001252e-16,0.5977547001856408
590.0,2.5,1.0,1.5,0.13824464846025503,0.27648929692051005,0.005324254848458984,-0.002214618102682308,0.008751531007953832,0.0,0.0,0.0,0.0,-2.664754083418625e-11,0.2761822988912384,0.2761822988912384,12.68274355945617,123.58104778980777,63.35238977177834,5.550297821264008,4.765931058483575,6.884643802880008,1.3366418211249813,0.06115060729109234,-0.03251163073994458,-0.07136468414628332,-0.03885305340633874,0.04828446686751971,0.03994176034014223,0.18795607168357653,0.11419001793593173,321.12949854618984,0.10519299668883891,0.0010385993377677817,0.001464297922557543,-3.469446951953614e-17,2.1337098754514727e-16,0.0,0.0,-1.0842021724855044e-19,6.938893903907228e-18,0.0,1.6155871338926322e-26,-1.2924697071141057e-26,3.552713678800501e-15,-8.881784197001252e-16,0.6081401881183499
600.0,2.5,1.0,1.5,0.13819830081027953,0.27639660162055907,0.005328092925924968,-0.0022147392101746926,0.008750478631548245,0.0,0.0,0.0,0.0,-2.664989053891803e-11,0.27620665186469207,0.27620665186469207,12.676777038882962,123.59139737159391,63.36678476039261,5.551119774991019,4.766726693342981,6.8847019984943385,1.336868367480902,0.061330460860961056,-0.03250639498633778,-0.07136279880770846,-0.03885640382137068,0.04826204663467554,0.03994639099959814,0.18799821423041835,0.11419893931605893,321.12950745703733,0.10519348785445176,0.0010386975708903512,0.001414988567642172,1.734723475976807e-17,3.2959746043559335e-17,1.0842021724855044e-19,0.0,0.0,3.469446951953614e-18,0.0,6.462348535570529e-27,-6.462348535570529e-27,5.329070518200751e-15,0.0,0.6185266754432611
