time_s,na_i_fmol,k_i_fmol,cl_i_fmol,tic_i_fmol,alk_i_fmol,volume_i_pL,na_l_fmol,k_l_fmol,cl_l_fmol,tic_l_fmol,alk_l_fmol,volume_l_pL,ae4_effective_activation_fraction
290.0,18.054295181361702,156.67201864442424,77.75491330597532,6.9755863594457805,18.909638313865717,1.2905846101290255,13.825778487903653,3.1418725003684864,16.573359295503945,0.4671435004235476,0.3942916927682024,0.10589099590012711,0.9999366391618277
300.0,18.05484251218702,156.6670383139899,77.75230867537695,6.975545756183016,18.907809944855035,1.290562550908375,13.825875288304582,3.141744877863075,16.573317532270764,0.4671696324580549,0.39430263389690007,0.10589085311988175,0.9999545999717504
310.0,18.055378639311098,156.66219168908418,77.74975718147641,6.97550374336374,18.906050940973966,1.2905410346236703,13.825970332795352,3.1416198885739557,16.573276878786864,0.4671949256716569,0.3943133425824479,0.10589071386566773,0.9999674694555103
320.0,18.055903564958157,156.6574761217679,77.74725894088888,6.975460390910772,18.904358539892314,1.2905200536160546,13.82606354235238,3.1414975807345473,16.573237306506492,0.4672194009568658,0.3943238165804411,0.10589057801956374,0.9999766908443543
330.0,18.05641730000563,156.65288895993598,77.74481394263279,6.975415788314645,18.90273011136397,1.2904995999029634,13.826154869254127,3.141377976215844,16.57319878995109,0.4672430804174846,0.3943340555188883,0.10589044549196089,0.999983298258746
340.0,18.056919869296763,156.64842755224595,77.7424220673535,6.975370039653343,18.901163148244315,1.2904796652548074,13.826244286709942,3.141261079100545,16.573161305611404,0.46726598667155683,0.39434406019908713,0.10589031621053056,0.9999880326784395
350.0,18.05741131367172,156.64408925222986,77.74008310217886,6.975323258852875,18.899655257777848,1.2904602412458692,13.826331782178967,3.141146881240693,16.57312483124153,0.4672881424246573,0.3943538321781352,0.1058901901132933,0.9999914250386738
360.0,18.057891690183926,156.63987142190385,77.73779675259247,6.975275565556707,18.898204153550413,1.290441319290486,13.826417353036863,3.1410353658916788,16.573089345410146,0.46730957020833924,0.39436337351840023,0.10589006714428782,0.9999938557712038
370.0,18.058361071364285,156.63577143504278,77.73556265221481,6.975227081724497,18.896807648247393,1.2904228906709163,13.826501003739075,3.1409265101162145,16.573054827219696,0.46733029222007727,0.39437268663560043,0.10588994725088621,0.9999955974673163
380.0,18.058819544032136,156.63178668020728,77.73338037107243,6.975177928949051,18.89546364722212,1.2904049465605227,13.82658274394058,3.140820286398998,16.573021256134663,0.4673503302260509,0.39438177420492215,0.1058898303821506,0.9999968454472198
390.0,18.059267207934102,156.62791456356337,77.73124942274077,6.9751282264175885,18.8941701428118,1.290387478044251,13.826662587228906,3.140716663752473,16.572988611880177,0.4673697055031907,0.3943906391012093,0.10588971648784777,0.9999977396639712
400.0,18.059704174363368,156.6241525115146,77.72916927062263,6.975078089419625,18.89292520931043,1.290370476137456,13.826740550252364,3.140615608492443,16.572956874385667,0.46738843880601977,0.3943992843591434,0.10588960551787797,0.9999983803991476
410.0,18.060130564837692,156.6204979731522,77.72713933353985,6.975027628301842,18.891726998505153,1.2903539318035995,13.826816652104675,3.1405170847975277,16.572926023757013,0.46740655034933903,0.39440771314519263,0.10588949742196414,0.9999988395061983
420.0,18.060546509870342,156.61694842252743,77.72515899076944,6.974976947777203,18.89057373568343,1.290337835971049,13.826890913876975,3.1404210551259695,16.572896040266407,0.46742405980114676,0.39441592873653536,0.10588939214950314,0.9999991684705198
430.0,18.060952147846027,156.61350136074697,77.72322758661414,6.974926146509559,18.889463716033948,1.290322179549058,13.826963358320736,3.1403274805365338,16.57286690435305,0.4674409862822621,0.3944239345042168,0.10588928964951663,0.9999994041835681
440.0,18.061347624001385,156.61015431789252,77.72134443457375,6.9748753169076325,18.888395301375237,1.2903069534429346,13.827034009585232,3.1402363209438717,16.57283859663014,0.46745734837037145,0.3944317338989579,0.10588918987066358,0.9999995730792127
450.0,18.06173308950304,156.60690485476786,77.71950882117015,6.974824545074922,18.887366917155873,1.2902921485683807,13.827102893005902,3.1401475353281754,16.572811097895357,0.4674731641070131,0.3944393304387163,0.10588909276128758,0.9999996940981334
460.0,18.062108700614367,156.60375056447805,77.71772000946521,6.97477391087346,18.886377049682288,1.2902777558649845,13.827170034928471,3.140061081911966,16.572784389142942,0.46748845100651726,0.3944467276974887,0.1058889982694847,0.99999978081191
470.0,18.062474617941643,156.60068907384493,77.71597724230323,6.974723488068689,18.885424243538434,1.2902637663088414,13.827235462558868,3.1399769183125468,16.572758451576338,0.46750322606623823,0.39445392929506606,0.10588890634318145,0.9999998429449962
480.0,18.0628310057507,156.59771804466666,77.7142797453033,6.974673344530322,18.88450709916913,1.2902501709243086,13.827299203832391,3.139895001675808,16.572733266620613,0.4675175057776256,0.3944609388875769,0.10588881693021608,0.9999998874652624
490.0,18.06317803134617,156.59483517482667,77.7126267296232,6.974623542470213,18.883624270604713,1.2902369607948827,13.827361287297764,3.1398152887952486,16.572708815934284,0.4675313061378206,0.39446776015871826,0.10588872997842076,0.9999999193654014
500.0,18.0635158645064,156.5920381992607,77.71101739451302,6.97457413870302,18.882774463309232,1.290224127073231,13.827421742013069,3.1397377362188745,16.572685081420325,0.46754464266155393,0.394474396811612,0.10588864543570062,0.9999999422228316
510.0,18.063844676968028,156.5893248907892,77.70945092967415,6.974525184919154,18.881956432138228,1.2902116609903818,13.827480597451537,3.1396623003458815,16.572662045236164,0.4675575303931873,0.39448085256124427,0.10588856325010981,0.999999958600883
520.0,18.06416464195531,156.58669306082209,77.70792651743773,6.974476727962367,18.881168979394822,1.290199553864117,13.82753788341572,3.1395889375144845,16.572639689802745,0.46756998391878973,0.3944871311274528,0.10588848336992271,0.9999999703362601
530.0,18.06447593374961,156.58414055994544,77.70644333477499,6.9744288101064855,18.880410952975215,1.2901877971065883,13.827593629958999,3.139517604081929,16.57261799781249,0.46758201737816435,0.3944932362284368,0.10588840574370027,0.9999999787450187
540.0,18.064778727295664,156.58166527839592,77.70500055515063,6.97438146932738,18.879681244596124,1.2901763822311954,13.827647867313566,3.139448256497491,16.572596952236296,0.46759364447676743,0.39449917157475867,0.10588833032035191,0.9999999847701525
550.0,18.0650731978412,156.57926514643168,77.70359735022983,6.974334739567546,18.87897878809824,1.2901653008587688,13.827700625824347,3.1393808513691006,16.57257653632963,0.4676048784974807,0.3945049408638175,0.10588825704919184,0.9999999890873461
560.0,18.06535952060722,156.57693813460628,77.70223289144812,6.974288650991463,18.8783025578206,1.2901545447230893,13.82775193588825,3.13931534552412,16.572556733637605,0.4676157323122033,0.39451054777476585,0.10588818587999115,0.999999992180748
570.0,18.065637870486526,156.57468225395303,77.70090635145316,6.974243230230669,18.877651567041607,1.290144105675779,13.827801827898389,3.1392516960647394,16.572537527999277,0.4676262183932437,0.39451599596384934,0.10588811676302483,0.9999999943972656
580.0,18.065908421768327,156.57249555608587,77.69961690542641,6.974198500617898,18.877024866482955,1.2901339756906118,13.827850332192885,3.1391898604183748,16.57251890355111,0.4676363488244982,0.3945212890601454,0.10588804964911477,0.9999999959854685
590.0,18.066171347886993,156.5703761332236,77.69836373229253,6.974154482409964,18.87642154287323,1.2901241468672773,13.82789747900793,3.1391297963834197,16.57250084472967,0.467646135312402,0.394526430661676,0.10588798448966816,0.9999999971234649
600.0,18.06642682119329,156.5683221181434,77.69714601582348,6.9741111929993815,18.8758407175684,1.290114611434618,13.827943298434837,3.139071462170677,16.572483336273635,0.4676555891966492,0.39453142433187827,0.10588792123671242,0.9999999979388731
