snapshot_id,state_index,state_id,effective_state_energy,agent_e_occupancy
SR6_PKA_EDGE_112|fast_common|k_assay_150,17,EoNa1B2^P,12.790204286020458,8.905445933639933e-14
SR6_PKA_EDGE_112|fast_common|k_assay_150,18,EiK1B2^P,13.254023486279646,3.434313201693479e-10
SR6_PKA_EDGE_112|fast_common|k_assay_150,19,EoK1B2^P,13.254023486279646,3.037909225359306e-09
SR6_PKA_EDGE_112|fast_common|k_assay_150,20,EiNa1B2RNae^P,12.790204286020458,3.563215808091361e-17
SR6_PKA_EDGE_112|fast_common|k_assay_150,21,EoNa1B2RNae^P,12.790204286020458,1.7860606270125004e-17
SR6_PKA_EDGE_112|fast_common|k_assay_150,22,EiK1B2RKe^P,13.254023486279646,1.862385935023766e-07
SR6_PKA_EDGE_112|fast_common|k_assay_150,23,EoK1B2RKe^P,13.254023486279646,3.209624889793511e-07
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,0,Eo^U,0.0,0.008137629862016407
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,1,EoCl1^U,0.0,0.1237773285139276
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,2,EiCl1^U,0.0,0.1329000094205138
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,3,Ei^U,0.0,0.0044825363697275225
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,4,EiNa1B2^U,12.790204286020458,0.00018373177084911
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,5,EoNa1B2^U,12.790204286020458,0.0019744451884300697
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,6,EiK1B2^U,13.254023486279646,9.418503189498171e-05
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,7,EoK1B2^U,13.254023486279646,1.245557494539941e-07
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,8,EiNa1B2RNae^U,12.790204286020458,0.11709543650641444
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,9,EoNa1B2RNae^U,12.790204286020458,0.2066311073854624
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,10,EiK1B2RKe^U,13.254023486279646,6.283153984647251e-11
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,11,EoK1B2RKe^U,13.254023486279646,3.1478047797963244e-11
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,12,Eo^P,0.0,0.003852346254075237
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,13,EoCl1^P,0.0,0.11479874577673739
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,14,EiCl1^P,0.0,0.12473768185278104
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,15,Ei^P,0.0,0.004482540852264353
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,16,EiNa1B2^P,12.790204286020458,0.00021026862584598723
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,17,EoNa1B2^P,12.790204286020458,0.0008278627701359876
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,18,EiK1B2^P,13.254023486279646,8.451599758841778e-05
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,19,EoK1B2^P,13.254023486279646,9.79367966979796e-06
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,20,EiNa1B2RNae^P,12.790204286020458,0.07762705831918208
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,21,EoNa1B2RNae^P,12.790204286020458,0.078092651078115
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,22,EiK1B2RKe^P,13.254023486279646,4.7342449829474455e-11
SR6_PKA_EDGE_112|fast_common|na_assay_150_pka,23,EoK1B2RKe^P,13.254023486279646,4.696690307825727e-11
