time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,nkcc1_unrestricted_demand_fmol_s,nkcc1_finite_capacity_fmol_s,nkcc1_capacity_constraint_active,cumulative_outflow_0_t_pL
9.0,0.0018517148386039018,11.567004826137234,114.7714875623965,51.13143799805598,6.78557070625084,5.891868557378965,6.920256157455431,1.3228694865518915,301.58797629247783,-0.030728114013775294,-0.08023297740192631,-0.049504863388151014,1.0,0.09494511543244198,9.160810995670904e-12,2.3,0.01717273709292441,0.2365066564674329,0.0017324054644811877,-0.0012058623875168006,0.4085456234465477,0.13864722458256773,0.11825332823371645,1.75,3470810.8066846877,0.18989023086488396,0.04487795596262846,-0.0008662027322405938,-0.0008662027322405938,0.0008662027322405938,0.0008662027322405938,-0.0034648109289623754,-0.0034648109289623754,0.0,0.4559468064571354,0.11825332823371645,1.0,0.014901886758064519
10.0,0.0018376690013362674,11.636198532166482,114.71077593801161,50.99701868560486,6.928364144503971,6.01940189263282,6.922214220235043,1.3230624893789362,301.57857941001487,-0.030766601593518253,-0.08021620977399511,-0.04944960818047686,1.0,0.09401655741608866,9.071218767070365e-12,2.3,0.01694481037572886,0.2365066564674329,0.0018824871788250888,-0.0011490794859499512,0.4018346233823736,0.138531498104041,0.11825332823371645,1.75,3471402.048009512,0.18803311483217733,0.04519268779209987,-0.0009412435894125444,-0.0009412435894125444,0.0009412435894125444,0.0009412435894125444,-0.0037649743576501776,-0.0037649743576501776,0.0,0.45582112931599067,0.11825332823371645,1.0,0.016746578678034602
11.0,0.001819066220021118,11.703508613711241,114.65247806714629,50.86652118205032,7.0690282428619104,6.145181415919189,6.9241522677402445,1.3232818992575117,301.5704026792852,-0.030807742984820127,-0.08019998918826748,-0.04939224620344736,1.0,0.09308453242156411,8.981292025929521e-12,2.3,0.01672201311770555,0.2365066564674329,0.002029779115856179,-0.0010938970823209612,0.39596976867557465,0.13840817667156594,0.11825332823371645,1.75,3471871.1460017776,0.18616906484312823,0.04549584488858962,-0.0010148895579280895,-0.0010148895579280895,0.0010148895579280895,0.0010148895579280895,-0.004059558231712358,-0.004059558231712358,0.0,0.4557214406367407,0.11825332823371645,1.0,0.018574946288713295
12.0,0.001797666555328903,11.769005803986602,114.59642429298627,50.73955536699045,7.20759749589304,6.2692312140901105,6.926070210214976,1.3235225856589432,301.5632589108475,-0.0308509891696105,-0.08018423314558468,-0.049333243975974175,1.0,0.09214998846001625,8.891122241418836e-12,2.3,0.016504217855225274,0.2365066564674329,0.0021742874863305366,-0.0010402463021697437,0.39082321482650656,0.13827864846325416,0.11825332823371645,1.75,3472195.405432489,0.1842999769200325,0.04578799533810098,-0.0010871437431652683,-0.0010871437431652683,0.0010871437431652683,0.0010871437431652683,-0.004348574972661073,-0.004348574972661073,0.0,0.45565254477198863,0.11825332823371645,1.0,0.020383312676388304
13.0,0.0017747707035875,11.832754431464387,114.54246617049473,50.61578682608658,7.344104674548646,6.391574159103843,6.927968018278623,1.3237801934981415,301.55699505059016,-0.030895901526309666,-0.08016887488963874,-0.04927297336332907,1.0,0.09121383494220599,8.800797158337607e-12,2.3,0.01629129858661351,0.2365066564674329,0.0023160236423540176,-0.0009880630500712809,0.3862901947836021,0.138144034331135,0.11825332823371645,1.75,3472356.970770819,0.18242766988441197,0.04606966007886112,-0.0011580118211770088,-0.0011580118211770088,0.0011580118211770088,0.0011580118211770088,-0.004632047284708035,-0.004632047284708035,0.0,0.45561822070900376,0.11825332823371645,1.0,0.022169531305846504
14.0,0.0017513269205240156,11.89481342543385,114.49047296761375,50.49492729850229,7.478581165450752,6.512232188622587,6.929845714660772,1.324051010301518,301.5514845691734,-0.030942125868315774,-0.08015386027712337,-0.0492117344088076,1.0,0.09027694167748672,8.710400700530176e-12,2.3,0.016083130890442082,0.2365066564674329,0.002455003719013903,-0.000937287449959976,0.38228394466268023,0.13800525094944532,0.11825332823371645,1.75,3472341.943411878,0.18055388335497344,0.04634131940521527,-0.0012275018595069515,-0.0012275018595069515,0.0012275018595069515,0.0012275018595069515,-0.004910007438027806,-0.004910007438027806,0.0,0.45562141311458815,0.11825332823371645,1.0,0.023932580117902263
15.0,0.0017280155653073754,11.955237148766468,114.44032877902178,50.37672685060729,7.6110572483781205,6.631226533384404,6.931703366661801,1.3243318576100473,301.54662180979255,-0.03098937334450055,-0.08013914532343887,-0.049149771978938314,1.0,0.08934013812795705,8.620012898922611e-12,2.3,0.015879592081953046,0.2365066564674329,0.0025912482605037613,-0.0008878633695232671,0.378731893084274,0.1378630571112294,0.11825332823371645,1.75,3472139.65719066,0.1786802762559141,0.0466034183304337,-0.0012956241302518807,-0.0012956241302518807,0.0012956241302518807,0.0012956241302518807,-0.005182496521007523,-0.005182496521007523,0.0,0.4556643889262592,0.11825332823371645,1.0,0.02567225136081796
16.0,0.001705312952327895,12.014076039781587,114.3919302871794,50.260967815904664,7.741562297524867,6.7485778798655245,6.933541079874932,1.324620006803793,301.54231786371304,-0.03103740659036141,-0.08012469435165447,-0.04908728776129306,1.0,0.08840421308190195,8.529709860014558e-12,2.3,0.015680561360179503,0.2365066564674329,0.002724781796267123,-0.0008397380401299266,0.37557286232921056,0.13771808722920417,0.11825332823371645,1.75,3471742.1238320717,0.1768084261638039,0.0468563708194662,-0.0013623908981335614,-0.0013623908981335614,0.0013623908981335614,0.0013623908981335614,-0.005449563592534246,-0.005449563592534246,0.0,0.4557488571090965,0.11825332823371645,1.0,0.027388915619635593
17.0,0.001683540850974169,12.071377136281503,114.34518493378673,50.147459867024445,7.870124939048955,6.8643064956837225,6.935358992679806,1.3249131106594443,301.53849741047685,-0.031086029326150996,-0.08011047852710314,-0.04902444920095214,1.0,0.08746991460017034,8.439563760705472e-12,2.3,0.015485919949596175,0.2365066564674329,0.002855632418667042,-0.0007928617356824149,0.372754931401401,0.137570876392169,0.11825332823371645,1.75,3471143.583763103,0.17493982920034068,0.047100563287131594,-0.001427816209333521,-0.001427816209333521,0.001427816209333521,0.001427816209333521,-0.005711264837334084,-0.005711264837334084,0.0,0.45587606540003456,0.11825332823371645,1.0,0.029083342521286623
18.0,0.0016629049789869566,12.127184514368023,114.30000939357895,50.03603592396348,7.996773178272944,6.978432329105961,6.937157271325259,1.3252091465287823,301.53509624793827,-0.031135078374895264,-0.0800964746697082,-0.04896139629481294,1.0,0.0865379501779702,8.349642863905468e-12,2.3,0.015295551233812854,0.2365066564674329,0.0029838313798442075,-0.000747187494858698,0.3702337669199549,0.13742187950552287,0.11825332823371645,1.75,3470340.1336445045,0.1730759003559404,0.04733635755201266,-0.0014919156899221037,-0.0014919156899221037,0.0014919156899221037,0.0014919156899221037,-0.005967662759688415,-0.005967662759688415,0.0,0.45604688022517736,0.11825332823371645,1.0,0.030756565436267185
19.0,0.001643524083561304,12.181539633642263,114.25632836163182,49.92654890769546,8.121534491026946,7.090975078420519,6.93893610584343,1.325506371185793,301.5320594228009,-0.031184417649773283,-0.08008266432345297,-0.04889824667367969,1.0,0.08560898718079597,8.260011560595923e-12,2.3,0.015109340861786216,0.2365066564674329,0.0031094126887338033,-0.0007026708908268538,0.36797135214884574,0.13727148564409825,0.11825332823371645,1.75,3469329.4345922675,0.17121797436159195,0.04756409324680314,-0.0015547063443669016,-0.0015547063443669016,0.0015547063443669016,0.0015547063443669016,-0.0062188253774676065,-0.0062188253774676065,0.0,0.45626184903658434,0.11825332823371645,1.0,0.03240977996754132
20.0,0.001625452812241346,12.234481636408235,114.21407350860763,49.81886895860231,8.244435900597482,7.201954249074035,6.940695706345355,1.3258032821424208,301.52933971188435,-0.03123393336486515,-0.08006903297267484,-0.04883509960780969,1.0,0.08468365342235148,8.170730425590559e-12,2.3,0.014927176842990714,0.2365066564674329,0.003232412742627956,-0.0006592698251679118,0.3659349561205537,0.13712002941756893,0.11825332823371645,1.75,3468110.4614967313,0.16936730684470297,0.04778408991934323,-0.001616206371313978,-0.001616206371313978,0.001616206371313978,0.001616206371313978,-0.006464825485255912,-0.006464825485255912,0.0,0.4565212535622099,0.11825332823371645,1.0,0.03404426841544264
21.0,0.0016086993979630205,12.286047609366115,114.17318257502673,49.712881041422904,8.36550404162014,7.311389199712048,6.9424362996517255,1.32609858431302,301.52689637664554,-0.031283530175660657,-0.08005556937809682,-0.04877203920243617,1.0,0.0837625378720657,8.081856285800336e-12,2.3,0.014748949630922393,0.2365066564674329,0.003352869992597267,-0.0006169443429764205,0.3640962876933579,0.13696780008791534,0.11825332823371645,1.75,3466683.2867701715,0.1675250757441314,0.047996648878818736,-0.0016764349962986335,-0.0016764349962986335,0.0016764349962986335,0.0016764349962986335,-0.006705739985194534,-0.006705739985194534,0.0,0.45682515546200525,0.11825332823371645,1.0,0.03566134452054483
22.0,0.0015932387539161763,12.33627277772079,114.1335986793514,49.60848310760519,8.484765199649702,7.419299168221084,6.944158126677616,1.3263911643546444,301.5246942313252,-0.03133312828810018,-0.080042265065355,-0.04870913677725482,1.0,0.08284619158209533,7.993442309675617e-12,2.3,0.014574552172013411,0.2365066564674329,0.003470824607835127,-0.0005756564815038392,0.3624308607072636,0.13681504834517727,0.11825332823371645,1.75,3465048.9184540985,0.16569238316419066,0.04820205467805256,-0.0017354123039175634,-0.0017354123039175634,0.0017354123039175634,0.0017354123039175634,-0.006941649215670254,-0.006941649215670254,0.0,0.457173430205667,0.11825332823371645,1.0,0.03726231359648442
23.0,0.001579023302265137,12.385190735030388,114.0952695558388,49.505584121229184,8.602245365061094,7.525703309061975,6.9458614393595415,1.3266800631697377,301.52270270692105,-0.03138266067606778,-0.08002911379878921,-0.048646453122721436,1.0,0.08193512852900622,7.905538088416052e-12,2.3,0.01440387997782969,0.2365066564674329,0.003586318228220758,-0.0005353701081303791,0.36091735653151163,0.13666199285515782,0.11825332823371645,1.75,3463209.1183933145,0.16387025705801245,0.04840057667630299,-0.001793159114110379,-0.001793159114110379,0.001793159114110379,0.001793159114110379,-0.007172636456441516,-0.007172636456441516,0.0,0.4575658050463822,0.11825332823371645,1.0,0.03884844462457508
24.0,0.0015659901513460058,12.43283357032175,114.05814709257254,49.40410283688733,8.717970249976746,7.630620700713205,6.947546498835915,1.3269644587391247,301.52089526667976,-0.03143207130415585,-0.08001611124489436,-0.0485840399407385,1.0,0.08102982676871198,7.818189747405242e-12,2.3,0.014236831135508232,0.2365066564674329,0.0036993936717400126,-0.000496050806042282,0.359537226735107,0.1365088243743598,0.11825332823371645,1.75,3461166.2979819425,0.16205965353742396,0.04859247011488912,-0.0018496968358700063,-0.0018496968358700063,0.0018496968358700063,0.0018496968358700063,-0.007398787343480025,-0.007398787343480025,0.0,0.45800188036767514,0.11825332823371645,1.0,0.04042095135138065
25.0,0.0015540670447378947,12.47923198106681,114.02218691693487,49.303966700039204,8.831965303743969,7.734070352034484,6.949213573784082,1.3272436506735628,301.5192488995647,-0.031481313596312996,-0.08000325466948227,-0.048521941073169275,1.0,0.0801307296455947,7.731440062873135e-12,2.3,0.014073306311842724,0.2365066564674329,0.0038100946710476515,-0.000457665767140888,0.3582743467636966,0.13635570926101984,0.11825332823371645,1.75,3458923.422752242,0.1602614592911894,0.048777977089899206,-0.0019050473355238257,-0.0019050473355238257,0.0019050473355238257,0.0019050473355238257,-0.007620189342095303,-0.007620189342095303,0.0,0.4584811490559584,0.11825332823371645,1.0,0.0419809799494226
