time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,nkcc1_unrestricted_demand_fmol_s,nkcc1_finite_capacity_fmol_s,nkcc1_capacity_constraint_active,cumulative_outflow_0_t_pL
9.0,0.0018556497253322342,11.521828313499457,114.79594949012488,51.28486058698588,6.560860022912074,5.693070187063071,6.918116177277107,1.3218669187408958,301.58666345307955,-0.030659116812376642,-0.08024985845285738,-0.049590741640480746,1.0,0.09626511402536118,9.288171498306644e-12,2.3,0.017407231804453922,0.2365066564674329,0.030328208302675214,-0.0012933308823249632,0.4101541278839518,0.1388720755611366,0.11825332823371645,1.75,3478774.8571983515,0.19253022805072237,0.04467090788203103,-0.015164104151337607,-0.015164104151337607,0.015164104151337607,0.015164104151337607,-0.06065641660535043,-0.06065641660535043,0.0,0.4542568847128957,0.11825332823371645,1.0,0.014913813828601965
10.0,0.001842513851964031,11.583284875669198,114.7392954135391,51.17851416550299,6.662718604677272,5.7842037752150555,6.919687273167803,1.321875037726894,301.5773644645463,-0.03068468151801666,-0.08023659328484974,-0.04955191176683307,1.0,0.09560352014054017,9.224337392601129e-12,2.3,0.017219137016016718,0.2365066564674329,0.03257198695279946,-0.0012513460743416183,0.40370636114847763,0.13879965148340223,0.11825332823371645,1.75,3481122.147324867,0.19120704028108035,0.044952425594685506,-0.01628599347639973,-0.01628599347639973,0.01628599347639973,0.01628599347639973,-0.06514397390559892,-0.06514397390559892,0.0,0.4537600199728336,0.11825332823371645,1.0,0.016762895617250098
11.0,0.001824899106209521,11.642518420285473,114.68517056733369,51.07782028753769,6.75997390837038,5.8713398872737015,6.921215483848821,1.321898333306036,301.5693112070503,-0.03071203230539047,-0.08022417040776178,-0.04951213810237131,1.0,0.09496028828302354,9.16227495319847e-12,2.3,0.017037910227097483,0.2365066564674329,0.03472193976278522,-0.001211608591063869,0.39811432311584527,0.13872274710902452,0.11825332823371645,1.75,3483524.8268363727,0.18992057656604708,0.04522141641402445,-0.01736096988139261,-0.01736096988139261,0.01736096988139261,0.01736096988139261,-0.06944387952557043,-0.06944387952557043,0.0,0.45325200207568256,0.11825332823371645,1.0,0.018596602096336873
12.0,0.0018045583360451285,11.699646244159432,114.63337315685148,50.98227975208439,6.852829735108515,5.954649772855825,6.922702300411618,1.3219325143669691,301.5623140492488,-0.03074066459379345,-0.080212494753795,-0.04947183016000155,1.0,0.09433551187005873,9.101993193492819e-12,2.3,0.016863212077212184,0.2365066564674329,0.036782074099990084,-0.001173975383853947,0.39324868758702836,0.13864260222463398,0.11825332823371645,1.75,3485959.2486328734,0.18867102374011746,0.04547866855416663,-0.018391037049995042,-0.018391037049995042,0.018391037049995042,0.018391037049995042,-0.07356414819998017,-0.07356414819998017,0.0,0.45273786126070154,0.11825332823371645,1.0,0.0204113308174642
13.0,0.0017827849631910947,11.754776477951156,114.58372488676316,50.89145482025027,6.9414799092059205,6.0342967225769515,6.924149182685621,1.3219740342883288,301.5562177011368,-0.030770182450473686,-0.08020148614490383,-0.04943130369443014,1.0,0.09372920281234046,9.043493262691507e-12,2.3,0.016694722218067917,0.2365066564674329,0.03875622189951089,-0.0011383149091826802,0.38900335929239416,0.13856019099649572,0.11825332823371645,1.75,3488406.1514245206,0.1874584056246809,0.04572490246169795,-0.019378110949755445,-0.019378110949755445,0.019378110949755445,0.019378110949755445,-0.07751244379902178,-0.07751244379902178,0.0,0.45222168051459005,0.11825332823371645,1.0,0.022205002467082312
14.0,0.0017605200782166127,11.808009202591535,114.53606733401324,50.80495939552058,7.026108889295848,6.1104365271975265,6.9255575557027615,1.3220199578977188,301.5508935914817,-0.030800272676042392,-0.08019107636921266,-0.04939080369317027,1.0,0.09314130209263109,8.986769466496762e-12,2.3,0.016532138103522696,0.2365066564674329,0.040648045718115755,-0.0011045059531475992,0.3852903908980256,0.13847628561727068,0.11825332823371645,1.75,3490849.8361077975,0.18628260418526219,0.045960778968940116,-0.020324022859057878,-0.020324022859057878,0.020324022859057878,0.020324022859057878,-0.08129609143623151,-0.08129609143623151,0.0,0.4517067739598159,0.11825332823371645,1.0,0.023976654987786165
15.0,0.001738437115567107,11.859437411125185,114.49025892325717,50.72245089796106,7.10689237979255,6.183217944032024,6.926928807038498,1.3220678530428942,301.5462342062188,-0.030830685766943193,-0.08018120690274864,-0.04935052113580545,1.0,0.09257168889006984,8.931810147467703e-12,2.3,0.016375173869739464,0.2365066564674329,0.0424610462736094,-0.0010724365782292366,0.38203616181144234,0.13839150298236386,0.11825332823371645,1.75,3493277.493072479,0.18514337778013967,0.04618690627125509,-0.0212305231368047,-0.0212305231368047,0.0212305231368047,0.0212305231368047,-0.0849220925472188,-0.0849220925472188,0.0,0.4511958326641577,0.11825332823371645,1.0,0.025726133584678026
16.0,0.0017170057946748975,11.90914776753731,114.44617256513975,50.64362393676913,7.18399783656173,6.252783077937848,6.928264284997681,1.32211570659398,301.5421489521222,-0.030861222121176736,-0.08017182721616285,-0.04931060509498612,1.0,0.09202018906149192,8.87859850334324e-12,2.3,0.016223559323053666,0.2365066564674329,0.0441985686574978,-0.0010420032320190363,0.37917856935520444,0.13830633853293425,0.11825332823371645,1.75,3495678.693490742,0.18404037812298385,0.04640384560931607,-0.0220992843287489,-0.0220992843287489,0.0220992843287489,0.0220992843287489,-0.0883971373149956,-0.0883971373149956,0.0,0.45069103519682385,0.11825332823371645,1.0,0.027453855039799028
17.0,0.0016965416764599729,11.957221246830962,114.40369371044352,50.568205123008134,7.257584932344039,6.319267732988142,6.929565297397819,1.3221618563335593,301.53856098587835,-0.030891721692650958,-0.08016289344700576,-0.0492711717543548,1.0,0.09148658272463525,8.827113318710287e-12,2.3,0.016077039003954238,0.2365066564674329,0.04586380862513065,-0.0010131099623133589,0.37666488200898685,0.13822119159148386,0.11825332823371645,1.75,3498044.9808330573,0.1829731654492705,0.046612116113062436,-0.022931904312565324,-0.022931904312565324,0.022931904312565324,0.022931904312565324,-0.0917276172502613,-0.0917276172502613,0.0,0.4501941364797265,0.11825332823371645,1.0,0.029160628775366463
18.0,0.0016772447069004022,12.003733693468426,114.36271870698536,50.4959487139994,7.327806007123952,6.3828017562785275,6.9308331108725465,1.322204934620559,301.53540473052266,-0.030922056065101768,-0.08015436732872708,-0.04923231126362531,1.0,0.09097061089493727,8.777329605357313e-12,2.3,0.015935371307491963,0.2365066564674329,0.04745981935181995,-0.000985667713034763,0.37445005940350423,0.138136384722874,0.11825332823371645,1.75,3500369.5341680646,0.18194122178987454,0.04681219902577521,-0.023729909675909974,-0.023729909675909974,0.023729909675909974,0.023729909675909974,-0.0949196387036399,-0.0949196387036399,0.0,0.44970654100429475,0.11825332823371645,1.0,0.03084752196704665
19.0,0.0016592283195868724,12.048756269815408,114.32315348708616,50.42663314253897,7.394806437599599,6.443509315899545,6.932068950530508,1.322243823651459,301.53262399432924,-0.03095212248529065,-0.08014621536541472,-0.049194092880124066,1.0,0.09047198171197793,8.729219203034758e-12,2.3,0.01579832768362568,0.2365066564674329,0.048989517003423494,-0.000959593722492413,0.37249547172261027,0.1380521782959919,0.11825332823371645,1.75,3502646.908493285,0.18094396342395586,0.04700454122875187,-0.024494758501711747,-0.024494758501711747,0.024494758501711747,0.024494758501711747,-0.09797903400684699,-0.09797903400684699,0.0,0.4492293594037794,0.11825332823371645,1.0,0.032515758480290285
20.0,0.001642542319417459,12.09235586077781,114.284912423602,50.360058008855496,7.458725001927234,6.5015091789392505,6.93327399991302,1.3222776173124386,301.5301704392746,-0.0309818391196419,-0.08013840813631948,-0.04915656901667757,1.0,0.08999037585934226,8.682751302392269e-12,2.3,0.01566569188259833,0.2365066564674329,0.050455686762241755,-0.0009348109757159081,0.370767858657725,0.13796878200924428,0.11825332823371645,1.75,3504872.812464792,0.17998075171868452,0.047189558391806406,-0.025227843381120878,-0.025227843381120878,0.025227843381120878,0.025227843381120878,-0.10091137352448351,-0.10091137352448351,0.0,0.44876345678435575,0.11825332823371645,1.0,0.03416664379979245
21.0,0.0016271905508253278,12.134595443032373,114.24791732854068,50.29604146367313,7.519694245013078,6.556914993936501,6.934449401282376,1.3223055886613482,301.52800232564067,-0.031011141252858546,-0.08013091970614175,-0.049119778453283205,1.0,0.08952545121167879,8.637892893351685e-12,2.3,0.015537259233977124,0.2365066564674329,0.05186098928355025,-0.0009112477032243252,0.36923847563185713,0.13788636409113297,0.11825332823371645,1.75,3507043.9182815533,0.17905090242335758,0.04736763780969613,-0.025930494641775124,-0.025930494641775124,0.025930494641775124,0.025930494641775124,-0.1037219785671005,-0.1037219785671005,0.0,0.44830949396927167,0.11825332823371645,1.0,0.03580151023491385
22.0,0.0016131440013923332,12.17553436095638,114.21209668378351,50.23441819523682,7.57784073707196,6.609835483347476,6.935596255904867,1.32232716458767,301.5260835668772,-0.031039978418968793,-0.08012372718146744,-0.04908374876249865,1.0,0.08907684751490902,8.594609216678594e-12,2.3,0.015412836014816265,0.2365066564674329,0.05320796511852391,-0.00088883696868717,0.3678824486739701,0.13780505823569067,0.11825332823371645,1.75,3509157.7221043697,0.17815369502981804,0.04753914070134557,-0.026603982559261954,-0.026603982559261954,0.026603982559261954,0.026603982559261954,-0.10641593023704782,-0.10641593023704782,0.0,0.44786795787451084,0.11825332823371645,1.0,0.037421677511022676
23.0,0.0016003515876466092,12.215228687961895,114.1773847716403,50.175037194107084,7.633285513415506,6.660374798291123,6.936715625072211,1.322341899830606,301.52438278521345,-0.03106831170659206,-0.08011681022569479,-0.04904849851910273,1.0,0.0886441891950664,8.552864034994098e-12,2.3,0.015292238746569781,0.2365066564674329,0.05449904341013648,-0.0008675162102238002,0.3666781305839503,0.13772497005846102,0.11825332823371645,1.75,3511212.3835082725,0.1772883783901328,0.04770440474798211,-0.02724952170506824,-0.02724952170506824,0.02724952170506824,0.02724952170506824,-0.10899808682027295,-0.10899808682027295,0.0,0.44743919601332083,0.11825332823371645,1.0,0.039028425305542146
24.0,0.0015887473298570043,12.253731421625872,114.14372114930165,50.11776038610513,7.686144271995353,6.708632663885832,6.9378085306938155,1.322349460060893,301.52287271281824,-0.031096111990784565,-0.0801101507717442,-0.04901403878095964,1.0,0.08822708925114098,8.51262000837722e-12,2.3,0.015175293649480344,0.2365066564674329,0.05573654541937452,-0.0008472269226394246,0.3656066934857499,0.13764618134798448,0.11825332823371645,1.75,3513206.638624861,0.17645417850228196,0.047863745818659834,-0.02786827270968726,-0.02786827270968726,0.02786827270968726,0.02786827270968726,-0.11147309083874904,-0.11147309083874904,0.0,0.4470234353872823,0.11825332823371645,1.0,0.040622974764293954
25.0,0.001578256268629405,12.291092648598122,114.11105018946388,50.06246143669161,7.7365275272825045,6.754704488226717,6.9388759556492685,1.3223496068033231,301.5215296819663,-0.03112335842331439,-0.0801037327685785,-0.048980374345264116,1.0,0.0878251529753797,8.473839053319316e-12,2.3,0.01506183616332036,0.2365066564674329,0.056922687349889395,-0.0008279143798844145,0.36465177897138806,0.1375687536687579,0.11825332823371645,1.75,3515139.7228373103,0.1756503059507594,0.04801745948393649,-0.028461343674944697,-0.028461343674944697,0.028461343674944697,0.028461343674944697,-0.11384537469977879,-0.11384537469977879,0.0,0.4466207992312746,0.11825332823371645,1.0,0.04220647656353716
26.0,0.0015687990219523413,12.327359846807733,114.07932043665338,50.009024125407876,7.784541039794405,6.798681716610577,6.9399188454175045,1.322342180076219,301.520333019006,-0.03115003682165495,-0.08009754184351459,-0.048947505021859634,1.0,0.08743797926812143,8.436482469586371e-12,2.3,0.014951710316268725,0.2365066564674329,0.05805958925970402,-0.0008095272654894099,0.36379908363241464,0.13749273218506317,0.11825332823371645,1.75,3517011.259675504,0.17487595853624285,0.048165823016109714,-0.02902979462985201,-0.02902979462985201,0.02902979462985201,0.02902979462985201,-0.11611917851940803,-0.11611917851940803,0.0,0.4462313306515978,0.11825332823371645,1.0,0.043780004208828036
