time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s
185.0,0.0017225410104805246,14.374544028779962,112.3700768565231,59.05176061240352,11.62724104961617,9.08317619929425,6.653059287327238,1.49080624966935,301.56685473482617,-0.026940784928294662,-0.07899071205755794,-0.052049927129263276,1.0,0.06538267888896007,6.308469487496625e-12,2.3,0.046222736049851776,0.30433578599989064,0.09430428014918824,-0.000506262527388724,0.39891681170227367,0.14555938384340383,0.15216789299994532,1.75,5632620.044909927,0.13076535777792014,0.05527130979069271,-0.09430428014918824,0.0,0.09430428014918824,-0.09430428014918824,-0.18860856029837647,0.002047844736566536,0.0,-0.09430428014918824,0.0,0.0,2.7755575615628914e-17
190.0,0.0017223427921570279,14.387951562798364,112.32691145937848,59.05302806130574,11.647107219342125,9.082442786981927,6.649516190181625,1.4906835106760803,301.56673117665184,-0.02693798089645534,-0.0789816412281571,-0.052043660331701755,1.0,0.06536568720823976,6.306830039539049e-12,2.3,0.04662657540893451,0.3037175355353792,0.09428730477665127,-0.0005065154324622558,0.3988550066101909,0.14553838020408638,0.1518587677676896,1.75,5635949.959577638,0.13073137441647953,0.05531021622117935,-0.09428730477665127,0.0,0.09428730477665127,-0.09428730477665127,-0.18857460955330255,0.0020310417974241644,0.0,-0.09428730477665127,0.0,0.0,4.163336342344337e-17
195.0,0.0017221238572376508,14.401466164015146,112.28471765971469,59.05316900178914,11.665689514364045,9.0813705667119,6.6461440542484365,1.4905416105566374,301.56660700083586,-0.02693574137103113,-0.07897288365834296,-0.05203714228731183,1.0,0.06535091124022674,6.305404375357918e-12,2.3,0.04700874923364006,0.3031236942925412,0.09426618932950326,-0.000506813459998825,0.3987902354134659,0.14551691580898238,0.1515618471462706,1.75,5639151.68167646,0.13070182248045348,0.05534934187044107,-0.09426618932950326,0.0,0.09426618932950326,-0.09426618932950326,-0.18853237865900652,0.0020150946581401824,0.0,-0.09426618932950326,0.0,0.0,2.7755575615628914e-17
200.0,0.0017218853648827692,14.415065829478783,112.24347222661235,59.05222001102478,11.6830713123099,9.080008579591807,6.642935425806131,1.4903816339270117,301.5664824087974,-0.026934048092768437,-0.07896442517611496,-0.05203037708334653,1.0,0.06533800956737597,6.304159553168008e-12,2.3,0.047370307849606594,0.3025547572460729,0.09424174916742135,-0.0005071448103467754,0.39872265515066413,0.1454949942667275,0.15127737862303645,1.75,5642222.14730124,0.13067601913475194,0.05538862126680367,-0.09424174916742135,0.0,0.09424174916742135,-0.09424174916742135,-0.1884834983348427,0.001999961726903196,0.0,-0.09424174916742135,0.0,0.0,2.7755575615628914e-17
205.0,0.001721628471510378,14.428729883695057,112.20315210644857,59.05022170178985,11.699328924299094,9.078399138793802,6.6398830304125225,1.4902046441082248,301.56635758820624,-0.02693288110483528,-0.07895625246060385,-0.052023371355768566,1.0,0.06532669367450468,6.3030677354860875e-12,2.3,0.04771227084397614,0.3020109759775384,0.09421467088629507,-0.0005074996850529629,0.398652428598973,0.14547262596031554,0.1510054879887692,1.75,5645159.613256342,0.13065338734900936,0.05542799335449644,-0.09421467088629507,0.0,0.09421467088629507,-0.09421467088629507,-0.18842934177259013,0.001985602465116862,0.0,-0.09421467088629507,0.0,0.0,4.163336342344337e-17
210.0,0.0017213543220359424,14.442439034078802,112.16373443622373,59.04721766896599,11.714532400811716,9.076578755149015,6.636979794633516,1.4900116803162877,301.5662327125551,-0.026932219212104338,-0.07894835295907378,-0.05201613374696944,1.0,0.06531671995159431,6.3021054175186084e-12,2.3,0.04803562378298198,0.3014923924713634,0.09418553134328389,-0.0005078699886386671,0.3985797217878058,0.145449826646238,0.1507461962356817,1.75,5647963.481236665,0.13063343990318863,0.05546740161246047,-0.09418553134328389,0.0,0.09418553134328389,-0.09418553134328389,-0.18837106268656778,0.001971977588581413,0.0,-0.09418553134328389,0.0,0.0,1.3877787807814457e-17
215.0,0.001721064042727144,14.456175383844684,112.12519656798153,59.0432535964487,11.728746232191805,9.074578938246223,6.634218862065241,1.4898037552152177,301.566107941171,-0.026932040369845776,-0.07894071481648125,-0.052008674446635476,1.0,0.06530788287109847,6.301252768871995e-12,2.3,0.04834131597547487,0.3009988701058874,0.09415481398755968,-0.0005082490718993616,0.39850470194271326,0.14542661626763978,0.1504994350529437,1.75,5650634.135467805,0.13061576574219694,0.05550679404654907,-0.09415481398755968,0.0,0.09415481398755968,-0.09415481398755968,-0.18830962797511935,0.0019590492081856107,0.0,-0.09415481398755968,0.0,0.0,5.551115123125783e-17
220.0,0.0017207587354362037,14.469922414518978,112.08751609968753,59.03837650566979,11.742029954884293,9.072426887341647,6.631593604698767,1.4895818528314384,301.56598341950803,-0.026932322010285004,-0.07893332681558303,-0.052001004805298026,1.0,0.06530000918482044,6.3004930736364514e-12,2.3,0.048630259071830606,0.3005301216744118,0.09412292282888779,-0.0005086315117574017,0.3984275357975193,0.14540301795484448,0.1502650608372059,1.75,5653172.794931758,0.13060001836964089,0.055546123092455435,-0.09412292282888779,0.0,0.09412292282888779,-0.09412292282888779,-0.18824584565777558,0.0019467809224300676,0.0,-0.09412292282888779,0.0,0.0,2.7755575615628914e-17
225.0,0.0017204394730402585,14.4836649459637,112.05067090908138,59.032634126358886,11.754438679570974,9.070146088671494,6.629097630307407,1.4893469268464294,301.5658592796668,-0.026933041315604634,-0.07892617832544371,-0.05199313700983908,1.0,0.06529295297768169,6.299812253147161e-12,2.3,0.04890332634865418,0.30008573459358806,0.0940901944136713,-0.0005090129221302757,0.3983483882216746,0.1453790571855205,0.15004286729679403,1.75,5655581.379556281,0.13058590595536337,0.055585345453773305,-0.0940901944136713,0.0,0.0940901944136713,-0.0940901944136713,-0.1881803888273426,0.0019351378717392162,0.0,-0.0940901944136713,0.0,0.0,4.163336342344337e-17
230.0,0.0017201072958930475,14.497389081644126,112.01463918811277,59.02607437393125,11.76602354924648,9.067756830117876,6.62672478666721,1.48909989923491,301.56573564103803,-0.026934175444346852,-0.07891925925706436,-0.051985083812717506,1.0,0.0652865914640082,6.299198460387588e-12,2.3,0.049161352525419276,0.29966519332580066,0.09405690805727485,-0.0005093897920312539,0.39826742111449465,0.14535476108343898,0.14983259666290033,1.75,5657862.390438272,0.1305731829280164,0.05562442189865841,-0.09405690805727485,0.0,0.09405690805727485,-0.09405690805727485,-0.1881138161145497,0.001924086762957911,0.0,-0.09405690805727485,0.0,0.0,1.3877787807814457e-17
235.0,0.0017197632091658867,14.511082143540829,111.9793994761156,59.018744918815706,11.776832139424114,9.06527664566043,6.624469163052022,1.4888416592481546,301.5656126110459,-0.02693570171766557,-0.07891256002465623,-0.051976858306990656,1.0,0.06528082140859044,6.298641734674255e-12,2.3,0.04940513401580242,0.299267899245027,0.09402329460434532,-0.0005097593467972167,0.3981847925286951,0.14533015783524852,0.1496339496225135,1.75,5660018.803054755,0.13056164281718088,0.05566331702862778,-0.09402329460434532,0.0,0.09402329460434532,-0.09402329460434532,-0.18804658920869063,0.001913595870363251,0.0,-0.09402329460434532,0.0,0.0,2.7755575615628914e-17
240.0,0.001719408180916454,14.524732601555433,111.94493069068977,59.0106928349579,11.786908806243211,9.062720697975479,6.622325089633672,1.4885730626954656,301.56549028592633,-0.02693759777108171,-0.07890607151176868,-0.05196847374068697,1.0,0.06527555608801859,6.298133708470162e-12,2.3,0.04963542950182272,0.29889318806747356,0.09398954390367807,-0.0005101194295601525,0.3981006559854113,0.14530527620878017,0.14944659403373678,1.75,5662053.9729792895,0.13055111217603718,0.05570199903400157,-0.09398954390367807,0.0,0.09398954390367807,-0.09398954390367807,-0.18797908780735614,0.0019036350189361232,0.0,-0.09398954390367807,0.0,0.0,5.551115123125783e-17
245.0,0.0017190431408010327,14.538329999662363,111.9112121553795,59.00196431659567,11.796294991699872,9.060102108476377,6.620287135058866,1.488294931517252,301.56536875153114,-0.026939841676493912,-0.07889978504124295,-0.051959943364749045,1.0,0.0652707227071857,6.297667358115239e-12,2.3,0.049852960770592265,0.29854034508781147,0.09395581119707418,-0.0005104683999251873,0.39801515995444076,0.14528014515782187,0.14927017254390573,1.75,5663971.552951589,0.1305414454143714,0.05574043944283617,-0.09395581119707418,0.0,0.09395581119707418,-0.09395581119707418,-0.18791162239414835,0.0018941755538077253,0.0,-0.09395581119707418,0.0,0.0,4.163336342344337e-17
250.0,0.0017186689792984323,14.551864881803708,111.87822362391734,58.99260445298036,11.805029490093853,9.057432241165795,6.618350102696916,1.488008053598233,301.56524808411996,-0.02694241203900214,-0.0788936923485237,-0.05195128030952156,1.0,0.06526626020846223,6.2972367924438195e-12,2.3,0.0500584137323136,0.29820861838067364,0.09392222256215307,-0.0005108050476556728,0.39792844746995726,0.14525479350052034,0.14910430919033682,1.75,5665775.420566404,0.13053252041692445,0.055778612872121984,-0.09392222256215307,0.0,0.09392222256215307,-0.09392222256215307,-0.18784444512430615,0.0018851902998346117,0.0,-0.09392222256215307,0.0,0.0,2.7755575615628914e-17
255.0,0.0017182865473901966,14.565328718488614,111.84594530063055,58.98265705312406,11.81314868269711,9.054720947231402,6.6165090257101715,1.4877131828138463,301.56512835113676,-0.026945288071970643,-0.07888778555759755,-0.05194249748562691,1.0,0.06526211741211173,6.296837073362035e-12,2.3,0.05025243958495941,0.29789723018905395,0.09388887955524687,-0.0005111285191249445,0.397840655863814,0.1452292496605422,0.14894861509452698,1.75,5667469.615490781,0.13052423482422346,0.05581649678409026,-0.09388887955524687,0.0,0.09388887955524687,-0.09388887955524687,-0.18777775911049374,0.0018766535136205231,0.0,-0.09388887955524687,0.0,0.0,2.7755575615628914e-17
260.0,0.0017178966565899179,14.57871383591396,111.81435785722805,58.972164512278596,11.820686743499206,9.051976775227905,6.614759161337368,1.487411039259269,301.5650096119516,-0.026948449653985324,-0.07888205715930141,-0.05193360750531609,1.0,0.0652582514416728,6.296464063920269e-12,2.3,0.05043565606623756,0.29760538666636754,0.09385586315944483,-0.0005114382548566034,0.3977519165929174,0.14520354146102213,0.14880269333318377,1.75,5669058.2853979245,0.1305165028833456,0.055854071252781856,-0.09385586315944483,0.0,0.09385586315944483,-0.09385586315944483,-0.18771172631888966,0.0018685408307271088,0.0,-0.09385586315944483,0.0,0.0,2.7755575615628914e-17
265.0,0.0017175000792879732,14.592013347819224,111.78344244581987,58.96116771453326,11.827675821378872,9.049207152003497,6.613095984458422,1.487102309656441,301.564891918566,-0.02695187737011423,-0.07887649999146816,-0.05192462262135393,1.0,0.06525462639003991,6.296114299609518e-12,2.3,0.050608648775624224,0.29733228616174756,0.09382323714460973,-0.0005117339365068001,0.397662355148892,0.14517769596358096,0.14866614308087378,1.75,5670545.639664918,0.13050925278007983,0.05589131874141607,-0.09382323714460973,0.0,0.09382323714460973,-0.09382323714460973,-0.18764647428921946,0.0018608292093456544,0.0,-0.09382323714460973,0.0,0.0,4.163336342344337e-17
270.0,0.0017170975493245979,14.605221091147387,111.75318070862099,58.949705964899046,11.834146200648764,9.046418538044014,6.611515180751408,1.4867876478921358,301.56477531627604,-0.0269555525403943,-0.07887110722078919,-0.05191555468039489,1.0,0.06525121219194754,6.295784879572652e-12,2.3,0.050771972522777445,0.2970771262062441,0.09379105091826677,-0.0005120154420081985,0.3975720910314167,0.1451517393446831,0.14853856310312205,1.75,5671935.910040089,0.1305024243838951,0.055928223893458584,-0.09379105091826677,0.0,0.09379105091826677,-0.09379105091826677,-0.18758210183653354,0.0018534968723505551,0.0,-0.09379105091826677,0.0,0.0,4.163336342344337e-17
275.0,0.0017166897627736684,14.618331565314284,111.72355478430174,58.93781694702162,11.840126444083895,9.043616561064518,6.610012639453166,1.4864676756857067,301.56465984428957,-0.02695945723718299,-0.0788658723259934,-0.051906415088810415,1.0,0.06524798367102429,6.295473374659116e-12,2.3,0.05092615269658503,0.2968391093542301,0.09375934194524126,-0.000512282807671044,0.397481237777857,0.14512569680395657,0.14841955467711504,1.75,5673233.317491078,0.13049596734204857,0.05596477333667675,-0.09375934194524126,0.0,0.09375934194524126,-0.09375934194524126,-0.1875186838904825,0.0018465232483297817,0.0,-0.09375934194524126,0.0,0.0,2.7755575615628914e-17
280.0,0.0017162773788663072,14.631339875694207,111.6945473115408,58.925536701232396,11.845643519718111,9.040806130628024,6.608584445973174,1.486142983344373,301.5645455363001,-0.026963574293710522,-0.07886078908230934,-0.05189721478859882,1.0,0.06524491973598147,6.2951777498689155e-12,2.3,0.05107168662236124,0.2966174480212223,0.0937281377953108,-0.000512536196264771,0.39738990303440697,0.14509959249848614,0.14830872401061115,1.75,5674442.044504833,0.13048983947196294,0.056000955501704176,-0.0937281377953108,0.0,0.0937281377953108,-0.0937281377953108,-0.1874562755906216,0.0018398889129543857,0.0,-0.0937281377953108,0.0,0.0,2.7755575615628914e-17
285.0,0.001715861021048168,14.64424168091996,111.66614142977309,58.91289962039443,11.850722914590916,9.037991536628542,6.607226874334071,1.4858141306079298,301.56443242101466,-0.026967887304897905,-0.0788558515468998,-0.051887964242001886,1.0,0.06524200270310365,6.294896298982894e-12,2.3,0.05120904490880945,0.2964113684390283,0.09369745787545762,-0.000512775870203678,0.39729818866454075,0.14507344949942547,0.14820568421951416,1.75,5675566.212211864,0.1304840054062073,0.05603676045379563,-0.09369745787545762,0.0,0.09369745787545762,-0.09369745787545762,-0.18739491575091524,0.0018335755308524534,0.0,-0.09369745787545762,0.0,0.0,4.163336342344337e-17
290.0,0.0017154412781127367,14.657033144321248,111.63832077771767,58.899938459326215,11.855388736249136,9.035176533736596,6.605936379641154,1.4854816475458468,301.56432052264023,-0.026972380622307734,-0.07885105404528879,-0.05187867342298105,1.0,0.06523921772617065,6.294627589558567e-12,2.3,0.05133867276026392,0.29622011385052077,0.0936673148912413,-0.0005130021690921152,0.3972061908829682,0.14504728976628306,0.14811005692526039,1.75,5676609.861691619,0.1304784354523413,0.0560721797384738,-0.0936673148912413,0.0,0.0936673148912413,-0.0936673148912413,-0.1873346297824826,0.0018275657989675848,0.0,-0.0936673148912413,0.0,0.0,1.3877787807814457e-17
295.0,0.001715018705412466,14.669710889018395,111.61106948966749,58.88668435622943,11.859663804488738,9.032364413904611,6.604709590529809,1.4851460355114685,301.5642098613269,-0.026977039343872012,-0.07884639115853231,-0.051869351814660306,1.0,0.0652365523174869,6.29437041671648e-12,2.3,0.0514609912603563,0.2960429470356821,0.0936377160782501,-0.0005132154909955647,0.39711400041315764,0.14502113413648315,0.14802147351784106,1.75,5677576.938976511,0.1304731046349738,0.05610720623952199,-0.0936377160782501,0.0,0.0936377160782501,-0.0936377160782501,-0.1872754321565002,0.0018218433913020076,0.0,-0.0936377160782501,0.0,0.0,4.163336342344337e-17
300.0,0.0017145938261006772,14.682271956825364,111.58437219011265,58.87316686275725,11.863569733797075,9.029558068511626,6.603543301756386,1.484807768121197,301.5641004535746,-0.026981849299892405,-0.07884185771118458,-0.05186000841129218,1.0,0.06523399594601774,6.2941237643662556e-12,2.3,0.05157639860835067,0.29587915227261047,0.09360866423706947,-0.0005134162768701962,0.397021702658975,0.14499500232659396,0.14793957613630523,1.75,5678471.283201037,0.13046799189203548,0.056141834049552516,-0.09360866423706947,0.0,0.09360866423706947,-0.09360866423706947,-0.18721732847413894,0.0018163929057618711,0.0,-0.09360866423706947,0.0,0.0,2.7755575615628914e-17
305.0,0.0017141671324114927,14.6947137704686,111.55821398665127,58.85941398185253,11.867127008455892,9.026760041694384,6.602434466866706,1.484467292265602,301.56399231260036,-0.026986797035652977,-0.07883744875985382,-0.05185065172420085,1.0,0.06523153970100899,6.293886772750819e-12,2.3,0.05168527131690088,0.2957280368006442,0.09358015860127504,-0.0005136049976964852,0.39692937789003513,0.14496891294372588,0.1478640184003221,1.75,5679296.61753751,0.13046307940201798,0.05617605835159327,-0.09358015860127504,0.0,0.09358015860127504,-0.09358015860127504,-0.18716031720255008,0.0018111998128481905,0.0,-0.09358015860127504,0.0,0.0,2.7755575615628914e-17
310.0,0.0017137390869392034,14.707034099177429,111.53258046172408,58.845452210668284,11.870355050521553,9.023972576050408,6.601380191078899,1.4841250291248258,301.5638854486751,-0.026991869791846763,-0.07883315958241788,-0.051841289790571114,1.0,0.06522917601070598,6.293658711306903e-12,2.3,0.05178796535659983,0.2955889318722938,0.09355219556356474,-0.0005137821438845765,0.3968371014331916,0.14494288350429338,0.1477944659361469,1.75,5680056.54244989,0.13045835202141196,0.05620987531166546,-0.09355219556356474,0.0,0.09355219556356474,-0.09355219556356474,-0.18710439112712948,0.0018062504067294285,0.0,-0.09355219556356474,0.0,0.0,2.7755575615628914e-17
315.0,0.0017133101239278665,14.71923102718005,111.50745766309456,58.83130658820022,11.873272282245951,9.021197651851816,6.600377724306793,1.483781375196854,301.5637798694247,-0.026997055482940912,-0.07882898566772384,-0.05183193018478292,1.0,0.06522689840793536,6.293438956047143e-12,2.3,0.05188481725739779,0.2954611934413626,0.09352476928116715,-0.0005139482166286929,0.3967449438708088,0.14491693045928208,0.1477305967206813,1.75,5680754.531009107,0.13045379681587072,0.05624328198089717,-0.09352476928116715,0.0,0.09352476928116715,-0.09352476928116715,-0.1870495385623343,0.001801531758353795,0.0,-0.09352476928116715,0.0,0.0,2.7755575615628914e-17
317.0,0.0017131383738977048,14.724074872193027,111.49754850859557,58.82560220031644,11.874356093868359,9.020091593125445,6.599990654524135,1.4836436084917515,301.5637379986852,-0.026999158798491314,-0.07882734740344616,-0.05182818860495485,1.0,0.06522601019970553,6.293353256981096e-12,2.3,0.051921994076116355,0.2954131411959868,0.09351394741116056,-0.0005140116582813209,0.39670812907668374,0.14490657411876376,0.1477065705979934,1.75,5681017.137434757,0.13045202039941106,0.056256529260166166,-0.09351394741116056,0.0,0.09351394741116056,-0.09351394741116056,-0.18702789482232113,0.0017997061554834162,0.0,-0.09351394741116056,0.0,0.0,2.7755575615628914e-17
