ae4_expression,ae4_parameters_sha256,calcium_uM,co2_factor,cumulative_flow_sha256,cumulative_t000_pL,cumulative_t030_pL,cumulative_t060_pL,cumulative_t120_pL,cumulative_t300_pL,cumulative_t600_pL,endpoint_ae4_capacity_multiplier,endpoint_cell_cl_mM,endpoint_cell_k_mM,endpoint_cell_na_mM,endpoint_cell_ph,endpoint_cell_volume_pL,endpoint_flow_pL_s,endpoint_lumen_cl_mM,endpoint_lumen_k_mM,endpoint_lumen_na_mM,endpoint_lumen_ph,endpoint_lumen_volume_pL,exact_time_grid,flow_sha256,flow_t000_pL_s,flow_t030_pL_s,flow_t060_pL_s,flow_t120_pL_s,flow_t300_pL_s,flow_t600_pL_s,initial_ae4_capacity_multiplier,initial_cell_cl_mM,initial_cell_k_mM,initial_cell_na_mM,initial_cell_ph,initial_cell_volume_pL,initial_lumen_cl_mM,initial_lumen_k_mM,initial_lumen_na_mM,initial_lumen_ph,initial_lumen_volume_pL,initial_max_abs_amount_rhs_fmol_s,initial_max_abs_volume_rhs_pL_s,max_ae4_charge_residual_fmol_s,max_ae4_expression_scaling_residual_fmol_s,max_dimensionless_conservation_ratio,max_nkcc1_chloride_stoichiometry_residual_fmol_s,maximum_ae4_capacity_multiplier,maximum_cell_cl_mM,maximum_cell_k_mM,maximum_cell_na_mM,maximum_cell_ph,maximum_cell_volume_pL,maximum_flow_pL_s,maximum_flow_time_s,maximum_lumen_cl_mM,maximum_lumen_k_mM,maximum_lumen_na_mM,maximum_lumen_ph,maximum_lumen_volume_pL,minimum_ae4_capacity_multiplier,minimum_cell_cl_mM,minimum_cell_k_mM,minimum_cell_na_mM,minimum_cell_ph,minimum_cell_volume_pL,minimum_flow_pL_s,minimum_flow_time_s,minimum_lumen_cl_mM,minimum_lumen_k_mM,minimum_lumen_na_mM,minimum_lumen_ph,minimum_lumen_volume_pL,negative_net_cycle_samples,nhe1_factor,nonnegative_flow,onset_rest_rhs_match,opposing_cation_samples,positive_core,resting_state_sha256,root_alias,root_id,routing_family,sample_count,solver,solver_message,solver_success,states_sha256,time_grid_sha256,total_0_600_pL,trajectory_path,trajectory_sha256,valid,wall_seconds,whole_cell_parameters_sha256
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.25,2.0,7ec68a780b60f0148a857e187c6e43c24fcd6f2cd854d610c772d9092099c111,0.0,0.06608051256501897,0.12654195318828,0.2460053091968248,0.6002324167445303,1.1827826604473006,1.2499999994847115,64.10041620557226,124.70815804108373,10.017669461345019,7.037090120274252,1.5047036597032009,0.001933696015889208,148.10503547921712,42.96507251972229,107.40350404044068,6.510565667990864,0.10966848007944605,True,280b3c0e54bd980b93c9a09579a7ce7cc80a72b587dd33cb114a1c1b749e1cf7,0.0011804295761857432,0.0020670322764813316,0.0019972375213244686,0.0019849102843729374,0.0019541421558935874,0.001933696015889208,1.0,67.68770737832537,127.84021949399789,7.8540647393942615,7.059281845078076,1.5944364437183254,146.07183709067138,31.42279680930107,118.83142176048288,6.751658527478237,0.10590214788092872,2.237793284010081e-16,1.2869479787402938e-15,0.0,0.0,0.0056914473134384025,0.0,1.2499999994847115,67.68770737832537,127.84021949399789,10.017669461345019,7.0596293677717945,1.5944364437183254,0.0024452102189027104,9.0,148.18577031279884,45.058538187959385,118.83142176048288,6.751658527478237,0.11222605109451356,1.0,64.10041620557226,124.70815804108373,7.8540647393942615,7.037090120274252,1.5047036597032009,0.0011804295761857432,0.0,146.07183709067138,31.42279680930107,105.31120270413689,6.494571267999236,0.10590214788092872,0,1.0,True,True,0,True,cf134f07b7ba76dd23e62025d2462aafd92022669b1402196da2548e62e8d2b0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,520956ae1f9157644574ba30c83e249e62c341ad38d869db80c011cd262a460c,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.1827826604473006,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_co2x2_nhe1x1_ca0.25_e1.00_production_radau.npz,2c9cfb64c488095379b207cf9ecb3b9865670da7ef0b6f00f627099046db56f8,True,0.7860421539990057,fd1fc6b2e6eed25cc05fe786e90cbeebcc76829cb597e34b0c1eeb21aec8fa66
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.25,2.0,249739efc5e78941b5b9bb1f76915f66e4e3b721a9db3d63f8cc712992378dbc,0.0,0.06648469951280463,0.1272791937666858,0.24736001340001715,0.6036397473318097,1.190202467085414,1.2499999994847115,63.454956137584084,127.20159841836067,10.017965770622508,7.270164506884933,1.645296822991161,0.001947808154966349,148.11890734642355,43.28080558993548,107.08458403486064,6.502695960610692,0.10973904077483175,True,c93b9ac3be4e9c8e829b46957d23a8620ef291d135697822aa2df1de085dfaad,0.0011851341989109116,0.002079694327023382,0.0020075481616578738,0.0019954047253832124,0.001966442958667711,0.001947808154966349,1.0,67.05433315062612,130.01499514154352,7.855619677219011,7.267950644524902,1.736308767775815,146.0855878592049,31.55639453186731,118.69607585434191,6.747916414042813,0.10592567099455456,1.3877787807814457e-16,9.410874857174178e-17,1.734723475976807e-18,0.0,0.0006554756737386924,0.0,1.2499999994847115,67.05433315062612,130.01499514154352,10.017965770622508,7.27324996324192,1.736308767775815,0.002460121229583681,9.0,148.18782483473228,45.32761157519629,118.69607585434191,6.747916414042813,0.11230060614791841,1.0,63.454956137584084,127.20159841836067,7.855619677219011,7.267950644524902,1.645296822991161,0.0011851341989109116,0.0,146.0855878592049,31.55639453186731,105.03769437587329,6.481959166861536,0.10592567099455456,0,1.0,True,True,0,True,9090a57aca07d387e7d6670f2ce364a4ae74adbcff715cda59a9385698485591,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,8de42ad093f74f9109d3f42b05f6490617a28c03e4bb324408b37f8bf83e3f54,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.190202467085414,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_co2x2_nhe1x1_ca0.25_e0.05_production_radau.npz,7a070634ef0a60cb6d0829f52cdff5a52675f0424519259529dfce77c7ae8df1,True,0.8052370660007,fd1fc6b2e6eed25cc05fe786e90cbeebcc76829cb597e34b0c1eeb21aec8fa66
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.5,2.0,235976e216d59215e7ac6507dbb89a31a43c090fdcb73eb7bfca3924b8b5f8fd,0.0,0.073176784006271,0.13758294387886272,0.2647533858679498,0.6389118188690265,1.2499741975092422,1.2499999994847115,62.24771639874921,124.00310937476988,10.289111679758077,7.031456596135328,1.4662674262687652,0.0020248495774021383,148.25741464227806,44.27401069560812,106.10914172890416,6.487198221373704,0.1101242478870107,True,924decffe0bbbdf06d349d2ee908ce5cb44de131029f0cad2199da4ac967b96e,0.0011804295761857432,0.002195840245234845,0.0021307872540012873,0.0021077390114313034,0.00205588126613043,0.0020248495774021383,1.0,67.68770737832537,127.84021949399789,7.8540647393942615,7.059281845078076,1.5944364437183254,146.07183709067138,31.42279680930107,118.83142176048288,6.751658527478237,0.10590214788092872,2.237793284010081e-16,1.2869479787402938e-15,0.0,0.0,0.005766054300693213,0.0,1.2499999994847115,67.68770737832537,127.84021949399789,10.289111679758077,7.059794279993407,1.5944364437183254,0.0028257594188138835,7.0,148.37922937992136,47.71882114546942,118.83142176048288,6.751658527478237,0.11412879709406942,1.0,62.24771639874921,124.00310937476988,7.8540647393942615,7.031456596135328,1.4662674262687652,0.0011804295761857432,0.0,146.07183709067138,31.42279680930107,102.66814597434461,6.459147770723885,0.10590214788092872,0,1.0,True,True,0,True,cf134f07b7ba76dd23e62025d2462aafd92022669b1402196da2548e62e8d2b0,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,6ce32078c3c0b862ae4ff95e50b0d5c5a4d71415d3fd3cbc0ff8ecdb411125c0,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.2499741975092422,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_co2x2_nhe1x1_ca0.50_e1.00_production_radau.npz,00c7fa0ac753d06fbbfca24fdb67747861c4e47b261d1b45f9c98e1c8be81836,True,0.9517297569982475,fd1fc6b2e6eed25cc05fe786e90cbeebcc76829cb597e34b0c1eeb21aec8fa66
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.5,2.0,df169f90653ac0825d8cedcdda7012d51b49c3bfe3fb7eb8f6e0c07739cc113d,0.0,0.07370105234531879,0.13850352993621365,0.2664004074893815,0.6429323970248187,1.2587310268270955,1.2499999994847115,61.57431020739835,126.64231266179287,10.29071790494338,7.27463005387104,1.6066746915293195,0.002041612931458037,148.27122578131957,44.64080514978093,105.73813246707164,6.47759207224406,0.11020806465729019,True,86fcb668d5d0acc1a1d0ccc8edb42b4ee4c1cc2873b9754f444f349190a11461,0.0011851341989109116,0.002211089809819092,0.0021430602313229604,0.0021199272269150195,0.0020702112204663004,0.002041612931458037,1.0,67.05433315062612,130.01499514154352,7.855619677219011,7.267950644524902,1.736308767775815,146.0855878592049,31.55639453186731,118.69607585434191,6.747916414042813,0.10592567099455456,1.3877787807814457e-16,9.410874857174178e-17,1.734723475976807e-18,0.0,0.0006150635556423367,0.0,1.2499999994847115,67.05433315062612,130.01499514154352,10.29071790494338,7.277525586445272,1.736308767775815,0.0028450628557807806,7.0,148.38107486350722,48.032919654992334,118.69607585434191,6.747916414042813,0.11422531427890391,1.0,61.57431020739835,126.64231266179287,7.855619677219011,7.267950644524902,1.6066746915293195,0.0011851341989109116,0.0,146.0855878592049,31.55639453186731,102.35095279386665,6.44526204353027,0.10592567099455456,0,1.0,True,True,0,True,9090a57aca07d387e7d6670f2ce364a4ae74adbcff715cda59a9385698485591,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,a91d0b142166c34a73f405142bec0b4fa5dfa1f6b09a4a6a029732e7da0ba5c8,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.2587310268270955,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_co2x2_nhe1x1_ca0.50_e0.05_production_radau.npz,450b9c3289564a9209169a1e03f52865890cdf8adda062dd693a8dc859d6bbe5,True,0.8720943220032495,fd1fc6b2e6eed25cc05fe786e90cbeebcc76829cb597e34b0c1eeb21aec8fa66
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.1,2.0,9f87f5efe5014198bcb094ed670571ba7b134dc0c9d8c544aef6387c91b19d52,0.0,0.04156082251501682,0.08314212267008149,0.16557343598260904,0.41259555988998764,0.8230380459596365,1.2499999994847115,61.738455746124494,113.04658259502611,14.743772054878832,6.7927384832728634,1.462974851575178,0.0013662598847734297,147.09138420578591,28.877216655791923,121.40512720062743,6.640443651231319,0.10683129942386715,True,1edb3a0889cf57dc38588f21a25efa664074d8a6b2d99ab92f6e77f2858001ba,0.0010578681185460764,0.0014038148289363757,0.001376536793034508,0.0013734005627736524,0.0013706098831955589,0.0013662598847734297,1.0,60.39753748538389,115.82926673419533,11.642993794214709,6.796264754033044,1.4415149705033388,145.92838286905655,23.444244748730682,126.79238533382792,6.761567562903557,0.10528934059273039,1.8127860323957634e-16,1.4062102177136993e-15,0.0,0.0,0.003389288849575678,5.551115123125783e-17,1.2499999994847115,62.19475384977319,115.82926673419533,14.743772054878832,6.796350138517886,1.471644917408688,0.0014359252706473676,14.0,147.114318098583,29.140951218276342,126.79238533382792,6.761567562903557,0.10717962635323684,1.0,60.39753748538389,113.04658259502611,11.642993794214709,6.7927384832728634,1.4415149705033388,0.0010578681185460764,0.0,145.92838286905655,23.444244748730682,121.14479562519858,6.638660187660122,0.10528934059273039,0,1.0,True,True,0,True,4f97b2f43c291109767e6280267095ec9ab95033906cccda2174d07bd963f3b5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,a6cf9f6dd648d5df2ba38e82d6ff535df27fe52c7e13f83180d851bb3ce2c3d3,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.8230380459596365,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x2_nhe1x1_ca0.10_e1.00_production_radau.npz,d64e81ebb22c568163a1bd6bf910a582ce99c1af79091b5eeb27f7bfac08e583,True,0.8207438339995861,a08aed7920c873b9a8545394303ba126fa4e49876f1f90052255a8093c40b8e3
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.1,2.0,8737db4650e31cd99ab75c762b81ddb7cb5b5d06af5bf34c200bafc67ee88141,0.0,0.04179293436127504,0.08361736633087712,0.16655512519665575,0.4151778827627985,0.8282464301089147,1.2499999994847115,61.04129563820713,115.6256288629542,14.739919823598596,7.043596076661595,1.545666347835687,0.0013748321233154753,147.1161925475991,29.072462176093154,121.2110895098081,6.6374970179088,0.10687416061657738,True,eb4e54a20ae03a189ade75c6a9ffaeb5b0eb782a39d23f59d354d72a4c41c176,0.0010632947324096698,0.0014119043091632589,0.0013847162815952968,0.0013820769270119716,0.001379525365438422,0.0013748321233154753,1.0,59.6015024752674,118.55937874931588,11.65430813162976,7.058662887283204,1.5280059217208244,145.950043765092,23.566263869261032,126.66846202030501,6.756851896279164,0.10531647366204835,2.6195191848987776e-14,7.038640503775895e-16,1.734723475976807e-18,0.0,0.003993250174971763,5.551115123125783e-17,1.2499999994847115,61.47402075028209,118.55937874931588,14.739919823598596,7.058700867828418,1.5584204716378411,0.0014439925193426213,14.0,147.14131480572505,29.339161335403467,126.66846202030501,6.756851896279164,0.10721996259671311,1.0,59.6015024752674,115.6256288629542,11.65430813162976,7.043596076661595,1.5280059217208244,0.0010632947324096698,0.0,145.950043765092,23.566263869261032,120.94917982007391,6.636860585615065,0.10531647366204835,0,1.0,True,True,0,True,9769b3638f188cfd4cd7473f6f7ff926954e87d3592068da6470cf826de66eb3,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,18166ed6ac253e3cf24db2b6cbbb6751227fafe0f9e3c6f8c0632ca5e7b183d8,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.8282464301089147,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x2_nhe1x1_ca0.10_e0.05_production_radau.npz,dda47749e330c18272564bcd46b3e3d9068940b40f19608e75c4a956c3dafbb4,True,0.778385903002345,a08aed7920c873b9a8545394303ba126fa4e49876f1f90052255a8093c40b8e3
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.25,2.0,4863d2378a96a86b67f744e46cd28ca111951bb26d22ac61ff6cd94783ec3b3f,0.0,0.054702194804942206,0.10538957046204636,0.20453145711338672,0.4956576058020169,0.9678222900660138,1.2499999994847115,56.26040402553291,108.9913923816888,17.167512682166677,6.777468595023902,1.3681057917727395,0.0015582399116195412,147.59901641293519,32.603119252454086,117.71027082176532,6.578741940863472,0.10779119955809771,True,3a0d8b4b79997471819c3c97c5bebb695fc8798de644da12ec0618cfdc93c5e8,0.0010578681185460764,0.001743911207791199,0.0016646363770600305,0.0016425700931969934,0.0015957547545154523,0.0015582399116195412,1.0,60.39753748538389,115.82926673419533,11.642993794214709,6.796264754033044,1.4415149705033388,145.92838286905655,23.444244748730682,126.79238533382792,6.761567562903557,0.10528934059273039,1.8127860323957634e-16,1.4062102177136993e-15,0.0,0.0,0.0055848659030743875,5.551115123125783e-17,1.2499999994847115,60.39753748538389,115.82926673419533,17.167512682166677,6.796521687685295,1.4415149705033388,0.0019847365373809266,10.0,147.8076770105128,35.46235979283055,126.79238533382792,6.761567562903557,0.10992368268690464,1.0,56.26040402553291,108.9913923816888,11.642993794214709,6.777468595023902,1.3681057917727395,0.0010578681185460764,0.0,145.92838286905655,23.444244748730682,114.86299535481956,6.546661966100921,0.10528934059273039,0,1.0,True,True,0,True,4f97b2f43c291109767e6280267095ec9ab95033906cccda2174d07bd963f3b5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,85ec7b780f140810e1dd1722d7c2f36f6ce978eb02c5ef129fde8ad6707ea1eb,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.9678222900660138,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x2_nhe1x1_ca0.25_e1.00_production_radau.npz,09d1dbc60b0a34b84249f322d48e3f635d1ec094487b7f27aa114691aa7ec687,True,0.8063546779994795,a08aed7920c873b9a8545394303ba126fa4e49876f1f90052255a8093c40b8e3
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.25,2.0,5a3455b7c6f062f2c913ee887fe42a5f621fdc55ec067ae200a1894a5df8a372,0.0,0.0550984100619155,0.10618237412318512,0.20613021937850035,0.49984503161729116,0.9763233213280975,1.2499999994847115,55.51619825718278,111.92338556552582,17.15690013238147,7.049904597651307,1.448340413834402,0.0015722328177065704,147.62667574196146,32.9264551036026,117.38602455574065,6.57185571510746,0.10786116408853286,True,126370a8264a2dfec2b5e74abc9eae6240e58bb9a2d0d6f1791d5603e1ff12f0,0.0010632947324096698,0.0017576517946734649,0.0016776875840338935,0.0016564105322671718,0.0016103528403040275,0.0015722328177065704,1.0,59.6015024752674,118.55937874931588,11.65430813162976,7.058662887283204,1.5280059217208244,145.950043765092,23.566263869261032,126.66846202030501,6.756851896279164,0.10531647366204835,2.6195191848987776e-14,7.038640503775895e-16,1.734723475976807e-18,0.0,0.0006834532939592464,0.0,1.2499999994847115,59.6015024752674,118.55937874931588,17.15690013238147,7.059505543878358,1.5280059217208244,0.001998790994922842,10.0,147.82627109928993,35.740800521242285,126.66846202030501,6.756851896279164,0.10999395497461421,1.0,55.51619825718278,111.92338556552582,11.65430813162976,7.049904597651307,1.448340413834402,0.0010632947324096698,0.0,145.950043765092,23.566263869261032,114.58098678614796,6.537027230624763,0.10531647366204835,0,1.0,True,True,0,True,9769b3638f188cfd4cd7473f6f7ff926954e87d3592068da6470cf826de66eb3,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,1d4293b2077fb1133a4ef15eb6030945e2c57b44e77974fca7d6382ebda4db16,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.9763233213280975,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x2_nhe1x1_ca0.25_e0.05_production_radau.npz,3db74028a079b60c6ac201daccd0651c43f14a11a1527e6c92775a6b96f706a3,True,0.7287183709995588,a08aed7920c873b9a8545394303ba126fa4e49876f1f90052255a8093c40b8e3
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.5,2.0,b2914b5a179f0ebfddaa18f561ad10d159c915a0e84a38778f7e11f0fab602d4,0.0,0.060059494316060204,0.11343210237853056,0.2178073269226703,0.5218000763164198,1.0104278071589903,1.2499999994847115,54.73942206485719,107.69433412849467,18.005959739568276,6.7728649630692415,1.3438301657012592,0.0016078703121263805,147.70635807544147,33.652994552195345,116.66845120632193,6.5647764297791875,0.10803935156063191,True,0b0e84680b5f03251da451de93aa661fd494cd1213b72a41b706b4d7a99664ea,0.0010578681185460764,0.001837199575194362,0.0017549625650627983,0.0017253071956411542,0.001658421942071972,0.0016078703121263805,1.0,60.39753748538389,115.82926673419533,11.642993794214709,6.796264754033044,1.4415149705033388,145.92838286905655,23.444244748730682,126.79238533382792,6.761567562903557,0.10528934059273039,1.8127860323957634e-16,1.4062102177136993e-15,0.0,0.0,0.005607958541986591,0.0,1.2499999994847115,60.39753748538389,115.82926673419533,18.005959739568276,6.796595154584045,1.4415149705033388,0.0022569901281018047,8.0,147.97907122486848,37.81065665398883,126.79238533382792,6.761567562903557,0.11128495064050903,1.0,54.73942206485719,107.69433412849467,11.642993794214709,6.7728649630692415,1.3438301657012592,0.0010578681185460764,0.0,145.92838286905655,23.444244748730682,112.52733723734453,6.520211084786331,0.10528934059273039,0,1.0,True,True,0,True,4f97b2f43c291109767e6280267095ec9ab95033906cccda2174d07bd963f3b5,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,36d53c4f87f192c5cc2b2fe5a41c6ca3c40f6cd832c555dd4a6e06e9f2ff4138,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.0104278071589903,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x2_nhe1x1_ca0.50_e1.00_production_radau.npz,23dedf491dcb8f625d4ae15ff3c8693cb015eacfcb539752283a12c4a64a9cb3,True,0.8612511050014291,a08aed7920c873b9a8545394303ba126fa4e49876f1f90052255a8093c40b8e3
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.5,2.0,9dbd032e9bb9a5e8c142521e6ffec28dd47c3a016e0d5eaf2d25577ee010e59d,0.0,0.06055236290937855,0.11438372008260249,0.21969133445183953,0.5266756259976487,1.0202480491719195,1.2499999994847115,53.97620217655225,110.72127345625834,17.995810288718356,7.051268221251756,1.4231104605246352,0.0016237790064286802,147.7352874401606,34.02460414614962,116.2957866363998,6.557130641974271,0.1081188950321434,True,305869079ae130cb3f223d33f482dca0b582f12a76f4d67239c8560c82f329c3,0.0010632947324096698,0.0018534014037886487,0.0017700111820432825,0.0017413252015706317,0.0016752647925963983,0.0016237790064286802,1.0,59.6015024752674,118.55937874931588,11.65430813162976,7.058662887283204,1.5280059217208244,145.950043765092,23.566263869261032,126.66846202030501,6.756851896279164,0.10531647366204835,2.6195191848987776e-14,7.038640503775895e-16,1.734723475976807e-18,0.0,0.0006177280909014371,5.551115123125783e-17,1.2499999994847115,59.6015024752674,118.55937874931588,17.995810288718356,7.060391302186209,1.5280059217208244,0.0022745038713166163,8.0,147.99604241911516,38.12660869945467,126.66846202030501,6.756851896279164,0.11137251935658309,1.0,53.97620217655225,110.72127345625834,11.65430813162976,7.051268221251756,1.4231104605246352,0.0010632947324096698,0.0,145.950043765092,23.566263869261032,112.20741989165818,6.508576372618329,0.10531647366204835,0,1.0,True,True,0,True,9769b3638f188cfd4cd7473f6f7ff926954e87d3592068da6470cf826de66eb3,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,a11d2f8366d4f5869e56b2937ded7efa08c6bca86a14888613b0be286a3bf650,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.0202480491719195,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x2_nhe1x1_ca0.50_e0.05_production_radau.npz,1b2974718ed653f90a37393cc4eb921984bed6adc40709646a1d232163fe290d,True,0.779126081000868,a08aed7920c873b9a8545394303ba126fa4e49876f1f90052255a8093c40b8e3
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.1,2.0,db0d2695bf9132bd44e4443be48c1abfc5edb027e21042643893837a062628bc,0.0,0.046437993147084376,0.09331348875903854,0.186581790084165,0.46783217179478576,0.9393098280788952,1.2499999994847115,70.20242236656469,126.64656031655605,9.213306076711666,7.05215135373026,1.652699239228621,0.001574858476589708,147.61390342630705,32.87988251966858,117.43176344638118,6.571745675536847,0.10787429238294854,True,5057468b35aefabb8bf97dba99831843b8dafa43696bdcb33728a75fae7e853a,0.0011692644716028767,0.0015785616744117715,0.001554510096503664,0.0015565583436467634,0.0015671022026324533,0.001574858476589708,1.0,66.63488974092559,127.24210813978662,7.941423510029297,7.055332918311383,1.5766832898996743,146.38944198268476,25.67976981589881,124.57267853197698,6.716848450054129,0.10584632235801439,3.0531133177191805e-16,1.214306433183765e-16,0.0,0.0,0.0006927791673660977,5.551115123125783e-17,1.2499999994847115,70.20242236656469,127.24210813978662,9.403115848950447,7.055341031412918,1.652699239228621,0.0016053955295095958,15.0,147.61390342630705,32.87988251966858,124.57267853197698,6.716848450054129,0.10802697764754798,1.0,66.63488974092559,126.07334740689376,7.941423510029297,7.050808329713945,1.5766832898996743,0.0011692644716028767,0.0,146.38944198268476,25.67976981589881,117.43176344638118,6.571745675536847,0.10584632235801439,0,1.0,True,True,0,True,b95f4100c7fc50c79525ad77df691dc73a58e147245ac7b8ede8667c7e26699a,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,2bbb12a3346eaeb144ec042338152fae417212c83b29dce4dda82cbf9f2e31b4,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.9393098280788952,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00_co2x2_nhe1x1_ca0.10_e1.00_production_radau.npz,3efae92367950b19c059dfc27c1121aabff30bde8ae5972aa78fa2d90b2cf899,True,0.7238902930002951,6280ca4ccacb5e2048477e0be06b8e2b0e4922eee5bf614b1fd33430147157e8
