variant_id,candidate_id,na_capacity_fraction,k_capacity_fraction,equilibrium_constant,saturation_strength,bath_hco3_mM,grid_axis,activity_scale,unit_contribution,fitted_contribution,calibration_residual,calibration_l2_error,calibration_max_abs_error,wt_baseline_closure_error,wt_baseline_admissible,assay_admissible,energetic_bias_source_supported,coherent_fixed_chassis_bath,fully_source_supported,knockout_target_read_by_calibrator,simulation_status,ae4_ko_endpoint_flow_ratio,ae4_ko_integrated_flow_ratio,wt_endpoint_flow
R2_0701_C8_213_SAT_fNa0.5_Keq1_sat10_B21,C8_213_SAT,0.5,0.5,1.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.042500490502257016, -0.04114607634367595, -0.0027088283171621264, 0.0040632424757431895]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0702_C8_213_SAT_fNa0.5_Keq1_sat100_B21,C8_213_SAT,0.5,0.5,1.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.004250049050334703, -0.004114607634634794, -0.00027088283139981885, 0.0004063242470997283]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0703_C8_213_SAT_fNa0.5_Keq10_sat0.01_B21,C8_213_SAT,0.5,0.5,10.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0004902312677548577,"[5.225628647865024, -49.03794485013148, 87.62463240453292, -131.43694860679938]","[0.002561766556858974, -0.024039933871972754, 0.042956334630227556, -0.06443450194534134]","[0.04144510523333896, -0.024039933871972754, 0.00407299595374757, 0.013332175407618635]",0.04989941247660256,0.04144510523333896,0.0014440803199379485,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0704_C8_213_SAT_fNa0.5_Keq10_sat0.1_B21,C8_213_SAT,0.5,0.5,10.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.004902312578291602,"[0.5225628900897237, -4.903794594434085, 8.762463408688722, -13.143695113033083]","[0.0025617666290352645, -0.024039933921652577, 0.04295633458523463, -0.06443450187785194]","[0.04144510530551525, -0.024039933921652577, 0.004072995908754644, 0.013332175475108038]",0.04989941257484375,0.04144510530551525,0.0014440803224528016,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0705_C8_213_SAT_fNa0.5_Keq10_sat1_B21,C8_213_SAT,0.5,0.5,10.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.04902312568365905,"[0.0522562892620046, -0.49037946053761783, 0.8762463425512265, -1.3143695138268396]","[0.002561766636252894, -0.02403993392662056, 0.042956334580735334, -0.064434501871103]","[0.04144510531273288, -0.02403993392662056, 0.004072995904255347, 0.013332175481856973]",0.04989941258466787,0.04144510531273288,0.001444080322704287,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0706_C8_213_SAT_fNa0.5_Keq10_sat10_B21,C8_213_SAT,0.5,0.5,10.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.4902312567373336,"[0.005225628928730783, -0.04903794606470387, 0.08762463427194618, -0.13143695140791928]","[0.002561766636974658, -0.02403993392711736, 0.04295633458028541, -0.06443450187042811]","[0.04144510531345465, -0.02403993392711736, 0.004072995903805422, 0.013332175482531863]",0.04989941258565029,0.04144510531345465,0.0014440803227294358,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0707_C8_213_SAT_fNa0.5_Keq10_sat100_B21,C8_213_SAT,0.5,0.5,10.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,4.902312567274079,"[0.0005225628928983815, -0.0049037946065798085, 0.008762463427362853, -0.01314369514104428]","[0.002561766637046834, -0.02403993392716704, 0.04295633458024041, -0.06443450187036062]","[0.04144510531352682, -0.02403993392716704, 0.0040729959037604235, 0.013332175482599351]",0.04989941258574852,0.04144510531352682,0.0014440803227319503,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0708_C8_213_SAT_fNa0.5_Keq100_sat0.01_B21,C8_213_SAT,0.5,0.5,100.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.00027318429388999306,"[-39.02007911508896, -49.90295394348001, 177.84606611713792, -266.76909917570686]","[-0.010659672760587243, -0.01363270323607443, 0.04858475199332334, -0.07287712798998501]","[0.028223665915892746, -0.01363270323607443, 0.009701413316843356, 0.0048895493629749626]",0.033173046718262024,0.028223665915892746,0.0009834029918039339,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0709_C8_213_SAT_fNa0.5_Keq100_sat0.1_B21,C8_213_SAT,0.5,0.5,100.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.002731842893637256,"[-3.902008030299997, -4.990295429867851, 17.784606920335698, -26.676910380503546]","[-0.010659672908490554, -0.013632703107234965, 0.048584752031451045, -0.07287712804717657]","[0.02822366576798943, -0.013632703107234965, 0.009701413354971059, 0.0048895493057834055]",0.03317304654219884,0.02822366576798943,0.0009834029866505084,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0710_C8_213_SAT_fNa0.5_Keq100_sat1_B21,C8_213_SAT,0.5,0.5,100.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.027318428891109886,"[-0.39020080421791076, -0.4990295433419836, 1.7784606951197888, -2.6676910426796834]","[-0.010659672923280886, -0.013632703094351018, 0.04858475203526381, -0.07287712805289571]","[0.028223665753199102, -0.013632703094351018, 0.009701413358783821, 0.004889549300064258]",0.03317304652459252,0.028223665753199102,0.000983402986135166,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0711_C8_213_SAT_fNa0.5_Keq100_sat10_B21,C8_213_SAT,0.5,0.5,100.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.27318428886583623,"[-0.03902008043367018, -0.04990295433775034, 0.17784606954284105, -0.2667691043142616]","[-0.01065967292475992, -0.013632703093062625, 0.048584752035645086, -0.07287712805346763]","[0.028223665751720067, -0.013632703093062625, 0.0097014133591651, 0.004889549299492341]",0.03317304652283188,0.028223665751720067,0.0009834029860836316,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0712_C8_213_SAT_fNa0.5_Keq100_sat100_B21,C8_213_SAT,0.5,0.5,100.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,2.7318428886131,"[-0.00390200804348581, -0.004990295433810555, 0.01778460695459273, -0.026676910431889092]","[-0.010659672924907824, -0.013632703092933789, 0.04858475203568323, -0.07287712805352484]","[0.02822366575157216, -0.013632703092933789, 0.009701413359203243, 0.004889549299435136]",0.03317304652265582,0.02822366575157216,0.000983402986078478,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0713_C8_213_SAT_fNa0.75_Keq0.01_sat0.01_B21,C8_213_SAT,0.75,0.25,0.01,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[74.87848526518493, 20.33320441885589, -190.42337936808164, 285.63506905212245]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0714_C8_213_SAT_fNa0.75_Keq0.01_sat0.1_B21,C8_213_SAT,0.75,0.25,0.01,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[7.487848547262932, 2.033320577099383, -19.042338248724633, 28.56350737308695]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0715_C8_213_SAT_fNa0.75_Keq0.01_sat1_B21,C8_213_SAT,0.75,0.25,0.01,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.7487848549337375, 0.20333205906207635, -1.9042338279916278, 2.8563507419874417]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0716_C8_213_SAT_fNa0.75_Keq0.01_sat10_B21,C8_213_SAT,0.75,0.25,0.01,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.0748784854954482, 0.020333205919729015, -0.19042338283035443, 0.28563507424553164]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0717_C8_213_SAT_fNa0.75_Keq0.01_sat100_B21,C8_213_SAT,0.75,0.25,0.01,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.007487848549565564, 0.0020333205921081155, -0.01904233828334736, 0.028563507425021038]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0718_C8_213_SAT_fNa0.75_Keq0.1_sat0.01_B21,C8_213_SAT,0.75,0.25,0.1,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[73.79364958284046, -0.36269512519978137, -146.86190891528136, 220.29286337292206]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0719_C8_213_SAT_fNa0.75_Keq0.1_sat0.1_B21,C8_213_SAT,0.75,0.25,0.1,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[7.379365022465378, -0.03626951666506516, -14.686191011600625, 22.029286517400937]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0720_C8_213_SAT_fNa0.75_Keq0.1_sat1_B21,C8_213_SAT,0.75,0.25,0.1,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.7379365028883511, -0.0036269517079573913, -1.4686191023607875, 2.202928653541181]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0721_C8_213_SAT_fNa0.75_Keq0.1_sat10_B21,C8_213_SAT,0.75,0.25,0.1,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.07379365029525325, -0.00036269517121024787, -0.146861910248086, 0.220292865372129]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0722_C8_213_SAT_fNa0.75_Keq0.1_sat100_B21,C8_213_SAT,0.75,0.25,0.1,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.007379365029589505, -3.626951712516988e-05, -0.01468619102492867, 0.022029286537393004]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0723_C8_213_SAT_fNa0.75_Keq1_sat0.01_B21,C8_213_SAT,0.75,0.25,1.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[63.750733938501796, -20.573036688890056, -86.35539449922348, 129.5330917488352]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0724_C8_213_SAT_fNa0.75_Keq1_sat0.1_B21,C8_213_SAT,0.75,0.25,1.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[6.375073557353218, -2.0573038024879167, -8.635539509730602, 12.953309264595903]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0725_C8_213_SAT_fNa0.75_Keq1_sat1_B21,C8_213_SAT,0.75,0.25,1.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.6375073573703522, -0.20573038158478085, -0.8635539515711428, 1.2953309273567142]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0726_C8_213_SAT_fNa0.75_Keq1_sat10_B21,C8_213_SAT,0.75,0.25,1.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.06375073575338552, -0.020573038171837976, -0.0863553951630951, 0.12953309274464264]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0727_C8_213_SAT_fNa0.75_Keq1_sat100_B21,C8_213_SAT,0.75,0.25,1.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.006375073575502054, -0.002057303817317397, -0.008635539516369315, 0.012953309274553973]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0728_C8_213_SAT_fNa0.75_Keq10_sat0.01_B21,C8_213_SAT,0.75,0.25,10.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0011411838750087608,"[7.838442971797536, -24.51897242506574, 33.36105890653641, -50.04158835980461]","[0.0089451047245911, -0.027980655963269475, 0.03807110247735675, -0.05710665371603512]","[0.047828443401071084, -0.027980655963269475, -0.0008122361991232396, 0.020660023636924853]",0.05914366754459659,0.047828443401071084,0.0016664962839704266,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0729_C8_213_SAT_fNa0.75_Keq10_sat0.1_B21,C8_213_SAT,0.75,0.25,10.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.011411838556217246,"[0.7838443351345855, -2.4518972972170423, 3.3361059241649134, -5.00415888624737]","[0.008945105005761336, -0.0279806561122663, 0.038071102213009925, -0.057106653319514894]","[0.047828443682241324, -0.0279806561122663, -0.0008122364634700618, 0.02066002403344508]",0.05914366798460638,0.047828443682241324,0.001666496293767299,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0730_C8_213_SAT_fNa0.75_Keq10_sat1_B21,C8_213_SAT,0.75,0.25,10.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.11411838536830211,"[0.07838443389300691, -0.24518973026880891, 0.333610592751604, -0.500415889127406]","[0.008945105033878364, -0.027980656127165986, 0.03807110218657524, -0.05710665327986286]","[0.047828443710358354, -0.027980656127165986, -0.0008122364899047496, 0.02066002407309711]",0.05914366802860737,0.047828443710358354,0.001666496294746986,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0731_C8_213_SAT_fNa0.75_Keq10_sat10_B21,C8_213_SAT,0.75,0.25,10.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,1.141183853489151,"[0.007838443393096174, -0.024518973032351937, 0.033361059278511525, -0.05004158891776729]","[0.008945105036690068, -0.027980656128655957, 0.038071102183931775, -0.057106653275897666]","[0.047828443713170056, -0.027980656128655957, -0.0008122364925482115, 0.020660024077062307]",0.05914366803300747,0.047828443713170056,0.001666496294844955,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0732_C8_213_SAT_fNa0.75_Keq10_sat100_B21,C8_213_SAT,0.75,0.25,10.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,11.411838534697637,"[0.0007838443393475723, -0.0024518973032899042, 0.003336105927884664, -0.005004158891826996]","[0.008945105036971237, -0.02798065612880495, 0.038071102183667424, -0.057106653275501136]","[0.04782844371345123, -0.02798065612880495, -0.0008122364928125625, 0.020660024077458837]",0.059143668033447484,0.04782844371345123,0.001666496294854752,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0733_C8_213_SAT_fNa0.75_Keq100_sat0.01_B21,C8_213_SAT,0.75,0.25,100.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0002984140844202768,"[-58.53011867263344, -24.951476971740004, 166.96319128874688, -250.44478693312033]","[-0.017466211774704057, -0.007445872155455414, 0.04982416786031894, -0.07473625179047841]","[0.02141712690177593, -0.007445872155455414, 0.01094082918383895, 0.0030304255624815646]",0.02535783033309128,0.02141712690177593,0.0007462413536813969,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0734_C8_213_SAT_fNa0.75_Keq100_sat0.1_B21,C8_213_SAT,0.75,0.25,100.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.002984140774971895,"[-5.853012045449995, -2.4951477149339256, 16.696319520767844, -25.044479281151766]","[-0.017466211901228986, -0.007445872035712278, 0.04982416787388253, -0.0747362518108238]","[0.021417126775251, -0.007445872035712278, 0.010940829197402545, 0.0030304255421361725]",0.025357830194489093,0.021417126775251,0.0007462413492728627,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0735_C8_213_SAT_fNa0.75_Keq100_sat1_B21,C8_213_SAT,0.75,0.25,100.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.02984140768048808,"[-0.5853012063268661, -0.2495147716709918, 1.6696319559957158, -2.504447933993574]","[-0.01746621191388148, -0.007445872023737964, 0.04982416787523889, -0.07473625181285834]","[0.021417126762598507, -0.007445872023737964, 0.010940829198758904, 0.0030304255401016333]",0.025357830180628874,0.021417126762598507,0.0007462413488320093,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0736_C8_213_SAT_fNa0.75_Keq100_sat10_B21,C8_213_SAT,0.75,0.25,100.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.29841407673564996,"[-0.05853012065050527, -0.02495147716887517, 0.1669631956387609, -0.2504447934581413]","[-0.01746621191514673, -0.007445872022540533, 0.049824167875374525, -0.07473625181306179]","[0.021417126761333255, -0.007445872022540533, 0.010940829198894539, 0.003030425539898185]",0.025357830179242848,0.021417126761333255,0.000746241348787924,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0737_C8_213_SAT_fNa0.75_Keq100_sat100_B21,C8_213_SAT,0.75,0.25,100.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,2.9841407672872675,"[-0.005853012065228714, -0.0024951477169052774, 0.016696319564267984, -0.025044479346401978]","[-0.01746621191527325, -0.007445872022420788, 0.04982416787538808, -0.07473625181308212]","[0.021417126761206738, -0.007445872022420788, 0.01094082919890809, 0.003030425539877854]",0.02535783017910425,0.021417126761206738,0.0007462413487835156,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0738_C8_213_SAT_fNa1_Keq0.01_sat0.01_B21,C8_213_SAT,1.0,0.0,0.01,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[99.83798035357991, 0.0, -199.67596070715982, 299.51394106073974]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0739_C8_213_SAT_fNa1_Keq0.01_sat0.1_B21,C8_213_SAT,1.0,0.0,0.01,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[9.983798063017243, 0.0, -19.967596126034486, 29.95139418905173]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0740_C8_213_SAT_fNa1_Keq0.01_sat1_B21,C8_213_SAT,1.0,0.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.9983798065783167, 0.0, -1.9967596131566334, 2.99513941973495]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0741_C8_213_SAT_fNa1_Keq0.01_sat10_B21,C8_213_SAT,1.0,0.0,0.01,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.0998379806605976, 0.0, -0.1996759613211952, 0.2995139419817928]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0742_C8_213_SAT_fNa1_Keq0.01_sat100_B21,C8_213_SAT,1.0,0.0,0.01,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.009983798066087419, 0.0, -0.019967596132174838, 0.029951394198262257]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0743_C8_213_SAT_fNa1_Keq0.1_sat0.01_B21,C8_213_SAT,1.0,0.0,0.1,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[98.3915327771206, -0.0, -196.7830655542412, 295.17459833136184]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0744_C8_213_SAT_fNa1_Keq0.1_sat0.1_B21,C8_213_SAT,1.0,0.0,0.1,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[9.83915336328717, -0.0, -19.67830672657434, 29.517460089861512]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0745_C8_213_SAT_fNa1_Keq0.1_sat1_B21,C8_213_SAT,1.0,0.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.9839153371844681, -0.0, -1.9678306743689362, 2.9517460115534044]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0746_C8_213_SAT_fNa1_Keq0.1_sat10_B21,C8_213_SAT,1.0,0.0,0.1,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.09839153372700433, -0.0, -0.19678306745400867, 0.295174601181013]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0747_C8_213_SAT_fNa1_Keq0.1_sat100_B21,C8_213_SAT,1.0,0.0,0.1,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.009839153372786007, -0.0, -0.019678306745572013, 0.02951746011835802]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0748_C8_213_SAT_fNa1_Keq1_sat0.01_B21,C8_213_SAT,1.0,0.0,1.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[85.00097858466906, -0.0, -170.0019571693381, 255.00293575400718]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0749_C8_213_SAT_fNa1_Keq1_sat0.1_B21,C8_213_SAT,1.0,0.0,1.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[8.500098076470957, -0.0, -17.000196152941914, 25.500294229412873]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0750_C8_213_SAT_fNa1_Keq1_sat1_B21,C8_213_SAT,1.0,0.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.8500098098271363, -0.0, -1.7000196196542725, 2.550029429481409]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0751_C8_213_SAT_fNa1_Keq1_sat10_B21,C8_213_SAT,1.0,0.0,1.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.08500098100451403, -0.0, -0.17000196200902806, 0.2550029430135421]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0752_C8_213_SAT_fNa1_Keq1_sat100_B21,C8_213_SAT,1.0,0.0,1.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.008500098100669406, -0.0, -0.017000196201338812, 0.025500294302008217]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0753_C8_213_SAT_fNa1_Keq10_sat0.01_B21,C8_213_SAT,1.0,0.0,10.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[10.451257295730048, -0.0, -20.902514591460097, 31.353771887190145]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0754_C8_213_SAT_fNa1_Keq10_sat0.1_B21,C8_213_SAT,1.0,0.0,10.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[1.0451257801794474, -0.0, -2.0902515603588947, 3.135377340538342]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
