mechanism_id,scenario,activity_scale,calibration_mode,solver_success,solver_message,solver_nfev,solver_cost,solver_optimality,active_bound_count,initial_start_count,initial_start_seed,converged_root_count,distinct_converged_root_count,state,max_abs_raw_rhs,pH_i,cell_volume_pL,cl_i_mM,cl_target_z,pH_target_z,na_i_minus_published_mM,k_i_minus_published_mM,hco3_i_minus_published_mM,volume_minus_published_pL,quantified_rest_gate_pass,knockout_flow_target_read_by_solver,non_ae4_chassis_fingerprint,failure_reason,core_candidate_id,reference_volume_capacity,log10_capacity_offset,capacity_gate_margin,capacity_gate_pass,profile_kind,knockout_target_read_by_variant_selector,capacity_position,capacity_interval_lower,capacity_interval_upper,capacity_log_interval_fraction
C8_123_SAT_CAPACITY_PROFILE_+0.500,wt,0.24060016140775706,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,42,4.301462450304806,34260353491.475807,0,3,,0,0,"[117.52721336956036, 5.652627151589325, 199.99995720593486, 25.12848039261123, 118.67340188256775, 70.22751878658899, 61.376844237730445]",0.001374406884685748,8.994217092450118,9.059231511070228,70.22751878658899,13.41834585772599,29.774529892144532,5.12848039261123,-1.3265981174322548,49.376844237730445,7.759231511070229,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,rest closure residual 0.00137441 exceeds 1e-8; WT resting Cl is 13.418 SEM from target; WT resting pH is 29.775 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_123_SAT,0.07608445154526564,0.5,-58.68639623900175,False,posthoc_KO_blind_finite_scan,False,,,,
C8_123_SAT_CAPACITY_PROFILE_+1.000,wt,0.7608445154526564,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,18,27.0394438225509,70842262461.77782,0,3,,0,0,"[117.52721337138452, 5.652627152322751, 199.99995735024345, 25.12848039202091, 118.67340188055617, 70.22751878928746, 61.37684424123109]",0.005452384780115641,8.994217104630238,9.059231517606854,70.22751878928746,13.41834585952497,29.774530066146248,5.128480392020911,-1.3265981194438297,49.37684424123109,7.759231517606854,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,rest closure residual 0.00545238 exceeds 1e-8; WT resting Cl is 13.418 SEM from target; WT resting pH is 29.775 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_123_SAT,0.07608445154526564,1.0,-58.686396289283486,False,posthoc_KO_blind_finite_scan,False,,,,
C8_123_SAT_CAPACITY_PROFILE_+2.000,wt,7.608445154526564,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,44,1534.8765802748214,181029236791.22934,0,3,,0,0,"[104.91307789583634, 5.073157185274767, 199.99991960152948, 21.846947256306972, 108.50972928367527, 75.87139973514317, 42.28776749863559]",0.03852528925656959,7.877736133902772,9.059229807734793,75.87139973514317,17.180933156762112,13.82480191289674,1.8469472563069722,-11.49027071632473,30.28776749863559,7.759229807734793,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,rest closure residual 0.0385253 exceeds 1e-8; WT resting Cl is 17.181 SEM from target; WT resting pH is 13.825 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_123_SAT,0.07608445154526564,2.0,-58.686383136421476,False,posthoc_KO_blind_finite_scan,False,,,,
C8_123_SAT_CAPACITY_PROFILE_+3.000,wt,76.08445154526564,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,42,132712.9407535122,1926276553948.4883,0,3,,0,0,"[93.79519609159303, 4.400164744778409, 199.99991479192158, 18.919560504161673, 99.40483116725309, 71.95193493281401, 34.17495216680991]",0.39087005285417137,7.738042733826762,9.05922958987799,71.95193493281401,14.567956621876007,11.829181911810885,-1.080439495838327,-20.595168832746907,22.17495216680991,7.75922958987799,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,rest closure residual 0.39087 exceeds 1e-8; WT resting Cl is 14.568 SEM from target; WT resting pH is 11.829 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_123_SAT,0.07608445154526564,3.0,-58.68638146059992,False,posthoc_KO_blind_finite_scan,False,,,,
C8_123_SAT_CAPACITY_PROFILE_+4.000,wt,760.8445154526563,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`gtol` termination condition is satisfied.,2,3500000.0,0.0,0,3,,0,0,"[90.39929198809185, 5.093397556825227, 445.1002100512003, 18.295619814643583, 96.91871631617175, 71.95193758584286, 37.781616882983705]",1.762432784098214,7.838099220243007,20.161333556326166,71.95193758584286,14.567958390561904,13.258560289185805,-1.7043801853564169,-23.081283683828246,25.781616882983705,18.861333556326166,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,rest closure residual 1.76243 exceeds 1e-8; WT resting Cl is 14.568 SEM from target; WT resting pH is 13.259 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_123_SAT,0.07608445154526564,4.0,-144.08718120250896,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-8.000,wt,7.284767105040051e-10,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,35,2.7076406992512918e-20,1.097215894890999e-06,0,3,,3,1,"[118.56527670856674, 5.5593461789004355, 65.66069702272182, 21.132282475097657, 123.7075129298259, 48.78221496685929, 58.90444477765016]",2.2164741052566762e-13,7.3784738902874825,2.9741779139212,48.78221496685929,-0.8785233554271391,6.692484146964032,1.1322824750976572,3.7075129298258958,46.90444477765016,1.6741779139212,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.692 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-8.0,-11.878291645547693,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-6.000,wt,7.28476710504005e-08,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,34,8.54503293948697e-22,7.353614889374683e-07,0,3,,3,1,"[118.56527711203492, 5.559346301540485, 65.66005907437359, 21.132305113866828, 123.70749077170107, 48.78220900988857, 58.90409023789596]",3.586896039113957e-14,7.378471863239074,2.974149017306124,48.78220900988857,-0.8785273267409556,6.692455189129629,1.1323051138668276,3.7074907717010746,46.90409023789596,1.6741490173061238,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.692 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-6.0,-11.878069363893259,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-4.000,wt,7.284767105040051e-06,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,37,7.634327548770573e-21,7.647436933815305e-07,0,3,,3,1,"[118.56531746147118, 5.559358566412361, 65.59636293436961, 21.134568653924614, 123.70527529922353, 48.78161360871785, 58.868656466971586]",8.423445718917508e-14,7.378269221055575,2.9712638262954902,48.78161360871785,-0.878924260854769,6.689560300793928,1.1345686539246138,3.70527529922353,46.868656466971586,1.6712638262954902,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.690 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-4.0,-11.855875586888388,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-3.000,wt,7.284767105040051e-05,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,7.57663814051097e-20,7.518610413284792e-08,0,3,,3,1,"[118.5656845793072, 5.55947015543205, 65.02604885165375, 21.155121472555244, 123.68515981975088, 48.77622352631187, 58.54831075601732]",3.702397329739854e-13,7.37643274527064,2.9454307842212533,48.77622352631187,-0.8825176491254231,6.663324932437714,1.155121472555244,3.6851598197508793,46.54831075601732,1.6454307842212532,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.663 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-3.0,-11.657159878625025,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-2.000,wt,0.0007284767105040051,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,28,4.5596097204328475e-20,4.757938197859451e-07,0,3,,3,1,"[118.56938208851045, 5.560593800875378, 60.07657302734553, 21.35816137041438, 123.48652448543218, 48.72448772543278, 55.51367253835514]",2.8653309162750474e-13,7.358625029937859,2.72123849949649,48.72448772543278,-0.917008183044814,6.408928999112272,1.3581613704143791,3.4865244854321844,43.51367253835514,1.42123849949649,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.409 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-2.0,-9.932603842280692,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-1.500,wt,0.002303645627579763,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,21,5.196946727037993e-20,6.845609079205404e-07,0,3,,3,1,"[118.578372803459, 5.563324129115631, 51.994694145818386, 21.826842477558937, 123.02855182506597, 48.61445018092785, 49.322675230206144]",3.031465753679229e-13,7.319758453939757,2.355160362005713,48.61445018092785,-0.9903665460481031,5.853692199139385,1.8268424775589374,3.028551825065975,37.322675230206144,1.055160362005713,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 5.854 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-1.5,-7.116618169274716,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-1.250,wt,0.004096525587551286,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,23,5.879013052466607e-20,4.3314329580557816e-07,0,3,,3,1,"[118.58854891982266, 5.5664112285131315, 46.403912429600325, 22.326086121457088, 122.54142585749203, 48.50846423293901, 43.78802567057795]",3.181911123324423e-13,7.281637231137764,2.1019193783442676,48.50846423293901,-1.0610238447073261,5.309103301968054,2.326086121457088,2.5414258574920296,31.78802567057795,0.8019193783442675,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 5.309 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-1.25,-5.168610602648212,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-1.000,wt,0.007284767105040051,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,25,1.3692878899842595e-20,1.041598267519804e-06,0,3,,3,1,"[118.60574009241031, 5.571618725676478, 40.8031103330995, 23.124217890581836, 121.76375873968342, 48.351571031737436, 36.749269424460465]",1.186544418464952e-13,7.227405684697898,1.8482245098616514,48.351571031737436,-1.1656193121750438,4.534366924255677,3.1242178905818356,1.763758739683425,24.749269424460465,0.5482245098616514,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.534 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-1.0,-3.2171116143203946,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.975,wt,0.007716416693062648,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,13,4.504643155447111e-20,3.255674350974963e-07,0,3,,3,1,"[118.60794252529735, 5.572285178371458, 40.28431327846672, 23.223958779536297, 121.66663906538226, 48.332232846160245, 36.00126692196564]",2.703229102226612e-13,7.221193017507575,1.8247249917075534,48.332232846160245,-1.1785114358931708,4.445614535822503,3.2239587795362965,1.666639065382256,24.001266921965637,0.5247249917075534,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.446 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.975,-3.0363460900581023,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.950,wt,0.008173643127146827,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,18,2.6916418652631348e-20,7.202811248020813e-07,0,3,,3,1,"[118.61023969109216, 5.5729801275388136, 39.77672253793883, 23.327605231381774, 121.56572642912707, 48.31206803483554, 35.25139655919925]",1.9207686110955102e-13,7.214867189446184,1.8017330766313773,48.31206803483554,-1.1919546434429737,4.355245563516911,3.3276052313817743,1.5657264291270678,23.25139655919925,0.5017330766313772,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.355 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.95,-2.8594852048567474,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.925,wt,0.00865796193070002,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,5.67307307776645e-20,9.144511960280249e-07,0,3,,3,1,"[118.61263250483566, 5.573703828538984, 39.28102148937063, 23.435214534776488, 121.46096461275607, 48.29101634319075, 34.50135267912908]",3.0003643803800083e-13,7.208438709504466,1.779279719030727,48.29101634319075,-1.2059891045395024,4.2634101357780825,3.435214534776488,1.4609646127560723,22.501352679129077,0.47927971903072697,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.263 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.925,-2.6867670694671295,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.900,wt,0.00917097842753715,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,13,3.652912472738697e-22,9.791258328750986e-08,0,3,,3,1,"[118.61512163093667, 5.574456459816947, 38.79779697933049, 23.546841822914757, 121.35229925434916, 48.269010027219615, 33.75282141860023]",2.561360355752112e-14,7.2019187297962866,1.7573915008059122,48.269010027219615,-1.220659981853591,4.170267568518377,3.5468418229147574,1.3522992543491625,21.752821418600227,0.4573915008059122,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.170 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.9,-2.5183961600454783,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.875,wt,0.00971439306288928,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,21,1.5588377635756962e-20,5.264910833523517e-07,0,3,,3,1,"[118.61770750555873, 5.575238129708973, 38.327534622469855, 23.66254148004251, 121.23967646840087, 48.245973502964624, 33.00745747314281]",1.5622422782441863e-13,7.195318896536116,1.7360904184394028,48.245973502964624,-1.2360176646902516,4.075984236230225,3.66254148004251,1.239676468400873,21.007457473142807,0.43609041843940277,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.076 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.875,-2.354541680303098,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.850,wt,0.010290007039701884,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,21,1.7991909982287742e-20,2.4922786582937893e-06,0,3,,3,1,"[118.62039036955424, 5.576048886497276, 37.87061593130557, 23.782368803263044, 121.12304122328185, 48.2218231313632, 32.266861205842545]",1.6741123137625035e-13,7.188651183927637,1.7153937529859682,48.2218231313632,-1.2521179124245332,3.9807311989662377,3.7823688032630436,1.1230412232818452,20.266861205842545,0.41539375298596815,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.981 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.85,-2.195336561430524,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.825,wt,0.010899728288904747,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,22,5.9329278804708e-20,2.415422058024564e-06,0,3,,3,1,"[118.62317031195869, 5.5768887316206355, 37.42731737237965, 23.906381901498897, 121.00233549408769, 48.19646713777386, 31.532556913691675]",2.9066603050017097e-13,7.181927717032503,1.695314027320334,48.19646713777386,-1.269021908150762,3.8846816718928925,3.9063819014988965,1.0023354940876885,19.532556913691675,0.39531402732033394,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.885 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.825,-2.0408771332333373,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.800,wt,0.011545577793442629,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,12,4.3474386859011726e-20,4.0323855035183524e-07,0,3,,3,1,"[118.62604732270705, 5.577757635658437, 36.99781141179548, 24.03464377330913, 120.87749624759174, 48.1698056757897, 30.805973085602325]",2.5969703413884185e-13,7.175160590149051,1.675859053495964,48.1698056757897,-1.2867962161401987,3.7880084307007316,4.034643773309131,0.8774962475917363,18.805973085602325,0.37585905349596405,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.788 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.8,-1.8912234884304922,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.775,wt,0.012229696287028288,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,1.297157313942498e-21,5.23440105747862e-08,0,3,,3,1,"[118.62902135286875, 5.578655556563113, 36.58216951525385, 24.167224502623657, 120.74845331820364, 48.1417310319987, 30.088425383425555]",4.423976996356975e-14,7.168361687501787,1.6570320686351934,48.1417310319987,-1.3055126453341994,3.6908812500255266,4.167224502623657,0.7484533182036444,18.088425383425555,0.3570320686351933,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.691 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.775,-1.7464005279630244,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.750,wt,0.012954351349821574,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,13,4.973714635109243e-22,1.0246781642532968e-06,0,3,,3,1,"[118.63209238020852, 5.579582459464966, 36.18036699011586, 24.304203504640817, 120.61512724007046, 48.112127959672016, 29.38110295187466]",2.523397747306285e-14,7.1615425137867765,1.6388319542561205,48.112127959672016,-1.3252480268853237,3.593464482668234,4.304203504640817,0.6151272400704642,17.38110295187466,0.33883195425612045,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.593 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.75,-1.6063996481240026,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.725,wt,0.013721944924553942,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,24,1.6338897652662827e-20,1.288999322233884e-06,0,3,,3,1,"[118.63526047759211, 5.580538337296597, 35.7922894580002, 24.445671754159612, 120.47742710009132, 48.08087412376561, 28.685058445010647]",1.4963051828296543e-13,7.154714040809563,1.6212535294564563,48.08087412376561,-1.3460839174895938,3.4959148687080415,4.445671754159612,0.47742710009131883,16.685058445010647,0.32125352945645624,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.496 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.725,-1.4711809958188935,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.700,wt,0.014535021278011356,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,4.879545560900621e-21,1.6753069255903692e-06,0,3,,3,1,"[118.63852588154171, 5.581523231430056, 35.41774069578497, 24.59173393022794, 120.33524847476062, 48.04784063494529, 28.00120197683247]",7.339354432169913e-14,7.147886575593543,1.604287906080854,48.04784063494529,-1.3681062433698088,3.3983796513363296,4.591733930227939,0.33524847476061836,16.00120197683247,0.3042879060808539,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.398 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.7,-1.340676200621954,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.675,wt,0.015396275434264684,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,11,2.6951114802994577e-21,1.5335678748598667e-07,0,3,,3,1,"[118.64188905870897, 5.582537251602964, 35.05645151016598, 24.742510432586403, 120.18847149267809, 48.012892640113805, 27.33029895229775]",6.214967171336857e-14,7.141069653614501,1.5879228907043839,48.012892640113805,-1.3914049065907979,3.300995051635727,4.742510432586403,0.18847149267809016,15.330298952297749,0.2879228907043838,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.301 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.675,-1.214791466956798,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.650,wt,0.016308562107600448,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,21,8.037256893622397e-22,5.960754618912757e-07,0,3,,3,1,"[118.6453507675326, 5.583580594386684, 34.708089316565086, 24.89813921522781, 120.03695907419315, 47.97588995111142, 26.672971580652145]",2.8397096719848327e-14,7.134271960243541,1.572143418520371,47.97588995111142,-1.4160733659257214,3.2038851463362934,4.898139215227811,0.03695907419314892,14.672971580652145,0.27214341852037105,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.204 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.65,-1.0934109116951616,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.625,wt,0.01727490516476095,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,2.248599991344419e-20,2.224248216718367e-06,0,3,,3,1,"[118.64891211368132, 5.584653559693781, 34.37226805609307, 25.05877742738205, 119.88055535616935, 47.93668767499596, 26.029703662377365]",1.793015332965251e-13,7.1275012802668805,1.5569320025408024,47.93668767499596,-1.4422082166693617,3.1071611466697187,5.058777427382051,-0.11944464383064712,14.029703662377365,0.2569320025408024,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.107 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.625,-0.976400019544633,False,posthoc_KO_blind_finite_scan,False,,,,
C8_213_SAT_CAPACITY_PROFILE_-0.600,wt,0.018298507647857426,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,22,1.2082804590074888e-21,3.782311405374301e-06,0,3,,3,1,"[118.65257459758874, 5.585756564865149, 34.04855812791262, 25.224602844764384, 119.71908431704328, 47.895136828138675, 25.400848148984174]",2.7464564622800083e-14,7.120764475378355,1.5422691834943014,47.895136828138675,-1.4699087812408844,3.0109210768336374,5.224602844764384,-0.2809156829567172,13.400848148984174,0.24226918349430138,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 3.011 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C8_213_SAT,0.0728476710504005,-0.6,-0.8636091038023173,False,posthoc_KO_blind_finite_scan,False,,,,
