time_s,apical_export_difference_fmol,mass_balance_reconstruction_fmol,AE4_supply_difference_fmol,remaining_reservoir_difference_fmol,identity_error_fmol
247.8431471719137,17.942205359385667,17.94220528713818,21.384403796713737,23.140793241429122,7.224748799217195e-08
249.8431471719137,18.07501136487315,18.075011292625398,21.52961704126595,23.15320048049412,7.224775089298419e-08
251.8431471719137,18.207835036165008,18.20783496391701,21.674800631904446,23.165560399841006,7.22479995829417e-08
253.8431471719137,18.34067753498593,18.340677462737695,21.819955036613507,23.17787230572938,7.22482340620445e-08
255.8431471719137,18.473539982172298,18.473539909923836,21.96508069934236,23.19013552127209,7.224846143571995e-08
257.8431471719137,18.60642345865152,18.606423386402838,22.110178041581843,23.20234938703257,7.224868170396803e-08
259.8431471719137,18.739329006407345,18.739328934158472,22.255247463836948,23.21451326153204,7.224887355050669e-08
261.8431471719137,18.87225762943065,18.872257557181584,22.40028934700194,23.22662652167392,7.224906539704534e-08
263.8431471719137,19.005210294655427,19.005210222406177,22.545304053644497,23.238688563091884,7.224925013815664e-08
265.8431471719137,19.13818793287969,19.13818786063026,22.690291929204715,23.25069880042802,7.224942777384058e-08
267.8431471719137,19.271191439671014,19.271191367421437,22.8352533031146,23.262656667546736,7.224957698781509e-08
269.8431471719137,19.404221676256668,19.404221604006935,22.98018848984323,23.274561617689862,7.224973330721696e-08
271.8431471719137,19.537279470398047,19.53727939814818,23.12509778987244,23.28641312357783,7.224986831033675e-08
273.8431471719137,19.670365617249345,19.67036554499935,23.269981490607638,23.29821067746186,7.224999620802919e-08
275.8431471719137,19.80348088020044,19.803480807950315,23.41483986722793,23.309953791131186,7.225012410572162e-08
277.8431471719137,19.93662599170392,19.936625919453668,23.559673183479642,23.32164199587954,7.225025200341406e-08
279.8431471719137,20.069801654086234,20.06980158183586,23.704481692416895,23.333274842434605,7.225037279567914e-08
281.8431471719137,20.203008540342935,20.20300846809245,23.849265637092742,23.34485190085386,7.225048648251686e-08
283.8431471719137,20.336247294918223,20.336247222667637,23.994025251204153,23.356372760390087,7.225058595849987e-08
285.8431471719137,20.46951853446862,20.469518462217927,24.138760759693856,23.3678370293295,7.225069253991023e-08
287.8431471719137,20.602822848611027,20.602822776360235,24.283472379311938,23.37924433480527,7.225079201589324e-08
289.8431471719137,20.736160800655185,20.736160728404307,24.428160319139824,23.390594322589088,7.225087728102153e-08
291.8431471719137,20.869532928320723,20.86953285606976,24.572824781079156,23.401886656862963,7.225096254614982e-08
293.8431471719137,21.00293974443879,21.002939672187743,24.717465960307884,23.41312101997371,7.225104781127811e-08
295.8431471719137,21.136381737638615,21.136381665387496,24.862084045705778,23.42429711217185,7.225111886555169e-08
297.8431471719137,21.26985937301899,21.26985930076779,25.006679220251346,23.435414651337126,7.225119702525262e-08
299.8431471719137,21.403373092804884,21.403373020553616,25.15125166139211,23.44647337269206,7.22512680795262e-08
301.8431471719137,21.536923316989416,21.536923244738084,25.29580154138997,23.457473028505454,7.225133202837242e-08
303.8431471719137,21.670510443961334,21.670510371709945,25.440329027643376,23.468413387787002,7.225138887179128e-08
305.8431471719137,21.804134851118178,21.804134778866725,25.58483428298778,23.47929423597462,7.22514528206375e-08
307.8431471719137,21.937796895465397,21.93779682321388,25.729317465975896,23.490115374615584,7.225151676948371e-08
309.8431471719137,22.071496914201504,22.071496841949923,25.87377873113905,23.500876621042693,7.225158071832993e-08
311.8431471719137,22.205235225289627,22.205235153038004,26.018218229230957,23.511577808046525,7.225162335089408e-08
313.8431471719137,22.339012128015582,22.339012055763916,26.162636107455015,23.522218783544666,7.225166598345822e-08
315.8431471719137,22.472827903532703,22.47282783128098,26.307032509676322,23.532799410248913,7.225172282687709e-08
317.8431471719137,22.606682815393626,22.606682743141846,26.45140757661936,23.543319565331082,7.225177967029595e-08
319.8431471719137,22.74057711006931,22.740577037817495,26.595761446052336,23.55377914008841,7.225181519743273e-08
321.8431471719137,22.87451101745556,22.874510945203696,26.7400942529591,23.564178039608976,7.225186493542424e-08
323.8431471719137,23.008484751367035,23.00848467911512,26.884406129699435,23.574516182437883,7.225191467341574e-08
325.8431471719137,23.14249851001931,23.14249843776735,27.028697206158544,23.584793500244764,7.225195730597989e-08
327.8431471719137,23.276552476498992,23.276552404246985,27.172967609886424,23.595009937493003,7.225200704397139e-08
329.8431471719137,23.41064681922218,23.410646746970137,27.31721746622783,23.60516545111126,7.225204257110818e-08
331.8431471719137,23.544781692381463,23.544781620129378,27.46144689844348,23.615260010167667,7.225208520367232e-08
333.8431471719137,23.67895723638179,23.67895716412967,27.605656027823038,23.625293595546935,7.225212073080911e-08
335.8431471719137,23.813173578265292,23.81317350601315,27.749844973790502,23.63526619963092,7.225214204709118e-08
337.8431471719137,23.947430832125463,23.947430759873278,27.89401385400246,23.64517782598275,7.225218467965533e-08
