time_s,WT_q_out_pL_s,KO_q_out_pL_s,WT_cl_i_mM,KO_cl_i_mM,WT_ph_i,KO_ph_i,WT_volume_i_pL,KO_volume_i_pL,WT_chloride_driving_force_V,KO_chloride_driving_force_V,WT_N_fmol_s,KO_N_fmol_s,WT_E_fmol_s,KO_E_fmol_s,WT_A_fmol_s,KO_A_fmol_s,WT_J_fmol_s,KO_J_fmol_s,WT_J_aux_fmol_s,KO_J_aux_fmol_s
498.0,0.001575375088493522,0.0012512144788153102,54.34952890348022,38.2774526581198,7.026097082654829,7.25544092939919,1.4022375034593744,1.3513484576888877,0.00234631912393099,0.0019131996150924258,0.14423774142413076,0.14423774142413076,-0.0008387095548465706,-0.0008387095548465706,0.07144394945133634,0.0,0.370862668417138,0.3024031587310572,0.0,0.0
498.4365251495658,0.0015753123459587655,0.0012511363296314221,54.34729804835245,38.274050848131075,7.026118776970965,7.255538299838267,1.402200499520864,1.3513002812881374,0.0023462371596730813,0.0019130944918733725,0.14424078138363106,0.14424078138363106,-0.0008386777331903022,-0.0008386777331903022,0.07144257534435394,0.0,0.37084971302539577,0.3023865427996893,0.0,0.0
499.0,0.0015752314824723779,0.0012510356145118446,54.3444232643206,38.26966682773623,7.026146698334018,7.255663769612964,1.4021528145481323,1.3512382138772314,0.002346131520820253,0.001912959007977763,0.14424469549104982,0.14424469549104982,-0.000838636727092908,-0.000838636727092908,0.07144080388084134,0.0,0.3708330155921912,0.302365128014914,0.0,0.0
500.0,0.0015750883220222057,0.0012508573218823179,54.339334791819,38.261906158548605,7.0261960235248875,7.2558858382489335,1.4020684104736747,1.3511283935805527,0.0023459444922535357,0.00191271914919338,0.14425161438264883,0.14425161438264883,-0.0008385641469833787,-0.0008385641469833787,0.07143766631979727,0.0,0.3708034535805213,0.30232721558096054,0.0,0.0
500.4365251495658,0.0015750259682083907,0.001250779671473537,54.33711891225013,38.258526301428034,7.0262174645214985,7.255982535619828,1.4020316550102567,1.3510805865800022,0.0023458630292419076,0.0019126146789225779,0.14425462365716588,0.14425462365716588,-0.0008385325413738583,-0.0008385325413738583,0.07143629920160523,0.0,0.370790577416507,0.3023107028555581,0.0,0.0
501.0,0.0015749456056470574,0.0012506795992207722,54.334263424034994,38.254170576431406,7.0262450597577715,7.2561071382380185,1.401984290176768,1.3510189949625009,0.0023457580363426787,0.0019124800367346026,0.14425849822934517,0.14425849822934517,-0.0008384918136831893,-0.0008384918136831893,0.0714345367479045,0.0,0.370773982083683,0.3022894211123354,0.0,0.0
502.0,0.0015748033318550043,0.001250502444822671,54.329209099180744,38.246460007278365,7.0262938085562165,7.256327672501495,1.401900452601206,1.3509100161946666,0.0023455721512036717,0.0019122416685937726,0.14426534716216977,0.14426534716216977,-0.0008384197263586803,-0.0008384197263586803,0.07143141514487472,0.0,0.3707446008038869,0.30225174429170504,0.0,0.0
502.4365251495658,0.0015747413641554325,0.0012504252902122148,54.3270080872236,38.243101973630495,7.0263149988963685,7.2564237019086315,1.4018639437673805,1.3508625753984111,0.0023454911861472937,0.0019121378477680168,0.14426832598014278,0.14426832598014278,-0.0008383883353398105,-0.0008383883353398105,0.07143005498005683,0.0,0.37073180334741535,0.3022353342185465,0.0,0.0
503.0,0.0015746614991598796,0.001250325856986026,54.32417175570292,38.23877437705957,7.026342271434143,7.256547443944884,1.4018168966950284,1.3508014554596863,0.0023453868349602412,0.001912004042764974,0.1442721613125019,0.1442721613125019,-0.0008383478841778894,-0.0008383478841778894,0.07142830149050827,0.0,0.3707153094445663,0.30221418480201157,0.0,0.0
504.0,0.0015745201060795438,0.001250149834010414,54.3191513322014,38.231113611770084,7.0263904498987655,7.256766455464162,1.401733621409306,1.3506933109480406,0.0023452020857402806,0.00191176715723948,0.1442789408122927,0.1442789408122927,-0.0008382762863100278,-0.0008382762863100278,0.07142519576461692,0.0,0.3706861077098135,0.3021767423257524,0.0,0.0
