time_s,q_pL_s,na_i_mM,k_i_mM,cl_i_mM,T_i_mM,A_i_mM,ph_i,hco3_i_mM,V_i_pL,V_l_pL,cl_l_mM,ph_l,osm_lumen_mOsm,N,H,E,B,J4,P,CaCC,paraCl,Va_V,Vb_V,charge_max_fmol,current_residual_A,max_amount_rhs,max_volume_rhs
610.0,0.0011688492675804823,13.513375258963373,119.47279313018922,59.186630080865264,17.678687262604402,27.71180642874908,7.237455824854607,16.46466356026251,1.693764457968263,0.10584424633790242,146.29195057277636,6.657654885294226,301.4399951349819,0.15003947535018047,0.0015852344266647825,0.0009611656132785311,0.004519580409282451,0.0,0.05256530856394005,0.28409936614485903,0.11303160864252576,-0.041315117645219314,-0.08098205302235187,1.2121859072067309e-11,4.1035913200872857e-25,0.028155615306420134,0.00016680773125874685
615.0,0.0011690932745288042,13.502201289549381,119.49694415505351,59.20740760034425,17.689664901269847,27.72658996699563,7.238287200593023,16.477000452182907,1.6945948467140954,0.10584546637264403,146.29376649930802,6.65805512343283,301.44002549592176,0.14999938085028533,0.0015747617532033637,0.0009621238685659923,0.004474920652176337,0.0,0.05252768328758562,0.2841585666939486,0.11305374990979343,-0.04130963816180158,-0.08098478701224603,1.2178702490928117e-11,3.7481621506309067e-25,0.027898784671266136,0.00016534975835060428
620.0,0.0011693350183809154,13.491147874548608,119.52082920750206,59.2280111532187,17.70052754496481,27.741182769220348,7.239108265295539,16.489203083837,1.6954179753931087,0.10584667509190458,146.29556225963032,6.658449761202129,301.4400555439092,0.14995935960496257,0.0015644839262753426,0.0009630684675576953,0.004430858248669555,0.0,0.0524903944018461,0.28421721054797305,0.11307568252099269,-0.04130420321763094,-0.08098748870065896,1.2178702490928117e-11,3.90972086402017e-25,0.027644190511193628,0.00016390369027964764
625.0,0.001169574512435956,13.480213795794995,119.54445137285983,59.24844124324443,17.711277212144143,27.755588414416327,7.239919168726805,16.50127375677818,1.6962339033167881,0.10584787256217978,146.2973380369264,6.658838876056325,301.44008528063614,0.1499194215374463,0.001554396292940164,0.0009639997664475029,0.004387378257936458,0.0,0.05245343995787033,0.2842753011009867,0.11309740761952318,-0.04129881273950751,-0.08099015842207496,1.2178702490928117e-11,3.715850407953054e-25,0.0273918185680036,0.00016246944218221981
630.0,0.0011698117704264793,13.469397834734403,119.56781370796571,59.26869842844436,17.721915847662025,27.769810374095293,7.2407200579449595,16.513214695952346,1.6970426893752075,0.1058490588521324,146.2990940166147,6.659222544766141,301.44011470790844,0.14987957605599345,0.0015444943388140213,0.0009649181064364326,0.004344466371308043,0.0,0.05241681795702253,0.2843328418510031,0.11311892639865417,-0.04129346663755141,-0.0809927965131399,1.2192913345643319e-11,3.360421238496675e-25,0.027141654447362717,0.00016104693029564583
635.0,0.0011700468064824944,13.458698773428335,119.59091924072635,59.28878331762458,17.732445326474558,27.783852016721706,7.24151107736426,16.52502805331892,1.6978443920421689,0.10585023403241248,146.30083038602973,6.659600843392018,301.4401438276352,0.14983983207655394,0.0015347736831279,0.0009658238144868835,0.004302108880038074,0.0,0.05238052635482318,0.2843898363911847,0.11314024009753237,-0.04128816480621547,-0.08099540331219138,1.2235545909788925e-11,3.3927329811745276e-25,0.02689368362987346,0.00015963607189578045
640.0,0.0011702796350972018,13.4481153954896,119.6137709697387,59.30869656702836,17.742867457188478,27.797716612002134,7.24229236881808,16.53671591133114,1.6986390693802613,0.10585139817548601,146.3025473341237,6.659973847261315,301.4401726418211,0.1498001980450031,0.0015252300739616164,0.0009667172040453623,0.004260292644454751,0.0,0.05234456306469557,0.28444628840140945,0.11316134999738263,-0.04128290712525808,-0.08099797915881983,1.2235545909788925e-11,3.0373038117181485e-25,0.026647891482131814,0.00015823678518493678
645.0,0.0011705102710951377,13.43764648694527,119.6363718639552,59.328438877211944,17.75318398536933,27.811407334898146,7.243064071617729,16.548280286183207,1.699426779045206,0.1058525513554757,146.30424505118927,6.660341630947033,301.4402011525568,0.1497606819577897,0.0015158593837051192,0.000967598575717197,0.004219005065147348,0.0,0.05230892596149819,0.2845022016404623,0.11318225741796852,-0.041277693460653686,-0.08100052439346359,1.2249756764504127e-11,3.2957977531409696e-25,0.026404263266966266,0.00015684898922476895
650.0,0.0011707387296018197,13.42729083703868,119.65872486241199,59.34801099004497,17.76339659671315,27.824927269510944,7.243826322611679,16.559723130932586,1.7002075782901716,0.1058536936480091,146.30592372860127,6.660704268250182,301.4402293620118,0.14972129138219673,0.0015066576046783855,0.0009684682179133004,0.0041782340553842045,0.0,0.05227361288487848,0.2845575799385646,0.11320296371422647,-0.041272523665467215,-0.08100303935703151,1.2292389328649733e-11,3.1342390397517064e-25,0.02616278415364849,0.0001554726038917975
655.0,0.0011709650260154554,13.417047238968365,119.68083287399101,59.36741368590929,17.773506920003516,27.838279412716403,7.244579256240853,16.571046338413506,1.7009815239694548,0.10585482513007728,146.3075835585767,6.661061832183278,301.44025727242644,0.14968203347515532,0.0014976208449586858,0.0009693264074541168,0.004137968015343469,0.0,0.05223862164243718,0.2846124271904592,0.11322347027313055,-0.04126739758067276,-0.08100552439055533,1.2320811038080137e-11,2.8434333556510326e-25,0.025923439227348244,0.00015410754978388585
660.0,0.0011711891759800725,13.40691449057226,119.70269877723948,59.38664778101013,17.783516529947395,27.851466677686236,7.24532300459438,16.582251744039656,1.701748672542186,0.10585594587990037,146.30922473395154,6.661414394957139,301.4402848861058,0.14964291500172966,0.0014887453243507041,0.0009701734101487742,0.00409819580743923,0.0,0.05220395001272796,0.28466674734879466,0.11324377851071206,-0.0412623150359394,-0.08100797983486609,1.2320811038080137e-11,2.81112161297318e-25,0.02568621349855499,0.0001527537481938021
665.0,0.001171411195360486,13.396891394957427,119.72432542021637,59.40571412486524,17.793426949819516,27.86449189718383,7.246057697461619,16.59334112841984,1.7025090800754543,0.10585705597680244,146.31084744797306,6.661762027968505,301.4403122054123,0.1496039423522625,0.0014800273705461548,0.0009710094813360002,0.004058906733262453,0.0,0.05216959574809009,0.2847205444180095,0.11326388986928435,-0.04125727585036708,-0.08101040603029673,1.233502189279534e-11,3.1988625251074117e-25,0.025451091911782214,0.00015141112104253467
670.0,0.0011716311002184982,13.386976761080536,119.74571562039085,59.4246135978951,17.80323965399901,27.877357826758892,7.2467834623846885,16.604316219875223,1.7032628022475098,0.1058581555010925,146.31245189410788,6.662104801790648,301.44033923276015,0.14956512155924803,0.0014714634154124032,0.0009718348664030441,0.004020090511497323,0.0,0.05213555657732902,0.28477382244848026,0.11328380581480661,-0.041252279833192906,-0.08101280331640609,1.2363443602225743e-11,3.069615554396001e-25,0.02521805935424931,0.00015007959083574167
675.0,0.001171848906790715,13.377169404281453,119.76687216456159,59.443347109172706,17.81295607033512,27.890067147738364,7.247500424707478,16.61517869678888,1.7040098943504371,0.10585924453395358,146.31403826586313,6.662442786164516,301.4403659706097,0.1495264583129714,0.001463049991454352,0.0009726498012704313,0.00398173725727774,0.0,0.052101830208249975,0.28482658553111284,0.11330352783442882,-0.04124732678445236,-0.08101517203172519,1.2391865311656147e-11,2.7464981276174747e-25,0.024987100663883488,0.00014875908061972947
680.0,0.0011720646314675538,13.367468146772529,119.7877978088235,59.46191559426471,17.82257758241722,27.902622470127703,7.248208707625187,16.62593018986806,1.7047504112929397,0.10586032315733777,146.3156067566211,6.662776049992614,301.44039242146204,0.14948795797691336,0.0014547837283927934,0.0009734545128571927,0.003943837462411114,0.0,0.05206841433005128,0.2848788377921767,0.11332305743416231,-0.04124241649561402,-0.0810175125135231,1.2391865311656147e-11,2.520315928872506e-25,0.02475820063729897,0.00014744951395962162
685.0,0.0011722782907735985,13.357871818087608,119.80849527854993,59.480320013215476,17.832105531692132,27.915026335327497,7.248908432230536,16.636572284255948,1.7054844076026456,0.105861391453868,146.31715755948605,6.663104661333184,301.44041858785374,0.1494496256020197,0.0014466613499017134,0.0009742492195155451,0.00390638197688776,0.0,0.05203530661558833,0.28493058338852817,0.11334239613671038,-0.041237548750173623,-0.08101982509759166,1.240607616637135e-11,2.552627671550359e-25,0.024531344037141384,0.00014615081488872752
690.0,0.001172489901349072,13.348379255491128,119.82896726841787,59.498561348613556,17.84154121949633,27.927281218770716,7.2495997175605345,16.64710652156586,1.7062119374285585,0.10586244950674537,146.3186908671426,6.663428687396878,301.4404444723528,0.14941146594077895,0.001438679670450581,0.0009750341314482171,0.003869361991163525,0.0,0.05200250472350788,0.28498182650305026,0.11336154547941212,-0.041232723324224146,-0.08102211011804786,1.2434497875801753e-11,2.4233807008389483e-25,0.02430651559941341,0.00014486290788253645
695.0,0.0011726994799324793,13.338989304352847,119.84921644244459,59.516640603786456,17.8508859089518,27.939389532392667,7.2502826806400975,16.6575344017805,1.706933054543061,0.1058634973996624,146.3202068717247,6.6637481945435235,301.4404700775539,0.14937348346024334,0.00143083559229255,0.0009758094510984597,0.003832769019588188,0.0,0.05197000630026927,0.2850325713404443,0.11338050701232773,-0.04122793998698951,-0.08102436790715245,1.2448708730516955e-11,2.455692443516801e-25,0.024083700040192363,0.00014358571784346057
700.0,0.0011729070433442958,13.329700818486533,119.86924543406288,59.534558801069764,17.86014082678613,27.951353627030464,7.250957436526228,16.667857385082204,1.7076478123440977,0.10586453521672148,146.32170576469485,6.664063248281178,301.4404954060745,0.14933568235489808,0.0014231261025478218,0.00097657537352462,0.0037965948845248717,0.0,0.05193780898204531,0.2850828221232111,0.11339928229642572,-0.04122319850133642,-0.08102659879514415,1.2448708730516955e-11,2.5849394142282115e-25,0.023862882062345214,0.00014231917007116518
705.0,0.001173112608471627,13.32051266045944,119.88905684620372,59.55231698019118,17.869307165030744,27.96317579467076,7.251624098349226,16.67807689356204,1.7083562638569427,0.10586556304235814,146.32318773673268,6.664373913265113,301.440520460551,0.14929806655855368,0.0014155482704206852,0.0009773320867502732,0.003760831701491439,0.0,0.05190591039652453,0.28513258308794487,0.11341787290189524,-0.04121849862425361,-0.08102880311008792,1.2434497875801753e-11,2.6818746422617694e-25,0.023644046361670862,0.00014106319022043497
710.0,0.0011733161922538482,13.311423701869277,119.90865325141476,59.56991619672208,17.878386082651794,27.974858270635043,7.252282777354467,16.688194312867598,1.7090584617361673,0.10586658096126925,146.32465297763267,6.664680253298868,301.4405452436355,0.14926063975610993,0.0014080992445029677,0.0009780797721006098,0.0037254718649187947,0.0,0.05187430816460201,0.2851818584817993,0.11343628040655052,-0.04121384010731127,-0.08103098117773712,1.2448708730516955e-11,2.455692443516801e-25,0.023427177633033203,0.0001398177043105441
715.0,0.0011735178116691364,13.30243282359646,119.92803719198244,59.58735752063183,17.887378707071985,27.986403235627197,7.252933582941369,16.69821099374196,1.7097544582672195,0.10586758905834569,146.32610167620942,6.664982331335126,301.44056975799197,0.14922340539441975,0.0014007762502002967,0.000978818604516949,0.003690508034821257,0.0,0.051842999901984266,0.28523065255923274,0.11345450639434553,-0.04120922269709122,-0.08103313332140775,1.2462919585232157e-11,2.100263274060422e-25,0.02321226057595918,0.00013858263871192314
720.0,0.001173717483721809,13.293538916026959,119.94721118008658,59.60464203490325,17.896286135632543,27.997812817725556,7.253576622702928,16.708128253508114,1.7104443053682281,0.10586858741860905,146.3275340202119,6.665280209478469,301.44059400629396,0.14918636669305305,0.0013935765872366778,0.0009795487528590089,0.003655933124019012,0.0,0.05181198322069074,0.2852789695789023,0.1134725524539717,-0.04120464613559899,-0.081035259861865,1.2519763004092965e-11,2.455692443516801e-25,0.022999279900239478,0.00013735792009350449
725.0,0.0011739152254304941,13.284740879254498,119.96617769795606,59.621770834240145,17.905109436957623,28.009089094249955,7.254212002462603,16.717947377455637,1.7111280545914378,0.10586957612715248,146.32895019624357,6.665573948987834,301.44061799122113,0.14914952665422132,0.0013864976272720759,0.0009802703801875838,0.003621740286173853,0.0,0.051781255730481,0.285326813800813,0.11349042017755308,-0.041200110160649873,-0.08103736111722014,1.2519763004092965e-11,2.261821987449685e-25,0.022788220331023318,0.00013614347545624905
730.0,0.0011741110538170535,13.276037623256045,119.9849391980541,59.63874502383034,17.9138496522654,28.020234093579514,7.254839826311756,16.727669620178823,1.7118057571248857,0.10587055526908527,146.33035038969064,6.665863610280701,301.44064171545693,0.14911288807262837,0.0013795368115911914,0.00098098364403631,0.003587922904319056,0.0,0.051750815040185645,0.28537418948359483,0.1135081111594168,-0.04119561450623833,-0.08103943740283849,1.2519763004092965e-11,2.164886759416127e-25,0.022579066613907822,0.0001349392320924459
735.0,0.001174304985896177,13.267428068050172,120.00349810326185,59.65556571819103,17.922507796591855,28.031249796856677,7.255460196644588,16.73729620682691,1.7124774637937308,0.10587152492948089,146.3317347846555,6.6661492529368855,301.44066518168586,0.149076453544544,0.0013726916488961357,0.0009816886966658763,0.003554474580116312,0.0,0.05172065875897325,0.2854211008820089,0.11352562699494846,-0.04119115890288409,-0.08104148903125596,1.2562395568238571e-11,1.71252236192619e-25,0.022371803519569355,0.0001337451175755335
740.0,0.0011744970386657007,13.258911143831245,120.02185680708973,59.67223404006466,17.93108485996718,28.04213813964769,7.2560732141936315,16.74682833431124,1.7131432250618344,0.10587248519332851,146.33310356389737,6.666430935703919,301.4406883925917,0.14904022547681528,0.0013659597131639204,0.0009823856853085062,0.0035213891235532997,0.0,0.05169078449752793,0.2854675522445714,0.11354296927951657,-0.04118674307796331,-0.08104351631210575,1.2562395568238571e-11,1.906392817993306e-25,0.022166415848378723,0.0001325610597833326
745.0,0.001174687229097507,13.250485791089506,120.04001767388414,59.68875111938818,17.939581808513893,28.052901013499437,7.256678978062863,16.75626717243314,1.7138030910330142,0.10587343614548754,146.33445690877716,6.666708716501947,301.4407113508549,0.14900420609516887,0.0013593386415997263,0.0009830747523966923,0.003488660543292241,0.0,0.051661189869171835,0.2855135478113745,0.11356013960747138,-0.041182366756018565,-0.08104551955205212,1.2590817277668975e-11,2.164886759416127e-25,0.021962888434599814,0.00013138698685906435
750.0,0.0011748755741290751,13.242150960709187,120.05798303906006,59.70511809230844,17.94799958550286,28.063540267457736,7.257277585761378,16.76561386497371,1.7144571114525593,0.10587437787064538,146.33579499920904,6.666982652430113,301.4407340591508,0.14896839745246138,0.0013528261326489737,0.0009837560357832662,0.0034562830374123455,0.0,0.05163187249090445,0.28555909181201655,0.11357713957120619,-0.04117802965905532,-0.08104749905473324,1.2633449841814581e-11,1.7448341046040428e-25,0.021761206150568924,0.00013022282721480765
755.0,0.0011750620906555349,13.233905614055285,120.07575520932728,59.7213361002631,17.956339112339155,28.074057709491104,7.257869133234794,16.77486953071208,1.7151053357084312,0.10587531045327768,146.3371180136154,6.667252799772361,301.4407565201481,0.1489328014362714,0.001346419944097989,0.0009844296689473302,0.0034242509847341182,0.0,0.05160282998439519,0.2856041884637088,0.11359397076028359,-0.04117373150681963,-0.08104945512071,1.2605028132384177e-11,1.7771458472818954e-25,0.02156135391048064,0.00012906850953033088
760.0,0.001175246795522339,13.225748723040292,120.09333646294048,59.737406289103646,17.964601289510497,28.084455107880572,7.2584537148972235,16.784035264409916,1.7157478128327328,0.1058762339776117,146.33842612888768,6.667519214004635,301.4407787365066,0.148897419776454,0.001340117891228044,0.000985095781192462,0.0033925589364963973,0.0,0.051574059976898255,0.2856488419694788,0.11361063476061888,-0.04116947201706331,-0.08105138804742297,1.2605028132384177e-11,1.5832753912147795e-25,0.021363316674164995,0.00012792396276094676
765.0,0.0011754297055183356,13.217679270181968,120.11072904994113,59.753329808276646,17.972786997472706,28.094734192523074,7.259031423661086,16.793112137731388,1.7163845915028815,0.10587714852759168,146.33971952035037,6.667781949801442,301.44080071087615,0.14886225405208953,0.0013339178450512367,0.0009857544978322252,0.0033612016085538586,0.0,0.051545560102128116,0.28569305651652865,0.11362713315372042,-0.041165250905792296,-0.08105329812915427,1.2605028132384177e-11,1.5832753912147795e-25,0.0211670794504977,0.000126789116105333
770.0,0.0011756108373694063,13.20969624864282,120.1279351924215,59.76910781004357,17.98089709750196,28.104896656204883,7.259602350967479,16.8021012001332,1.717015720043053,0.10587805418684704,146.34099836173024,6.668041061043696,301.44082244589504,0.14882730569840602,0.0013278177305950363,0.0009864059403687894,0.0033301738738906635,0.0,0.05151732800106242,0.2857368362746811,0.11364346751598128,-0.04116106788750369,-0.08105518565699671,1.2605028132384177e-11,1.6155871338926322e-25,0.02097262730080135,0.00012566389902753474
775.0,0.0011757902077325052,13.201798662262743,120.14495708477958,59.78474144875261,17.988932432490543,28.114944155796188,7.2601665868145,16.81100347969643,1.7176412464253354,0.10587895103866253,146.34226282512765,6.6682966008259,301.44084394418866,0.14879257601313264,0.001321815525262522,0.00098705022666014,0.0032994707555992885,0.0,0.05148936132271212,0.28578018539496575,0.11365963941802104,-0.041156922675407805,-0.08105705091882698,1.2661871551244985e-11,1.6802106192483375e-25,0.02077994534190089,0.00012454824126334973
780.0,0.0011759678331901419,13.19398552557489,120.16179689399394,59.80023188014552,17.996893827713006,28.124878313419057,7.26072421978612,16.819819983931765,1.718261218271168,0.10587983916595071,146.3435130809932,6.668548621464504,301.4408652083684,0.14875806616284748,0.0013159092572368784,0.000987687471081146,0.003269087420143201,0.0,0.0514616577248235,0.2858231080082796,0.1136756504240742,-0.04115281498163964,-0.08105889419928541,1.2661871551244985e-11,1.4217166778255163e-25,0.020589018749180538,0.00012344207279301822
785.0,0.0011761437302452383,13.186255863816555,120.17845675988862,59.81558026071085,18.004782091541678,28.134700717543456,7.261275337079102,16.82855170053219,1.7188756828524916,0.1058807186512262,146.3447492981058,6.668797174505575,301.44088624103034,0.14872377718879182,0.0013100970039560194,0.0009883177846743627,0.0032390191710356896,0.0,0.05143421487455361,0.28586560822417395,0.11369150209142195,-0.04114874451745716,-0.08106071577975886,1.269029326067539e-11,1.8417693326376007e-25,0.02039983275931284,0.00012234532386590897
790.0,0.0011763179153164189,13.178608712924682,120.19493879541666,59.83078774706929,18.012598016135854,28.144412924059704,7.261820024530478,16.83719959810217,1.7194846870931888,0.1058815895765821,146.34597164355546,6.669042310733558,301.4409070447544,0.1486897100126877,0.0013043768906275215,0.0009889412752953598,0.00320926144277278,0.0,0.05140703044908162,0.2859076901297091,0.11370719596986717,-0.0411447109934299,-0.08106251593836973,1.2718714970105793e-11,1.550963648536927e-25,0.02021237267299472,0.00012125792497589129
795.0,0.0011764904047335601,13.171043119527962,120.21124508693242,59.8458554954001,18.020342378085484,28.15401645728503,7.262358366643148,16.845764626839255,1.7200882775702449,0.1058824520236678,146.34718028272752,6.6692840801793265,301.4409276221036,0.14865586544206205,0.001298747088808633,0.0009895580477488105,0.003179809795139557,0.0,0.05138010213619877,0.28594935778841934,0.11372273360124598,-0.04114071411961577,-0.08106429494996721,1.2704504115390591e-11,1.5832753912147795e-25,0.020026623857376857,0.00012017980689283943
800.0,0.0011766612147338209,13.163558140924858,120.22737769448153,59.860784660897146,18.028015939031505,28.16351281094951,7.262890446612033,16.854247719194923,1.720686500515198,0.10588330607366911,146.34837537929033,6.669522532129245,301.4409479756225,0.1486222441755777,0.0012932058150228979,0.0009901682039196965,0.0031506599077438862,0.0,0.05135342763483852,0.2859906152393392,0.11373811651897933,-0.041136753605728826,-0.08106605308612413,1.2718714970105793e-11,1.4217166778255163e-25,0.019842571748496685,0.00011911090065315076
805.0,0.0011768303614578118,13.15615284505954,120.24333865207856,59.875576397261156,18.035619446245228,28.172903449121396,7.263416346348443,16.862649790492352,1.72127940181532,0.10588415180728906,146.34955709518505,6.669757715133507,301.4409681078375,0.14858884680791248,0.001287751329437359,0.0009907718428961978,0.0031218075748845214,0.0,0.05132700465558949,0.2860314664961263,0.1137533462476562,-0.041132829161296826,-0.08106779061513553,1.2732925824820995e-11,1.6478988765704848e-25,0.019660201853437448,0.00011805113754095463
810.0,0.0011769978609462552,13.148826310484903,120.2591299680015,59.89023185621937,18.043153633187025,28.182189807114533,7.263936146504997,16.870971739525856,1.7218670270150844,0.10588498930473128,146.35072559061786,6.669989677015412,301.44098802125507,0.14855567383464607,0.0012823819345728529,0.0009913690610882174,0.0030932487006236557,0.0,0.05130083092115242,0.2860719155462424,0.11376842430265319,-0.041128940495810354,-0.08106950780202223,1.2747136679536197e-11,1.4863401631812216e-25,0.019479499752483392,0.00011700044911865321
815.0,0.0011771637291367349,13.141577626324743,120.27475362507306,59.90475218707719,18.050619220028207,28.19137329234003,7.2644499264988225,16.879214449121324,1.7224494213173707,0.10588581864568368,146.35188102405417,6.670218464879907,301.44100771836196,0.14852272565672603,0.0012770959740708277,0.0009919599523384275,0.003064979294158735,0.0,0.051274904166784235,0.2861119663502153,0.11378335218978115,-0.04112508731886279,-0.08107120490853559,1.2732925824820995e-11,1.2924697071141057e-25,0.0193004511010208,0.00011595876721887523
820.0,0.0011773279818608985,13.134405892223954,120.29021158095782,59.91913853629496,18.058016914154496,28.200455285142283,7.264957764535307,16.887378786680436,1.7230266295849563,0.1058866399093045,146.35302355221495,6.670444125123014,301.441027201624,0.14849000258495257,0.0012718918314903586,0.0009925446080294037,0.003036995465377825,0.0,0.05124922214068917,0.28615162284095735,0.113798131404965,-0.04112126934028271,-0.08107288219316688,1.2718714970105793e-11,1.454028420503369e-25,0.019123041631439297,0.00011492602393863992
825.0,0.0011774906348417436,13.127310218298954,120.30550576844566,59.93339204709304,18.06534741063638,28.209437139583706,7.265459737630209,16.895465604689523,1.7235986963417507,0.10588745317420872,146.35415333007455,6.670666703440505,301.44104647348604,0.14845750484406917,0.0012667679291574734,0.0009931231171840286,0.00300929342068378,0.0,0.0512237826044007,0.2861908889231522,0.11381276343394714,-0.04111748627025801,-0.08107453991115733,1.2775558388966601e-11,1.357093192469811e-25,0.01894725715480175,0.00011390215166279727
830.0,0.001177651703691285,13.120289725077049,120.3206380957502,59.94751385907999,18.072611392683157,28.218320184215827,7.265955921632307,16.903475741214166,1.7241656657743163,0.10588825851845643,146.35527051086083,6.670886244837401,301.44106553637124,0.14842523257687706,0.0012617227270422526,0.0009936955665624057,0.002981869458982667,0.0,0.05119858333311373,0.2862297684726919,0.1138272497520206,-0.041113737819453135,-0.0810761783145123,1.2775558388966601e-11,1.6478988765704848e-25,0.018773083562507564,0.00011288708304060813
835.0,0.0011778112039083051,13.113343543436937,120.33561044679298,59.96150510790582,18.07980953206715,28.227105722803287,7.266446391244493,16.911410020361696,1.7247275817331327,0.10588905601954153,146.35637524605613,6.671102793636736,301.44108439268075,0.14839318584798153,0.0012567547216844653,0.0009942620407526947,0.0029547199679129635,0.0,0.051173622116010745,0.2862682653361779,0.11384159182378284,-0.04111002369911903,-0.08107779765201598,1.2775558388966601e-11,9.04728794979874e-26,0.018600506827747915,0.0001118807510135831
840.0,0.0011779691508764679,13.106470814538943,120.35042468150195,59.975366924936395,18.08694248953347,28.235795035035803,7.266931220045367,16.919269252731095,1.7252844877341496,0.10588984575438234,146.35746768540042,6.67131639348908,301.44110304479346,0.14836136464756647,0.0012518624451447156,0.000994822622258835,0.0029278414202234563,0.0,0.05114889675654115,0.28630638333046354,0.11385579110291626,-0.04110634362119664,-0.08107939816924958,1.2747136679536197e-11,1.6155871338926322e-25,0.018429513006948478,0.00011088308880645502
845.0,0.0011781255598624725,13.099670689757161,120.36508263609512,59.98910043694987,18.094010915182892,28.244389377196814,7.2674104805093735,16.927054235833786,1.725836426960085,0.10589062779931237,146.3585479768949,6.671527087381319,301.4411214950654,0.14832976889482924,0.0012470444640006518,0.0009953773915827857,0.0029012303703660424,0.0,0.05112440507269722,0.28634412624225336,0.11386984903198621,-0.041102697298413995,-0.08108098010860984,1.27613475342514e-11,1.0339757656912846e-25,0.018260088241032757,0.00010989402993329903
850.0,0.0011782804460145375,13.092942330602098,120.37958612337813,60.002706765852764,18.10101544884195,28.252889982821692,7.267884244027423,16.934765754503378,1.7263834422620117,0.10589140223007269,146.35961626680805,6.671734917646177,301.44113974582973,0.1482983984414439,0.0012422993783664771,0.0009959264273039852,0.0028748834512224257,0.0,0.05110014489724607,0.2863814978277405,0.11388376704226427,-0.04109908444437742,-0.08108254370933073,1.27613475342514e-11,1.2924697071141057e-25,0.01809221875666253,0.00010891350819044977
855.0,0.0011784338243609306,13.08628490864587,120.39393693302658,60.016187028415324,18.107956720408737,28.261298063315973,7.2683525809261,16.942404581278822,1.726925576160689,0.10589216912180466,146.36067269968154,6.671939925970965,301.4411577993965,0.1482672530747066,0.0012376258209546214,0.000996469806153858,0.0028487973710241005,0.0,0.0510761140779607,0.2864185018122951,0.11389754655356507,-0.041095504773657116,-0.08108408920750511,1.2775558388966601e-11,1.1309109937248425e-25,0.01792589086731669,0.00010794145767799475
860.0,0.0011785857098087827,13.079697605438554,120.40813683188138,60.02954233602499,18.114835350187487,28.269614808564597,7.268815560487374,16.949971476778,1.7274628708481834,0.10589292854904392,146.36171741833837,6.672142153407047,301.4411756580525,0.14823633252071583,0.0012330224561585498,0.0009970076030878378,0.002822968910392409,0.0,0.05105231047780941,0.2864551418901824,0.11391118897410707,-0.04109195800186707,-0.08108561683610929,1.2775558388966601e-11,8.077935669463161e-26,0.017761090974353494,0.00010697781280196513
865.0,0.0011787361171429617,13.073179612427664,120.42218756422902,60.042773794456636,18.121651949201144,28.27784138750414,7.26927325096694,16.957467190047087,1.7279953681892375,0.10589368058571481,146.36275056389067,6.672341640378546,301.44119332406063,0.14820563644725657,0.0012284879791749485,0.0009975398913529268,0.0027973949195520985,0.0,0.051028731975146645,0.2864914217243303,0.11392469570038402,-0.041088443845740306,-0.08108712682502728,1.2775558388966601e-11,1.1632227364026952e-25,0.0175978055679174,0.00010602250825288129
870.0,0.0011788850610251701,13.066730130869402,120.43609085209415,60.05588250365978,18.12840711949406,28.28597894868738,7.2697257196130565,16.964892458901485,1.7285231097229214,0.10589442530512586,146.36377227575005,6.672538426691708,301.4412107996604,0.14817516446671639,0.0012240211151452471,0.0009980667425530236,0.002772072315652641,0.0,0.05100537646386429,0.28652734494612203,0.11393806811705909,-0.041084962023198814,-0.08108861940107785,1.2789769243681803e-11,1.357093192469811e-25,0.017436021227838466,0.00010507547904137237
875.0,0.0011790325559930843,13.06034837174348,120.44984839551692,60.068869557560234,18.135101454414805,28.294028620813666,7.270173032684077,16.972248010244705,1.7290461366640386,0.10589516277996543,146.3647826916371,6.6727325515435325,301.44122808706754,0.1481449161387303,0.001219620618333917,0.000998588226710212,0.0027469980802460564,0.0,0.05098224185354647,0.2865629151552305,0.11395130759686684,-0.04108151225341935,-0.08109009478804084,1.2803980098397005e-11,1.1955344790805478e-25,0.017275724624383842,0.00010413666048012145
880.0,0.0011791786164597419,13.054033555660283,120.46346187284206,60.08173604387745,18.141735538890295,28.301991513252652,7.27061525546646,16.979534560379964,1.72956448990481,0.10589589308229871,146.36578194759304,6.672924053531018,301.4412451884741,0.14811489097285904,0.0012152852713243744,0.0009991044123240794,0.0027221692568609834,0.0,0.05095932606958689,0.2865981359194777,0.11396441550053658,-0.0410780942568943,-0.08109155320668616,1.2803980098397005e-11,8.401053096241687e-26,0.017116902519002525,0.00010320598819094692
885.0,0.001179323256712947,13.047784912771995,120.47693294099274,60.094483043954455,18.14830994968189,28.309868716536386,7.271052452291526,16.986752815301568,1.7300782100163137,0.10589661628356474,146.3667701779907,6.673112970659678,301.44126210604804,0.14808508843101154,0.0012110138842493642,0.0009996153664273634,0.002697582948717824,0.0,0.0509366270533113,0.28663301077472714,0.1139773931767213,-0.04107470775548901,-0.0810929948748018,1.2775558388966601e-11,1.454028420503369e-25,0.016959541764934777,0.00010228339812799725
