time_s,q_pL_s,na_i_mM,k_i_mM,cl_i_mM,T_i_mM,A_i_mM,ph_i,hco3_i_mM,V_i_pL,V_l_pL,cl_l_mM,ph_l,osm_lumen_mOsm,N,H,E,B,J4,P,CaCC,paraCl,Va_V,Vb_V,charge_max_fmol,current_residual_A,max_amount_rhs,max_volume_rhs
132.0,0.0016753571156541748,15.656127217457714,113.22982220844182,56.987610270185435,8.790412432123523,18.14622482885028,7.000402830158956,7.804837280339002,1.4522547286466805,0.10837678557827088,147.8189723095421,6.5757446133834385,301.55151295902357,0.1408247122245976,0.00919774019220314,-0.0007915391086707714,0.07279872149208776,0.07689137874790708,0.05860743582460002,0.39184789197358894,0.1444858556837207,-0.027953720324690477,-0.07948261786446705,9.947598300641403e-14,3.2311742677852644e-26,0.0408478401570571,0.00023553611120088135
133.0,0.0016750263050509364,15.664531023503118,113.2200822649142,56.973402721921225,8.788703543911724,18.150387795768964,7.000690902690079,7.803895563905869,1.4520194852458572,0.10837513152525469,147.81858038149102,6.576190172841835,301.55144713796386,0.1408494438804094,0.009177665763797208,-0.0007912254794706627,0.0727898654547073,0.07690019128101953,0.05862692582164623,0.39178037892604534,0.14446678997694,-0.02795988636852537,-0.07948149652740619,1.1368683772161603e-13,1.2924697071141057e-25,0.040710387766498005,0.00023494825208141392
134.0,0.0016746966662549102,15.672885537498738,113.21038761203069,56.9592541616243,8.786978043546243,18.154506988477948,7.000977113691433,7.802934856299138,1.4517848368565551,0.10837348333127456,147.81819065682308,6.576635174500576,301.55138184984975,0.1408747389594416,0.009157754532459997,-0.0007909201844323595,0.07278128761683278,0.076908358859254,0.058646272883113096,0.39171312311710477,0.1444478105083784,-0.027966028421454587,-0.07948038408413187,1.1368683772161603e-13,1.0339757656912846e-25,0.0405724573211171,0.0002343462483764291
135.0,0.0016743681984500687,15.681191762324543,113.20073752403653,56.94516423461435,8.785237045201303,18.15858356851858,7.001261483518116,7.801956192588247,1.4515507972371695,0.10837184099225035,147.81780308414224,6.577079550766585,301.55131708194443,0.14090057076910842,0.009138004272200982,-0.0007906228895011467,0.0727729768357371,0.0769159076862071,0.05866547987216339,0.39164612320552367,0.1444289161940353,-0.027972146612366824,-0.07947928025446183,1.2789769243681803e-13,1.7448341046040428e-25,0.04043408982728981,0.0002337307812211168
136.0,0.0016740409007235002,15.689450671104021,113.19113129630676,56.931132594207234,8.783481622407418,18.162618659766537,7.001544032104403,7.80096057107633,1.451317379561529,0.1083702045036175,147.8174176123765,6.577523237025898,301.55125282188857,0.1409269134497662,0.0091184128071736,-0.000790333272271989,0.07276492234497527,0.07692286310010633,0.05868454956535659,0.39157937788108477,0.14441010598163453,-0.027978241066881973,-0.07947818476713028,1.5631940186722204e-13,5.169878828456423e-26,0.040295324940326394,0.00023310250951073287
137.0,0.0016737147720388397,15.697663199746732,113.18156825059276,56.917158903500415,8.78171279799526,18.166613339098404,7.001824778862507,7.799948944152495,1.4510845962759733,0.1083685738601942,147.81703419102317,6.577966172385617,301.5511890577979,0.1409537421588684,0.009098978019396067,-0.0007900510249282876,0.07275711385047072,0.07692924935244297,0.058703484636227224,0.3915128858711006,0.14439137885889602,-0.02798431190659234,-0.07947709736217719,1.1368683772161603e-13,5.816113682013476e-26,0.040156200629301114,0.0002324620650267402
138.0,0.0016733898112666985,15.705830256505878,113.17204772826214,56.90324283284896,8.779931557221982,18.17056864853805,7.002103742812135,7.7989222301930905,1.4508524592846463,0.1083669490563335,147.81665277009213,6.5784082986647725,301.55112577813907,0.14098103282951835,0.009079697837646162,-0.0007897758504202644,0.07274954140697719,0.07693508989152699,0.05872228767814651,0.3914466459301584,0.14437273384288538,-0.02799035925016605,-0.07947601778795148,1.7053025658242404e-13,3.2311742677852644e-26,0.04001675360498619,0.00023181005889037136
139.0,0.001673066017159927,15.71395271504033,113.16256909517676,56.889384061490425,8.778138838484066,18.17448558662109,7.002380942485574,7.797881305110175,1.4506209798169991,0.10836533008579964,147.81627330037492,6.578849561070565,301.55106297182016,0.14100876234233004,0.00906057024466617,-0.0007895074651806072,0.07274219550694676,0.07694040715737234,0.05874096118907513,0.3913806568459961,0.14435416998766315,-0.02799638321266417,-0.07947494580333168,9.947598300641403e-14,1.1632227364026952e-25,0.03987701900817886,0.00023114707699758595
140.0,0.0016727433883828608,15.722031423302612,113.15313173541102,56.87558227524244,8.776335545451667,18.178365119638638,7.002656396048839,7.796827013357745,1.450390168599682,0.10836371694191431,147.81589573332198,6.57928990728022,301.5510006280759,0.14103690830047733,0.00904159326683413,-0.0007892455955912548,0.07273506696613613,0.07694522284465827,0.0587595075927492,0.3913149174303409,0.14433568637442035,-0.028002383906536192,-0.07947388117493648,1.4210854715202004e-13,1.550963648536927e-25,0.03973703080780773,0.000230473686030854
141.0,0.0016724219234883987,15.730067197083667,113.14373505578736,56.8618371679807,8.774522538494226,18.182208173648732,7.002930121212663,7.795760160125624,1.4501600357337465,0.108362109617442,147.815520021328,6.579729288057383,301.55093873655136,0.1410654491900948,0.009022764980888878,-0.0007889899804921068,0.07272814700578153,0.07694955771270849,0.058777929224522615,0.39124942652423644,0.14431728211855005,-0.028008361441005755,-0.07947282367918804,1.2789769243681803e-13,6.462348535570529e-26,0.0395968215111461,0.00022979042923613178
