ae4_expression,ae4_parameters_sha256,architecture,calcium_uM,conservation_ratio,endpoint_ae4_cl_source_fmol_s,endpoint_ae4_hco3_source_fmol_s,endpoint_ae4_k_source_fmol_s,endpoint_ae4_na_source_fmol_s,endpoint_cell_cl,endpoint_cell_k,endpoint_cell_na,endpoint_cell_ph,endpoint_flow_pL_s,exact_time_grid,initial_ae4_cl_source_fmol_s,initial_ae4_hco3_source_fmol_s,initial_ae4_k_source_fmol_s,initial_ae4_na_source_fmol_s,initial_cell_cl,initial_cell_k,initial_cell_na,initial_cell_ph,initial_core_sha256,initial_max_amount_rhs_fmol_s,initial_max_volume_rhs_pL_s,max_ae4_charge_residual_fmol_s,max_pointwise_anion_law_change_fmol_s,max_pointwise_chloride_law_change_fmol_s,max_pointwise_other_rhs_change,negative_net_cycle_samples,nonnegative_flow,opposing_cation_samples,positive_core,reference_opposing_cation_samples,root_id,routing_family,sample_count,solver,solver_message,solver_success,total_0_600_pL,trajectory_path,valid,wall_seconds,whole_cell_parameters_sha256
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.5,0.0022595258997171186,0.004433839817257351,-0.008867679634514703,-0.017108926731856742,0.012675086914599391,60.51711090606218,125.64179548838929,10.700119137273793,7.341834630545355,0.0020310342710459675,True,0.0031879366020796554,-0.006375873204159311,-0.014456883279982716,0.011268946677903062,64.55772624520677,128.8291140437813,8.265984548495894,7.33900604857434,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,6.401129626354418e-16,1.240327285323417e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.2421550665997492,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.50_original_e0.05_production_radau.npz,True,0.8564168000011705,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.5,0.002732036818997585,0.0029987144066169757,-0.0059974288132339515,-0.0027639021215789526,-0.00023481228503802326,61.049399573561814,123.23186850477161,10.46938544139905,7.088665855958796,0.0020120983803956854,True,0.003801050670580758,-0.007602101341161516,-0.003382394907138043,-0.00041865576344271506,52.01352951313897,116.87329561535007,14.465986422416755,7.045404735077692,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,0.18886948611494264,2.749536709423239e-16,0.0,0.0,0.0,0.0,153,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.181750986510383,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.50_routing_only_e1.00_production_radau.npz,True,0.9247536749971914,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.1,0.00020961010704922955,0.004569870252641786,-0.009139740505283572,-0.07550893406268949,0.0709390638100477,51.81582984722154,99.78173696869754,26.262946814149476,6.83838368421745,0.00116429974408222,True,0.004407693092673928,-0.008815386185347857,-0.07239630457488788,0.06798861148221395,52.21277016956934,107.77878131867274,18.407742948763282,6.841704036459819,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,1.3938503129473645e-13,9.204876444401933e-17,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.7193712867851209,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.10_original_e1.00_production_radau.npz,True,0.8042011100005766,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.5,0.0019433343823038738,0.004329556053089995,-0.00865911210617999,-0.0040014172715927224,-0.0003281387814972729,61.21095084623289,126.119771711989,10.342532508691232,7.341635267767332,0.002043174239081702,True,0.0031879366020796554,-0.006375873204159311,-0.0029957237880187783,-0.00019221281406087674,64.55772624520677,128.8291140437813,8.265984548495894,7.33900604857434,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,0.011461159491964051,1.240327285323417e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.246733716890235,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.50_routing_only_e0.05_production_radau.npz,True,0.987993404000008,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.1,1.0658141036401503e-05,0.004319516547393858,-0.008639033094787717,-0.00866341347623888,0.004343896928845021,60.719997449095146,116.51588542590805,14.948420074779227,7.131802059471214,0.0013846178340528592,True,0.0036916132544501145,-0.007383226508900229,-0.007526478029316462,0.003834864774866348,60.02915505230174,119.78588394653484,11.683710203193241,7.143002941126565,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,1.4276774207289122e-15,1.4131491116176065e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8367580788124779,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.10_original_e0.05_production_radau.npz,True,0.8492252040014137,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.1,0.00010125233984581428,0.003937485230337628,-0.007874970460675257,-0.0034695079325434055,-0.00046797729779422294,60.34935981902133,113.22945808653505,15.272717877084137,6.863034453908387,0.0013585775098861304,True,0.004407693092673928,-0.008815386185347857,-0.0037647109524017665,-0.000642982140272162,52.21277016956934,107.77878131867274,18.407742948763282,6.841704036459819,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,0.06863159362253175,9.204876444401933e-17,0.0,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.7910263294883627,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.10_routing_only_e1.00_production_radau.npz,True,0.9067513660011173,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.1,1.4210854715202002e-05,0.004272924439769323,-0.008545848879538647,-0.0038002112991832554,-0.0004727131405860678,61.22597721988566,117.02202791416047,14.556519619038617,7.131764207717275,0.0013933563227946672,True,0.0036916132544501145,-0.007383226508900229,-0.0033635393775494197,-0.0003280738769006949,60.02915505230174,119.78588394653484,11.683710203193241,7.143002941126565,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,0.004162938651767686,1.4131491116176065e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8398976766457608,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.10_routing_only_e0.05_production_radau.npz,True,0.8478026149969082,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.25,0.0014601653219870059,0.004558203283929543,-0.009116406567859087,-0.06891775576615944,0.0643595524822299,48.21098315782433,94.76265425289509,30.266661619658212,6.830906040918825,0.0012838674119666745,True,0.004407693092673928,-0.008815386185347857,-0.07239630457488788,0.06798861148221395,52.21277016956934,107.77878131867274,18.407742948763282,6.841704036459819,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,1.3938503129473645e-13,9.204876444401933e-17,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8200870108901432,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.25_original_e1.00_production_radau.npz,True,0.8802540939977916,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.25,2.622034533938944e-05,0.004761469035968861,-0.009522938071937721,-0.008687294207975878,0.003925825172007018,54.87928566654971,112.58153377563785,17.584845134482723,7.136425707501388,0.001577564255474756,True,0.0036916132544501145,-0.007383226508900229,-0.007526478029316462,0.003834864774866348,60.02915505230174,119.78588394653484,11.683710203193241,7.143002941126565,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,1.4276774207289122e-15,1.4131491116176065e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9863302450769835,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.25_original_e0.05_production_radau.npz,True,0.8845545600015612,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.25,2.6055546609171643e-05,0.00472447676351084,-0.00944895352702168,-0.004104158809484302,-0.000620317954026538,55.312934348603505,113.16256987132711,17.103815196612043,7.1365715690395,0.0015911918442866576,True,0.0036916132544501145,-0.007383226508900229,-0.0033635393775494197,-0.0003280738769006949,60.02915505230174,119.78588394653484,11.683710203193241,7.143002941126565,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,0.004162938651767686,1.4131491116176065e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9914220802967508,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.25_routing_only_e0.05_production_radau.npz,True,0.8458030360015982,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.25,0.00010658141036401503,0.004275878281215145,-0.00855175656243029,-0.003672044712639638,-0.0006038335685755074,54.884863325337946,109.03972666375319,17.9305679588367,6.851420751214678,0.0015446840191415596,True,0.004407693092673928,-0.008815386185347857,-0.0037647109524017665,-0.000642982140272162,52.21277016956934,107.77878131867274,18.407742948763282,6.841704036459819,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,0.06863159362253175,9.204876444401933e-17,0.0,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.919422335823172,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.25_routing_only_e1.00_production_radau.npz,True,0.9229176129992993,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.5,0.0023590018827235326,0.004535111927791477,-0.009070223855582954,-0.0671286094880149,0.06259349756022342,47.304627254026464,93.29027639318859,31.48284033513751,6.828957840245285,0.0013131670872114642,True,0.004407693092673928,-0.008815386185347857,-0.07239630457488788,0.06798861148221395,52.21277016956934,107.77878131867274,18.407742948763282,6.841704036459819,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,1.3938503129473645e-13,9.204876444401933e-17,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8475502179636278,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.50_original_e1.00_production_radau.npz,True,0.8922983560005378,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.5,3.508304757815495e-05,0.004872408445640619,-0.009744816891281238,-0.008679197063823581,0.0038067886181829625,53.29042465286889,111.31762179169485,18.490772270611355,7.137364476150918,0.001624640240344541,True,0.0036916132544501145,-0.007383226508900229,-0.007526478029316462,0.003834864774866348,60.02915505230174,119.78588394653484,11.683710203193241,7.143002941126565,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,1.4276774207289122e-15,1.4131491116176065e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.028337074478457,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.50_original_e0.05_production_radau.npz,True,0.8539825309999287,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.5,0.00010835776720341528,0.004344338412654872,-0.008688676825309744,-0.0036977107315461365,-0.0006466276811087352,53.402387359489104,107.71452419555544,18.836301176317075,6.848050095304622,0.0015901803857861802,True,0.004407693092673928,-0.008815386185347857,-0.0037647109524017665,-0.000642982140272162,52.21277016956934,107.77878131867274,18.407742948763282,6.841704036459819,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,0.06863159362253175,9.204876444401933e-17,0.0,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9544979904130981,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.50_routing_only_e1.00_production_radau.npz,True,0.901960588998918,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.1,1.1934897514720433e-05,0.004007041938593026,-0.008014083877186051,-0.21992431607186588,0.21591727413327286,54.177932736561104,113.5820701584341,18.965514747389832,7.0381625486704396,0.0014188167195913178,True,0.0038151466854192406,-0.007630293370838481,-0.19415304399642236,0.19033789731100312,53.02276689207907,118.11570840046096,14.330572580918796,7.048271859910505,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,1.5942976105964846e-14,1.2674323396355547e-15,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8570857505364154,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.10_original_e1.00_production_radau.npz,True,0.8285808979999274,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.5,3.4638958368304884e-05,0.004838626637492675,-0.00967725327498535,-0.00416889124201273,-0.0006697353954799446,53.69889336542389,111.92283093586,17.98048379978205,7.137564492102971,0.0016397482931345187,True,0.0036916132544501145,-0.007383226508900229,-0.0033635393775494197,-0.0003280738769006949,60.02915505230174,119.78588394653484,11.683710203193241,7.143002941126565,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,0.004162938651767686,1.4131491116176065e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.034055839435424,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.50_routing_only_e0.05_production_radau.npz,True,0.9248841879998508,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.1,0.0003055333763768431,0.0036512633378232157,-0.007302526675646431,-0.01723637074250196,0.013585107404678743,68.72203935723833,128.87031173221862,9.535508852692905,7.33400363650665,0.0016139517403321924,True,0.003198599290845221,-0.006397198581690442,-0.014529869753132935,0.011331270462287714,65.90140767738043,129.92350628627014,8.155022626082074,7.344189929050091,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,1.529418952594952e-14,1.1186798015705435e-15,2.6020852139652106e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9641639480017462,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.10_original_e0.05_production_radau.npz,True,0.851141484999971,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.1,0.005300648808770347,0.0020452904951430706,-0.004090580990286141,-0.0019041837923774894,-0.00014110670276558116,68.6017440666785,126.7500142191362,9.392620950534392,7.1051473077051615,0.0015947426413012056,True,0.0038151466854192406,-0.007630293370838481,-0.0034023511272718693,-0.00041279555814737113,53.02276689207907,118.11570840046096,14.330572580918796,7.048271859910505,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,0.19075069286915625,1.2674323396355547e-15,0.0,0.0,0.0,0.0,316,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9237577275502623,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.10_routing_only_e1.00_production_radau.npz,True,0.8446870100015076,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.1,0.0002842170943040401,0.0035184780310174636,-0.007036956062034927,-0.0032849531672075453,-0.00023352486380991797,69.58967406409339,129.34777902862018,9.195236870743935,7.333364924373725,0.0016216092990586823,True,0.003198599290845221,-0.006397198581690442,-0.003009687591147359,-0.0001889116996978621,65.90140767738043,129.92350628627014,8.155022626082074,7.344189929050091,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,0.011520182161990633,1.1186798015705435e-15,8.673617379884035e-19,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9664881193726073,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.10_routing_only_e0.05_production_radau.npz,True,0.7922975229994336,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.25,0.006501466032204917,0.004103859819023392,-0.008207719638046784,-0.21068314226474555,0.20657928244572216,50.66608109737283,111.2601781593404,20.462679249746014,7.028289729508166,0.0016048628889324013,True,0.0038151466854192406,-0.007630293370838481,-0.19415304399642236,0.19033789731100312,53.02276689207907,118.11570840046096,14.330572580918796,7.048271859910505,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,1.5942976105964846e-14,1.2674323396355547e-15,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9855236092917946,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.25_original_e1.00_production_radau.npz,True,0.8393000789983489,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.25,0.0013145040611561853,0.004378379161716206,-0.008756758323432413,-0.017233956589160535,0.01285557742744433,62.53079248091997,127.09569880698977,10.379621906517503,7.345933246010337,0.001929393489192724,True,0.003198599290845221,-0.006397198581690442,-0.014529869753132935,0.011331270462287714,65.90140767738043,129.92350628627014,8.155022626082074,7.344189929050091,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,1.529418952594952e-14,1.1186798015705435e-15,2.6020852139652106e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.1778465243265066,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.25_original_e0.05_production_radau.npz,True,0.8319967569987057,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.25,0.0011226575225009583,0.004270512727651918,-0.008541025455303835,-0.003959134432040419,-0.0003113782956114993,63.24120700759023,127.5583743811154,10.032220397551727,7.345664787458064,0.0019437209876942475,True,0.003198599290845221,-0.006397198581690442,-0.003009687591147359,-0.0001889116996978621,65.90140767738043,129.92350628627014,8.155022626082074,7.344189929050091,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,0.011520182161990633,1.1186798015705435e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.183472836139509,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.25_routing_only_e0.05_production_radau.npz,True,0.8229292239993811,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.25,0.0049666937229631,0.0029012089282977604,-0.005802417856595521,-0.002682469603417774,-0.0002187393248799866,62.93530931378246,124.73397606438616,10.17130843874503,7.093703436736961,0.0019099152630454197,True,0.0038151466854192406,-0.007630293370838481,-0.0034023511272718693,-0.00041279555814737113,53.02276689207907,118.11570840046096,14.330572580918796,7.048271859910505,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,0.19075069286915625,1.2674323396355547e-15,0.0,0.0,0.0,0.0,178,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.1140037874876982,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.25_routing_only_e1.00_production_radau.npz,True,0.8664014260029944,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.5,0.006515676886920119,0.004120963201657474,-0.008241926403314948,-0.20797985132672103,0.20385888812506356,49.70245839131461,110.5642348020131,20.92893192058806,7.025357501597458,0.001656309525486574,True,0.0038151466854192406,-0.007630293370838481,-0.19415304399642236,0.19033789731100312,53.02276689207907,118.11570840046096,14.330572580918796,7.048271859910505,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,1.5942976105964846e-14,1.2674323396355547e-15,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.022724091653633,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.50_original_e1.00_production_radau.npz,True,0.8774659099981363,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.5,0.002035704937952687,0.004584478349157875,-0.00916895669831575,-0.017228642379473826,0.012644164030315952,60.7219814596012,126.54758321455991,10.653044913829493,7.349270619178416,0.002021108617658432,True,0.003198599290845221,-0.006397198581690442,-0.014529869753132935,0.011331270462287714,65.90140767738043,129.92350628627014,8.155022626082074,7.344189929050091,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,1.529418952594952e-14,1.1186798015705435e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.2442768841489513,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00_ca0.50_original_e0.05_production_radau.npz,True,0.8672942550001608,da68cb473af99772dd9cae6696db69f0d988c19a7b7e70ef9d7a181ace191265
