time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,cacc_recruitment_factor,effective_cacc_conductance_S
93.0,0.0011526455517114566,14.800202414599298,115.41250034475794,58.0582345554639,13.021054250372297,11.659318381379027,7.0346032052972065,1.5485315119132412,301.4423667541098,-0.04154929836396548,-0.08085759345185563,-0.03930829508789015,1.0,0.03799935693153368,3.6663805738854516e-12,2.3,0.0074631478935933936,0.28154969392857737,0.0,0.00015856746858003,0.2802051786624523,0.11206421614835423,0.14077484696428869,1.75,5757688.380016478,0.07599871386306736,0.05645169620957491,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00015856746858003,0.1051187284328845,3.3007280727925737e-09
94.0,0.0011524448799461184,14.806010036873023,115.41749148805675,58.03976967375892,13.062243429809408,11.698733754029181,7.035512018123017,1.5490523700481864,301.4422628154636,-0.04155423069084072,-0.08085297192012314,-0.03929874122928242,1.0,0.03763923194456462,3.6316337949130312e-12,2.3,0.007414087558361892,0.2817561022947313,0.0,0.00016779008185809682,0.2801527565013183,0.11203838843831658,0.14087805114736565,1.75,5756533.42980587,0.07527846388912925,0.0564673485326939,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00016779008185809682,0.1051187284328845,3.3007280727925737e-09
95.0,0.0011522477510369528,14.81162012435867,115.42262448970521,58.02161404879044,13.102945257432424,11.737709334493823,7.036415478107435,1.5495699270100776,301.4421610402549,-0.041559090264541715,-0.08084844636871621,-0.0392893561041745,1.0,0.03728386529513671,3.597346125718608e-12,2.3,0.00736561207464556,0.28196440060844274,0.0,0.00017687660144980854,0.28010136774600747,0.1120130103641216,0.14098220030422137,1.75,5755368.3203701805,0.07456773059027343,0.056482453342936396,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00017687660144980854,0.1051187284328845,3.3007280727925737e-09
96.0,0.0011520541463618083,14.817037242864856,115.42789574007703,58.00376492542299,13.143166608642655,11.776251084410674,7.037313650308846,1.5500842553881138,301.44206137899414,-0.04156387749423392,-0.08084401513946719,-0.039280137645233276,1.0,0.03693318707967847,3.56351082163287e-12,2.3,0.007317711042707192,0.28217437682176316,0.0,0.00018582950698758544,0.2800509990080438,0.11198807677000798,0.14108718841088158,1.75,5754194.248295873,0.07386637415935694,0.05649702449672519,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00018582950698758544,0.1051187284328845,3.3007280727925737e-09
97.0,0.0011518640458124591,14.822265853185334,115.43330170932181,57.986219530200735,13.18291427197599,11.814364895136865,7.038206598613852,1.5505954259714563,301.4419637832193,-0.041568592799268965,-0.08083967659552657,-0.03927108379625761,1.0,0.03658712809011523,3.5301212050917496e-12,2.3,0.007270374306856447,0.28238582729137474,0.0,0.00019465122672939443,0.28000163696605795,0.11196358251364727,0.14119291364568737,1.75,5753012.36156463,0.07317425618023046,0.05651107546574367,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00019465122672939443,0.1051187284328845,3.3007280727925737e-09
98.0,0.0011516774272144093,14.827310261905923,115.43883898575095,57.96897505902316,13.222194913658571,11.852056555218734,7.039094385573787,1.5511035068209762,301.44186820602164,-0.0415732366139028,-0.08083542913481179,-0.039262192520908984,1.0,0.03624562027466975,3.497170710096917e-12,2.3,0.007223591969965332,0.28259856023461394,0.0,0.0002033441324908194,0.27995326839869095,0.11193952248125368,0.14129928011730697,1.75,5751823.740302722,0.0724912405493395,0.056524619210531826,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002033441324908194,0.1051187284328845,3.3007280727925737e-09
99.0,0.0011514942671981415,14.832174677732729,115.44450423218953,57.952028694104754,13.261015115834123,11.8893317849547,7.039977072625539,1.5516085643221211,301.44177460146875,-0.04157780938168584,-0.08083127117628063,-0.03925346179459478,1.0,0.03590859628752635,3.464652838764979e-12,2.3,0.007177354364044932,0.28281239155075377,0.0,0.0002119105474924557,0.27990588016385554,0.11191589157561445,0.14140619577537689,1.75,5750629.420213312,0.0718171925750527,0.05653766833753166,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002119105474924557,0.1051187284328845,3.3007280727925737e-09
100.0,0.0011513145407396452,14.836863165532344,115.4502942219227,57.93537759417941,13.299381341875701,11.92619620456194,7.040854719933339,1.5521106623204306,301.4416829251025,-0.04158231155960382,-0.08082720117269002,-0.0392448896130862,1.0,0.035575989929692166,3.432561203864124e-12,2.3,0.007131652063912266,0.28302714798986367,0.0,0.00022035274128184225,0.27985945923649275,0.11189268473167975,0.14151357399493183,1.75,5749430.37494645,0.07115197985938433,0.05655023498093613,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00022035274128184225,0.1051187284328845,3.3007280727925737e-09
101.0,0.0011511382218607397,14.841379698887202,115.45620579787953,57.919018908438495,13.337299973785012,11.962655368008251,7.041727386601278,1.552609863101497,301.4415931333905,-0.04158674361303981,-0.08082321759749041,-0.0392364739844506,1.0,0.03524773571386484,3.4008894868302343e-12,2.3,0.007086475859690457,0.2832426633251036,0.0,0.0002286729374175738,0.2798139926801869,0.11186989690380801,0.1416213316625518,1.75,5748227.537554762,0.07049547142772968,0.05656233094871056,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002286729374175738,0.1051187284328845,3.3007280727925737e-09
102.0,0.0011509652832699113,14.845728117135602,115.46223590631348,57.90294976900651,13.374777278278573,11.998714731891544,7.042595130520302,1.553106226585618,301.44150518419764,-0.04159110601936216,-0.08081931895693226,-0.039228212937570096,1.0,0.03492376928633267,3.3696314784740633e-12,2.3,0.007041816769678805,0.2834587812575413,0.0,0.0002368733083995805,0.27976946768866456,0.11184752308180036,0.14172939062877066,1.75,5747021.784350821,0.06984753857266535,0.05657396761210251,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002368733083995805,0.1051187284328845,3.3007280727925737e-09
103.0,0.0011507956969212198,14.849912174432626,115.46838155861224,57.88716730216394,13.411819443339171,12.034379688521227,7.043458008572637,1.5535998112402056,301.44141903626553,-0.04159539926345049,-0.08081550377755757,-0.03922010451410708,1.0,0.03460402700676184,3.3387810384368655e-12,2.3,0.006997666014637178,0.2836753519100991,0.0,0.0002449559831834717,0.2797258715514058,0.11182555827740213,0.14183767595504956,1.75,5745813.954551135,0.06920805401352367,0.05658515604151293,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002449559831834717,0.1051187284328845,3.3007280727925737e-09
104.0,0.0011506294337386648,14.853935499574709,115.47463986287232,57.871668622860724,13.448432545089107,12.069655535521326,7.044316076483914,1.5540906733293112,301.44133464965853,-0.04159962384075885,-0.08081177061769008,-0.03921214677693124,1.0,0.03428844635206265,3.308332134157568e-12,2.3,0.0069540150299081584,0.28389223448954637,0.0,0.0002529230421350079,0.2796831916979797,0.11180399754073829,0.14194611724477318,1.75,5744604.835498961,0.0685768927041253,0.05659590690312015,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002529230421350079,0.1051187284328845,3.3007280727925737e-09
105.0,0.001150466464057806,14.857801641822139,115.48100798814549,57.856450843500866,13.484622583480268,12.104547508147824,7.045169389019732,1.5545788677634038,301.4412519852705,-0.04160378025338939,-0.0808081180554998,-0.039204337802110405,1.0,0.03397696551077656,3.2782788017370617e-12,2.3,0.006910855441357118,0.28410929407534724,0.0,0.00026077652436996964,0.27964141565898326,0.11178283594612631,0.14205464703767362,1.75,5743395.180647115,0.06795393102155312,0.056606230585396995,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00026077652436996964,0.1051187284328845,3.3007280727925737e-09
106.0,0.0011503067574198168,14.861514033309467,115.4874831940546,57.84151107028211,13.52039544996221,12.139060749621784,7.046017999842792,1.5550644473998354,301.4411710052465,-0.04160786901266141,-0.08080454469991089,-0.03919667568724947,1.0,0.033669523769788996,3.2486151832503257e-12,2.3,0.006868179076793569,0.28432640405831827,0.0,0.0002685184227463434,0.27960053111247696,0.11176206860886259,0.14216320202915914,1.75,5742185.696034521,0.06733904753957799,0.05661613710234399,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002685184227463434,0.1051187284328845,3.3007280727925737e-09
107.0,0.0011501502829156906,14.86507603186526,115.49406279730265,57.82684640979279,13.55575696230275,12.173200342674015,7.046861961701852,1.5555474638345237,301.4410916725154,-0.041611890635710636,-0.08080104917921506,-0.039189158543504424,1.0,0.03336606112296913,3.2193354889858972e-12,2.3,0.006825977943447569,0.28454344319996805,0.0,0.00027615069102648556,0.27956052584133584,0.11174169067041015,0.14227172159998402,1.75,5740977.056745384,0.06673212224593826,0.0566256362113788,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00027615069102648556,0.1051187284328845,3.3007280727925737e-09
108.0,0.0011499970090384892,14.868490885824924,115.50074419946638,57.81245396698621,13.590712833054496,12.206971280611262,7.04770132629385,1.556027966749716,301.4410139511885,-0.04161584564759569,-0.08079763015142975,-0.03918178450383406,1.0,0.03306651864155877,3.190434033182969e-12,2.3,0.006784244238729098,0.28476029786569873,0.0,0.0002836752389186031,0.27952138778118407,0.11172169731548534,0.14238014893284937,1.75,5739769.894537257,0.06613303728311754,0.056634737322711994,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002836752389186031,0.1051187284328845,3.3007280727925737e-09
109.0,0.0011498469039464248,14.87176177406465,115.5075248556067,57.798330849816004,13.62526870350244,12.240378498082693,7.048536144445117,1.5565060046517707,301.44093780611814,-0.04161973457839757,-0.08079428629343635,-0.03917455171503878,1.0,0.03277083809670786,3.1619051976116067e-12,2.3,0.0067429703291505255,0.28497685933238154,0.0,0.0002910939390590349,0.2794831049750398,0.11170208375668665,0.14248842966619077,1.75,5738564.812902137,0.06554167619341572,0.05664344960927246,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0002910939390590349,0.1051187284328845,3.3007280727925737e-09
110.0,0.001149699935363857,14.874891773047207,115.51440230036641,57.784474168671544,13.659430112928948,12.27342684288016,7.049366465978883,1.5569816242628503,301.44086320327256,-0.0416235579648952,-0.08079101631081918,-0.039167458345923986,1.0,0.03247896231431561,3.133743465809706e-12,2.3,0.00670214876043904,0.2851930258325303,0.0,0.00029840862211305005,0.2794456656222575,0.11168284525183073,0.14259651291626516,1.75,5737362.3757523615,0.06495792462863122,0.05665178192179416,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00029840862211305005,0.1051187284328845,3.3007280727925737e-09
111.0,0.001149556070776664,14.877883894270163,115.52137411853393,57.77088103925716,13.69320253168888,12.306121105926225,7.050192339889122,1.5574548712086638,301.4407901093203,-0.04162731634813696,-0.08078781892750506,-0.039160502579368095,1.0,0.03219083481107523,3.1059433879666514e-12,2.3,0.0066617722377983355,0.2854087000897422,0.0,0.00030562108357645766,0.2794090580311868,0.11166397708809081,0.1427043500448711,1.75,5736163.121198649,0.06438166962215046,0.05665974289138476,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00030562108357645766,0.1051187284328845,3.3007280727925737e-09
112.0,0.0011494152773740662,14.880741053387903,115.52843796956137,57.7575485833307,13.726591331269958,12.33846599380228,7.051013814212267,1.557925789450982,301.4407184919833,-0.04163101027471722,-0.08078469289511243,-0.039153682620395217,1.0,0.03190640013454079,3.0784996137347808e-12,2.3,0.00662183363546345,0.28562379118896836,0.0,0.0003127330789432879,0.2793732706687228,0.11164547459953134,0.14281189559448418,1.75,5734967.551207772,0.06381280026908158,0.05666734084992378,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0003127330789432879,0.1051187284328845,3.3007280727925737e-09
113.0,0.0011492775221874946,14.88346610525872,115.53559155994478,57.744473930012546,13.759601816499227,12.370466157963172,7.051830936194875,1.5583944219289108,301.4406483196444,-0.04163464029479026,-0.08078163698306896,-0.0391469966882787,1.0,0.031625603512264816,3.051406858376309e-12,2.3,0.00658232597816237,0.28583821232118833,0.0,0.0003197463303272944,0.2793382921115631,0.11162733315082446,0.14291910616059417,1.75,5733776.144202827,0.06325120702452963,0.056674583925830566,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0003197463303272944,0.1051187284328845,3.3007280727925737e-09
114.0,0.001149142772066597,14.886061814998085,115.54283266627088,57.73165421768427,13.79223919639319,12.402126167987882,7.052643752169471,1.5588608100293437,301.4405795616802,-0.0416382069629788,-0.08077864998749831,-0.039140443024519515,1.0,0.03134839117779722,3.024659934217443e-12,2.3,0.00654324245014697,0.28605188249367586,0.0,0.00032666252170338267,0.27930411109604136,0.11160954815493403,0.14302594124683793,1.75,5732589.345613785,0.06269678235559444,0.05668147996940434,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00032666252170338267,0.1051187284328845,3.3007280727925737e-09
115.0,0.0011490109937707799,14.888530890795021,115.55015910928715,57.719086593896044,13.824508615502328,12.433450540024266,7.053452307715733,1.559324994185072,301.44051218809125,-0.04164171083680044,-0.0807757307217934,-0.03913401988499297,1.0,0.031074710032528593,2.9982537180212175e-12,2.3,0.006504576377795178,0.2862647244668501,0.0,0.0003334833053494729,0.27927071646845864,0.11159211505647694,0.14313236223342504,1.75,5731407.5793964295,0.062149420065057186,0.056688036642300814,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0003334833053494729,0.1051187284328845,3.3007280727925737e-09
116.0,0.001148882153973957,14.890875956762443,115.55756877557727,57.706768218295565,13.856415125543132,12.464443710755754,7.054256647540653,1.5597870133805,301.44044616981563,-0.04164515247723792,-0.08077287802506669,-0.03912772554782877,1.0,0.03080450795828514,2.9721831811483254e-12,2.3,0.006466321238135285,0.2864766663173238,0.0,0.00034021029716748216,0.27923809723493537,0.11157502934950972,0.1432383331586619,1.75,5730231.239403346,0.06160901591657028,0.0566942613474721,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00034021029716748216,0.1051187284328845,3.3007280727925737e-09
117.0,0.0011487562193164657,14.893099583680241,115.56505959320404,57.6946962612865,13.887963715889775,12.49511006508332,7.055056815633428,1.560246905709654,301.44038147837983,-0.04164853244754849,-0.08077009075315764,-0.03912155830560914,1.0,0.030537733491474237,2.9464433581169392e-12,2.3,0.006428470642512635,0.2866876395513102,0.0,0.0003468450829469492,0.27920624251120796,0.1115582865605989,0.1433438197756551,1.75,5729060.699909885,0.061075466982948474,0.056700161312819616,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0003468450829469492,0.1051187284328845,3.3007280727925737e-09
118.0,0.0011486331564338093,14.895204263518401,115.5726295521062,57.68286790786979,13.919159285978338,12.525453910799122,7.055852855149803,1.5607047079146856,301.4403180861948,-0.04165185131352441,-0.08076736778667074,-0.039115516473146324,1.0,0.03027433612291241,2.921029375531717e-12,2.3,0.006391018344638491,0.286897580532233,0.0,0.0003533892137701505,0.27917514157227835,0.11154188226666563,0.1434487902661165,1.75,5727896.307738995,0.06054867224582482,0.05670574352541647,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0003533892137701505,0.1051187284328845,3.3007280727925737e-09
119.0,0.0011485129319754373,14.897192438252405,115.58027668120654,57.67128035519209,13.950006674956795,12.555479505514983,7.056644808560929,1.5611604559066037,301.4402559662267,-0.04165510964265604,-0.0807647080223963,-0.039109598379740255,1.0,0.030014265983867063,2.8959364217914325e-12,2.3,0.006353958225246774,0.2871064287563316,0.0,0.0003598442120994598,0.2791447838019963,0.11152581207782625,0.1435532143781658,1.75,5726738.3918754365,0.060028531967734125,0.056711014809766494,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0003598442120994598,0.1051187284328845,3.3007280727925737e-09
120.0,0.0011483955126536077,14.899066475943954,115.58799906761547,57.65993081719221,13.980510634850166,12.585191032032407,7.057432717541721,1.5616141843342746,301.4401950922752,-0.041658308004109794,-0.08076211038095935,-0.03910380237684955,1.0,0.029757474133721488,2.8711597748444274e-12,2.3,0.006317284299698254,0.28731412815569163,0.0,0.00036621156727024865,0.2791151587423317,0.11151007165525365,0.14365706407784581,1.75,5725587.256283177,0.059514948267442976,0.05671598176601501,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00036621156727024865,0.1051187284328845,3.3007280727925737e-09
121.0,0.0011482808652343163,14.90082869776332,115.5957948351043,57.648816521165294,14.010675859381578,12.614592624528408,7.058216623113944,1.562065927070502,301.44013543866424,-0.04166144696821674,-0.0807595737986336,-0.039098126830416864,1.0,0.029503912257509285,2.846694773005122e-12,2.3,0.006280990703558045,0.2875206255229001,0.0,0.0003724927414043931,0.279086256042999,0.11149465669384476,0.14376031276145004,1.75,5724443.1886822665,0.05900782451501857,0.05672065084320892,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0003724927414043931,0.1051187284328845,3.3007280727925737e-09
