version,scenario,time,CO2,Ca,Cl,Cll,H,HCO3,Hi,J_Ae2,J_Ae4,J_Cl_code,J_K_code,J_NHE1,J_NKCC1,J_NaK,J_buffer,J_tK,J_tNa,K,Kl,Na,Nal,Va,Vb,Vt,cell_volume_pL_from_delta_Hi,pH,q_a,q_b,q_t,q_total
salivary_7_state,ae2_knockout,135.0,6.60012734455594,0.55,32.8780822783694,131.53985187073292,0.0001459393135121445,6.8498579095640375,21.802803773864323,0.0,0.05583497475136737,-0.17873564808246598,0.13964053669998167,0.11167007424350255,0.06145031339482617,0.03909511138248352,0.11167002434144631,0.009452266445315084,0.1692833816371511,116.58131182476217,6.956361203967325,35.035923624795224,124.5834906667656,-39.00802160138604,-81.4946418818764,42.486620280490364,0.9875834462029145,6.8358277009680215,0.001184733471408479,0.0011847334694508826,0.00017406118694582317,0.001358794658354302
salivary_7_state,ae2_knockout,136.0,6.600127344556106,0.55,32.87808227790148,131.53985187081528,0.0001459393119773722,6.849857909401546,21.802803773722,0.0,0.05583497660414725,-0.17873564808009276,0.1396405366956429,0.1116700730577866,0.06145031339539844,0.0390951113844512,0.11167002499779773,0.009452266445171017,0.1692833816349215,116.58131182369905,6.956361203955822,35.035923625959875,124.58349066685946,-39.00802160175681,-81.49464188166617,42.48662027990936,0.987583446196468,6.8358277055352845,0.0011847334713879663,0.0011847334694617922,0.00017406118694702897,0.0013587946583349952
salivary_7_state,ae2_knockout,137.0,6.600127344556283,0.55,32.87808227743355,131.53985187089762,0.00014593931035733476,6.849857909239055,21.802803773579683,0.0,0.05583497844830956,-0.178735648077719,0.1396405366913004,0.11167007180621832,0.06145031339597075,0.039095111386418864,0.11167002569053103,0.009452266445026966,0.1692833816326921,116.58131182263595,6.9563612039443194,35.035923627124525,124.58349066695331,-39.00802160212757,-81.49464188145598,42.486620279328406,0.9875834461900214,6.835827710356283,0.001184733471367462,0.0011847334694726956,0.00017406118694823476,0.0013587946583156969
salivary_7_state,ae2_knockout,138.0,6.600127344556455,0.55,32.87808227696562,131.53985187098,0.00014593930876571903,6.8498579090765634,21.80280377343736,0.0,0.05583498030108944,-0.17873564807534578,0.13964053668695792,0.11167007057660082,0.06145031339654307,0.03909511138838655,0.11167002637113704,0.00945226644488291,0.1692833816304627,116.58131182157284,6.956361203932817,35.035923628289176,124.58349066704717,-39.00802160249834,-81.49464188124578,42.486620278747445,0.9875834461835747,6.835827715092704,0.0011847334713470112,0.0011847334694836053,0.00017406118694944056,0.0013587946582964518
salivary_7_state,ae2_knockout,139.0,6.600127344556629,0.55,32.8780822764977,131.53985187106235,0.00014593930715989245,6.849857908914072,21.802803773295043,0.0,0.05583498213663416,-0.17873564807297196,0.13964053668261728,0.11167006933600793,0.061450313397115305,0.03909511139035424,0.11167002705780671,0.009452266444738856,0.16928338162823325,116.58131182050973,6.956361203921313,35.03592362945383,124.58349066714104,-39.00802160286911,-81.49464188103559,42.486620278166484,0.9875834461771283,6.835827719871414,0.001184733471326544,0.0011847334694945117,0.00017406118695064636,0.0013587946582771905
salivary_7_state,ae2_knockout,140.0,6.600127344556802,0.55,32.87808227602977,131.5398518711447,0.00014593930556827672,6.849857908751581,21.802803773152725,0.0,0.05583498398079647,-0.17873564807059816,0.13964053667827295,0.11167006810639041,0.061450313397687625,0.0390951113923219,0.11167002773841272,0.009452266444594803,0.16928338162600384,116.58131181944661,6.95636120390981,35.035923630618484,124.58349066723488,-39.00802160323987,-81.4946418808254,42.48662027758553,0.9875834461706817,6.835827724607835,0.0011847334713060396,0.0011847334695054151,0.0001740611869518513,0.0013587946582578909
salivary_7_state,ae2_knockout,141.0,6.600127344556972,0.55,32.878082275561844,131.53985187122706,0.0001459393040050827,6.849857908589089,21.802803773010403,0.0,0.05583498583357635,-0.17873564806822498,0.139640536673936,0.11167006689872366,0.06145031339825998,0.03909511139428958,0.11167002840689146,0.009452266444450736,0.1692833816237742,116.5813118183835,6.956361203898307,35.035923631783135,124.58349066732875,-39.00802160361064,-81.49464188061516,42.48662027700452,0.9875834461642351,6.835827729259677,0.0011847334712855396,0.0011847334695163185,0.00017406118695305708,0.0013587946582385966
salivary_7_state,ae2_knockout,142.0,6.600127344557143,0.55,32.878082275093924,131.53985187130942,0.00014593930242767783,6.849857908426599,21.802803772868085,0.0,0.05583498769497382,-0.17873564806585118,0.13964053666959536,0.1116700656800815,0.06145031339883221,0.03909511139625727,0.11167002908143381,0.00945226644430668,0.16928338162154477,116.58131181732038,6.956361203886805,35.03592363294779,124.58349066742261,-39.008021603981405,-81.49464188040496,42.48662027642355,0.9875834461577887,6.835827733953807,0.0011847334712650395,0.0011847334695272282,0.00017406118695426287,0.0013587946582193024
salivary_7_state,ae2_knockout,143.0,6.600127344557318,0.55,32.878082274625996,131.53985187139176,0.0001459393008076404,6.849857908264108,21.802803772725767,0.0,0.05583498953913612,-0.17873564806347736,0.1396405366652529,0.11167006442851321,0.06145031339940455,0.039095111398224934,0.1116700297741671,0.009452266444162622,0.1692833816193153,116.58131181625727,6.956361203875301,35.03592363411244,124.58349066751647,-39.00802160435217,-81.49464188019475,42.486620275842576,0.9875834461513422,6.835827738774808,0.0011847334712445845,0.0011847334695381316,0.00017406118695546867,0.001358794658200053
salivary_7_state,ae2_knockout,144.0,6.6001273445574915,0.55,32.87808227415807,131.53985187147413,0.00014593929921602466,6.849857908101616,21.802803772583445,0.0,0.05583499139191601,-0.17873564806110484,0.1396405366609104,0.11167006319889568,0.061450313399976836,0.03909511140019262,0.11167003045477313,0.00945226644401857,0.1692833816170859,116.58131181519417,6.956361203863798,35.03592363527709,124.58349066761032,-39.00802160472295,-81.49464187998457,42.48662027526162,0.9875834461448956,6.835827743511228,0.0011847334712240844,0.0011847334695490382,0.00017406118695667447,0.0013587946581807588
salivary_7_state,ae2_knockout,145.0,6.600127344557663,0.55,32.87808227369014,131.53985187155646,0.0001459392976386198,6.849857907939125,21.802803772441127,0.0,0.05583499323607831,-0.17873564805873102,0.13964053665656972,0.11167006198025349,0.06145031340054916,0.03909511140216029,0.11167003112931546,0.009452266443874514,0.16928338161485645,116.58131181413106,6.956361203852295,35.035923636441744,124.58349066770418,-39.00802160509371,-81.49464187977436,42.486620274680654,0.9875834461384492,6.835827748205359,0.001184733471203584,0.0011847334695599446,0.00017406118695787942,0.0013587946581614635
salivary_7_state,ae2_knockout,146.0,6.600127344557837,0.55,32.87808227322222,131.53985187163883,0.0001459392960327932,6.8498579077766335,21.802803772298805,0.0,0.05583499508024062,-0.17873564805635722,0.13964053665222725,0.11167006073966054,0.0614503134011214,0.039095111404127976,0.11167003181598513,0.009452266443730456,0.16928338161262702,116.58131181306794,6.9563612038407925,35.0359236376064,124.58349066779805,-39.00802160546447,-81.49464187956416,42.486620274099685,0.9875834461320026,6.83582775298407,0.001184733471183117,0.001184733469570848,0.00017406118695908522,0.0013587946581422022
