absolute_fmol_s,absolute_over_positive_pool,attempt_id,positive_loading_pool_fmol_s,ratio_gate_pass,root_id,seed_kind,signed_fmol_s,source
0.0017663542949020985,0.008765981878687965,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.0017663542949020985,pump_apical_K
0.0026495314423531477,0.013148972818031948,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-0.0026495314423531477,pump_apical_Na
0.0008831771474510493,0.004382990939343983,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.0008831771474510493,pump_apical_cycles
0.06545651379117141,0.3248445769863516,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.06545651379117141,pump_basolateral_K
0.09818477068675713,0.4872668654795274,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-0.09818477068675713,pump_basolateral_Na
0.03272825689558571,0.1624222884931758,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.03272825689558571,pump_basolateral_cycles
1.3141495328084916e-05,4.969157201490569e-05,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,1.3141495328084916e-05,AE2_Cl
1.3141495328084916e-05,4.969157201490569e-05,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-1.3141495328084916e-05,AE2_TIC
1.3141495328084916e-05,4.969157201490569e-05,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-1.3141495328084916e-05,AE2_alkalinity
1.3141495328084916e-05,4.969157201490569e-05,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,1.3141495328084916e-05,AE2_cycles
0.0005170918703488698,0.0019552651560777626,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.0005170918703488698,AE4_alkalinity
0.0002585459351744349,0.0009776325780388813,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.0002585459351744349,AE4_cl
0.0002585459351744349,0.0009776325780388813,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.0002585459351744349,AE4_cycles
8.618197839147828e-06,3.258775260129603e-05,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,8.618197839147828e-06,AE4_k
0.00024992773733528706,0.0009450448254375852,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.00024992773733528706,AE4_na
0.0005170918703488698,0.0019552651560777626,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.0005170918703488698,AE4_tic
0.00028618925377329313,0.0010821594924114424,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.00028618925377329313,CO2_bath_to_cell
0.0002474167017254686,0.0009355499160895887,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.0002474167017254686,CO2_lumen_to_cell
6.372579100546918e-05,0.00024096456711342667,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,6.372579100546918e-05,NHE1_Na
6.372579100546918e-05,0.00024096456711342667,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,6.372579100546918e-05,NHE1_alkalinity
6.372579100546918e-05,0.00024096456711342667,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,6.372579100546918e-05,NHE1_cycles
0.2644481100855826,0.999950308427985,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.2644481100855826,NKCC1_Cl
0.1322240550427913,0.4999751542139925,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.1322240550427913,NKCC1_K
0.1322240550427913,0.4999751542139925,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.1322240550427913,NKCC1_Na
0.1322240550427913,0.4999751542139925,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.1322240550427913,NKCC1_cycles
0.26439785874035904,0.9997602944092084,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.26439785874035904,cl_apical
0.038442282842715614,0.14536073853130946,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.038442282842715614,k_apical
0.18183344700785656,0.6875617729284831,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.18183344700785656,k_basolateral
0.008115798365719995,0.030688043398437156,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.008115798365719995,outflow_alkalinity
0.23880434297775363,0.9029842426828738,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.23880434297775363,outflow_cl
0.030025723994581408,0.11353543785750092,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.030025723994581408,outflow_k
0.2168944173488922,0.8201368482238099,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.2168944173488922,outflow_na
0.008341556924238231,0.03154169797795943,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.008341556924238231,outflow_tic
0.02557089290452322,0.09669050854015157,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.02557089290452322,para_cl
0.008092942394687415,0.03060161874871645,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.008092942394687415,para_hco3
0.005283613854504805,0.019978782611517313,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.005283613854504805,para_k
0.1963430941743512,0.742426699566159,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.1963430941743512,para_na
0.01370183471790262,0.05181036781757273,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.01370183471790262,pump_apical_K
